Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP;BEN;TOL;XIL
12/05/2015;11:00:00;43;2;14;6;131;156;1.9;0;0;941;24.3;0;0;0
12/05/2015;12:00:00;26;2;9;2;161;111;1.1;0;0;941;26.9;0;0;0
12/05/2015;13:00:00;33;0;5;2;0;119;1.7;0;0;941;29.1;0;0;0
12/05/2015;14:00:00;27;2;5;2;148;158;2.1;0;0;941;30.5;0;0;0
12/05/2015;15:00:00;25;2;9;2;149;176;1.4;0;0;941;32.1;0;0;0
12/05/2015;16:00:00;32;2;8;3;151;159;1.6;0;0;940;33.3;0;0;0
12/05/2015;17:00:00;35;2;8;3;147;237;1.8;0;0;940;34.4;0;0;0
12/05/2015;18:00:00;22;2;8;3;139;296;1.8;0;0;940;34.7;0;0;0
12/05/2015;19:00:00;15;2;8;3;140;325;1.5;0;0;940;34.2;0;0;0
12/05/2015;20:00:00;33;2;8;3;129;281;1.5;0;0;940;33.3;0;0;0
12/05/2015;21:00:00;32;2;11;3;104;234;0.7;0;0;940;31.1;0;0;0
12/05/2015;22:00:00;36;2;14;3;94;242;0.6;0;0;940;28.2;0;0;0
12/05/2015;23:00:00;34;2;14;3;82;152;1.5;0;0;941;26.7;0;0;0
12/05/2015;0:00:00;43;2;14;3;117;207;1.7;0;0;942;26.9;0;0;0
13/05/2015;1:00:00;40;2;11;3;132;204;2;100;0;942;26.7;0;0;0
13/05/2015;2:00:00;30;2;12;3;108;153;2;100;0;942;24.8;0;0;0
13/05/2015;3:00:00;26;2;10;2;119;181;2.3;100;0;942;24.3;0;0;0
13/05/2015;4:00:00;33;2;11;3;76;180;1.7;100;0;942;22.5;0;0;0
13/05/2015;5:00:00;48;2;14;4;48;144;1;100;0;941;22.1;0;0;0
13/05/2015;6:00:00;50;4;15;4;47;160;2.1;100;0;941;22.3;0;0;0
13/05/2015;7:00:00;66;5;16;3;50;162;2.4;100;0;941;22;0;0;0
13/05/2015;8:00:00;64;7;16;4;39;152;1.9;100;0;942;20.1;0;0;0
13/05/2015;9:00:00;63;6;20;6;50;161;2.5;100;0;942;21.1;0;0;0
13/05/2015;10:00:00;58;8;26;5;96;159;2.4;100;0;942;22.9;0;0;0
13/05/2015;11:00:00;71;6;27;4;162;164;2.4;100;0;942;25.1;0;0;0
13/05/2015;12:00:00;78;13;25;3;166;158;3.1;100;0;942;29.5;0;0;0
13/05/2015;13:00:00;75;8;16;3;139;158;2.3;100;0;942;32.7;0;0;0
13/05/2015;14:00:00;60;4;12;3;132;160;2.3;100;0;941;34.3;0;0;0
13/05/2015;15:00:00;48;2;11;3;120;178;2.5;100;0;941;35.6;0;0;0
13/05/2015;16:00:00;66;2;10;3;100;163;3.1;100;0;940;36.2;0;0;0
13/05/2015;17:00:00;68;2;9;3;99;218;4.3;100;0;940;35.8;0;0;0
13/05/2015;18:00:00;68;2;7;3;100;222;3.2;100;0;939;35.4;0;0;0
13/05/2015;19:00:00;71;2;8;2;106;217;3.6;100;0;939;34.8;0;0;0
13/05/2015;20:00:00;74;2;8;2;122;212;3.7;100;0;939;33.4;0;0;0
13/05/2015;21:00:00;69;2;9;2;142;209;2.6;100;0;939;32.1;0;0;0
13/05/2015;22:00:00;72;2;9;2;133;205;2.9;100;0;940;30.5;0;0;0
13/05/2015;23:00:00;61;2;8;2;133;208;2.8;100;0;940;29.7;0;0;0
13/05/2015;0:00:00;56;2;9;2;126;176;2.8;100;0;940;28.4;0;0;0
14/05/2015;1:00:00;48;2;7;2;133;176;2.8;0;0;940;27.9;0;0;0
14/05/2015;2:00:00;52;2;8;2;105;229;0.8;0;0;940;24.7;0;0;0
14/05/2015;3:00:00;47;2;11;3;88;141;0.9;0;0;939;23.6;0;0;0
14/05/2015;4:00:00;34;2;9;2;104;157;1.6;0;0;939;24.1;0;0;0
14/05/2015;5:00:00;44;2;9;2;117;165;2.3;0;0;938;24.2;0;0;0
14/05/2015;6:00:00;34;2;8;2;113;198;1.1;0;0;938;22.8;0;0;0
14/05/2015;7:00:00;35;2;9;3;79;153;0.8;0;0;937;20.4;0;0;0
14/05/2015;8:00:00;44;2;15;4;53;280;0.6;0;0;937;20.3;0;0;0
14/05/2015;9:00:00;45;2;21;10;25;215;0.9;0;0;938;21.4;0;0;0
14/05/2015;10:00:00;58;3;20;14;67;275;1;0;0;938;24;0;0;0
14/05/2015;11:00:00;62;2;15;7;109;331;1.1;0;0;938;27.6;0;0;0
14/05/2015;12:00:00;43;2;12;4;121;250;2.1;0;0;937;29.8;0;0;0
14/05/2015;13:00:00;42;2;11;3;123;290;3;0;0;937;30.8;0;0;0
14/05/2015;14:00:00;41;2;11;3;124;270;3;0;0;937;30.6;0;0;0
14/05/2015;15:00:00;71;2;10;3;120;266;2.8;0;0;936;31.7;0;0;0
14/05/2015;16:00:00;65;2;9;3;117;250;3.4;0;0;936;32.3;0;0;0
14/05/2015;17:00:00;58;2;8;2;123;249;3.5;0;0;935;32.3;0;0;0
14/05/2015;18:00:00;107;2;7;3;127;253;3.8;0;0;934;31.8;0;0;0
14/05/2015;19:00:00;49;2;7;2;127;271;3.4;0;0;934;31;0;0;0
14/05/2015;20:00:00;54;2;8;2;128;271;3.5;0;0;934;28.8;0;0;0
14/05/2015;21:00:00;41;2;9;2;117;273;2.8;0;0;934;26.4;0;0;0
14/05/2015;22:00:00;39;2;9;2;100;265;2.3;0;0;935;24.6;0;0;0
14/05/2015;23:00:00;26;2;9;3;94;258;1.7;0;0;935;22.6;0;0;0
14/05/2015;0:00:00;25;2;9;3;91;295;1.4;0;0;936;20.2;0;0;0
15/05/2015;1:00:00;25;2;9;3;115;272;2.1;0;0;935;18.9;0;0;0
15/05/2015;2:00:00;20;2;8;2;112;289;1.5;0;0;935;17.9;0;0;0
15/05/2015;3:00:00;22;2;9;2;106;289;1.4;0;0;935;16.5;0;0;0
15/05/2015;4:00:00;26;2;9;3;101;297;1.1;0;0;935;15.1;0;0;0
15/05/2015;5:00:00;6;2;9;3;101;15;1;0;0;935;14;0;0;0
15/05/2015;6:00:00;5;2;8;2;92;229;0.7;0;0;935;13.3;0;0;0
15/05/2015;7:00:00;7;2;9;3;76;47;1;0;0;936;12.3;0;0;0
15/05/2015;8:00:00;5;2;9;3;92;27;1.1;0;0;936;12.7;0;0;0
15/05/2015;9:00:00;23;2;10;2;91;50;2.3;0;0;937;14.1;0;0;0
15/05/2015;10:00:00;30;2;8;2;106;26;2.7;0;0;938;15.3;0;0;0
15/05/2015;11:00:00;25;2;7;2;90;28;2.7;0;0;938;17.1;0;0;0
15/05/2015;12:00:00;36;2;8;2;93;19;2.5;0;0;939;18.8;0;0;0
15/05/2015;13:00:00;37;2;8;2;92;20;2.5;0;0;939;20;0;0;0
15/05/2015;14:00:00;9;2;8;2;92;25;2.1;0;0;939;21.6;0;0;0
15/05/2015;15:00:00;23;2;9;2;95;340;1.7;0;0;938;23.1;0;0;0
15/05/2015;16:00:00;9;2;8;2;94;29;2.6;0;0;938;23.4;0;0;0
15/05/2015;17:00:00;10;2;8;2;91;2;2;0;0;938;24.3;0;0;0
15/05/2015;18:00:00;3;2;7;2;92;8;2.3;0;0;937;24.7;0;0;0
15/05/2015;19:00:00;7;2;7;2;92;332;2.2;0;0;937;25.1;0;0;0
15/05/2015;20:00:00;24;2;7;2;91;321;3;0;0;938;24.3;0;0;0
15/05/2015;21:00:00;20;2;8;2;93;180;2;0;0;938;23;0;0;0
15/05/2015;22:00:00;13;2;8;2;99;21;2.2;0;0;939;20.9;0;0;0
15/05/2015;23:00:00;29;2;10;2;87;25;1.3;0;0;940;19;0;0;0
15/05/2015;0:00:00;32;2;10;2;78;18;1.2;0;0;941;17.4;0;0;0
16/05/2015;1:00:00;26;2;9;3;62;36;2.4;0;0;942;16.2;0;0;0
16/05/2015;2:00:00;31;2;8;2;63;35;2.6;0;0;942;15.3;0;0;0
16/05/2015;3:00:00;4;2;8;2;65;40;2.2;0;0;942;14.5;0;0;0
16/05/2015;4:00:00;2;2;8;2;60;22;1.5;0;0;942;13.5;0;0;0
16/05/2015;5:00:00;2;2;8;2;56;7;1.1;0;0;942;12.4;0;0;0
16/05/2015;6:00:00;4;2;7;2;58;51;1.8;0;0;942;11.5;0;0;0
16/05/2015;7:00:00;2;2;7;2;59;53;1.7;0;0;941;10.6;0;0;0
16/05/2015;8:00:00;4;2;7;2;56;64;1.4;0;0;942;10.4;0;0;0
16/05/2015;9:00:00;8;2;7;2;56;41;2.6;0;0;942;11.5;0;0;0
16/05/2015;10:00:00;16;2;5;2;61;30;3.3;0;0;942;13.1;0;0;0
16/05/2015;11:00:00;16;2;5;2;65;30;2.9;0;0;942;15.1;0;0;0
16/05/2015;12:00:00;23;2;6;2;67;27;2.8;0;0;942;17.1;0;0;0
16/05/2015;13:00:00;25;2;7;2;74;23;2.8;0;0;942;19.8;0;0;0
16/05/2015;14:00:00;25;2;8;2;83;22;2.9;0;0;942;21.8;0;0;0
16/05/2015;15:00:00;14;2;7;2;88;17;2.7;0;0;941;24;0;0;0
16/05/2015;16:00:00;76;2;7;2;91;21;2.8;0;0;941;25.4;0;0;0
16/05/2015;17:00:00;17;2;6;2;94;25;3.3;0;0;940;26;0;0;0
16/05/2015;18:00:00;17;2;6;2;92;30;3.4;0;0;940;26.2;0;0;0
16/05/2015;19:00:00;9;2;6;2;93;24;3.4;0;0;940;26.2;0;0;0
16/05/2015;20:00:00;2;2;8;2;90;21;2.7;0;0;940;25.9;0;0;0
16/05/2015;21:00:00;15;2;7;2;87;18;2;0;0;940;25.1;0;0;0
16/05/2015;22:00:00;18;2;8;3;75;339;0.7;0;0;940;23.2;0;0;0
16/05/2015;23:00:00;21;2;10;3;59;126;0.6;0;0;940;21.7;0;0;0
16/05/2015;0:00:00;19;2;10;3;72;55;0.7;0;0;941;20.6;0;0;0
17/05/2015;1:00:00;12;2;11;4;65;332;0.5;0;0;941;18.8;0;0;0
17/05/2015;2:00:00;18;2;10;2;82;53;2.3;0;0;941;19.6;0;0;0
17/05/2015;3:00:00;14;2;8;2;79;39;1.9;0;0;941;18.3;0;0;0
17/05/2015;4:00:00;10;2;8;2;75;23;1.6;0;0;940;16.9;0;0;0
17/05/2015;5:00:00;13;2;10;3;69;353;1.1;0;0;940;15.1;0;0;0
17/05/2015;6:00:00;7;2;11;3;61;25;1.2;0;0;940;14.1;0;0;0
17/05/2015;7:00:00;2;2;11;3;51;312;0.8;0;0;939;12.3;0;0;0
17/05/2015;8:00:00;14;2;10;3;46;292;0.9;0;0;940;12;0;0;0
17/05/2015;9:00:00;10;2;8;3;42;310;1;0;0;940;14.8;0;0;0
17/05/2015;10:00:00;28;2;7;3;48;24;1.9;0;0;940;16.2;0;0;0
17/05/2015;11:00:00;35;2;7;3;55;22;1.6;0;0;940;19.1;0;0;0
17/05/2015;12:00:00;39;2;8;3;66;6;1.5;0;0;939;22.3;0;0;0
17/05/2015;13:00:00;20;2;8;3;82;242;1.5;0;0;939;25.1;0;0;0
17/05/2015;14:00:00;18;2;8;3;85;315;1.2;0;0;938;27.4;0;0;0
17/05/2015;15:00:00;15;2;7;3;92;180;1.8;0;0;938;27.9;0;0;0
17/05/2015;16:00:00;15;2;6;3;92;295;1.6;0;0;937;29.6;0;0;0
17/05/2015;17:00:00;13;2;6;4;95;20;1.7;0;0;936;30;0;0;0
17/05/2015;18:00:00;22;2;6;2;99;239;1.6;0;0.29;935;29.8;0;0;0
17/05/2015;19:00:00;20;2;5;2;99;22;1.9;0;0;935;29.5;0;0;0
17/05/2015;20:00:00;14;2;7;2;99;26;1.8;0;0;934;29;0;0;0
17/05/2015;21:00:00;20;2;7;2;96;16;1.5;0;0;934;27.8;0;0;0
17/05/2015;22:00:00;7;2;9;2;74;6;0.8;0;0;934;25.5;0;0;0
17/05/2015;23:00:00;34;2;15;4;42;62;0.6;0;0;934;23.4;0;0;0
17/05/2015;0:00:00;22;2;15;4;68;126;0.8;0;0;935;22.9;0;0;0
18/05/2015;1:00:00;3;2;11;2;68;142;1.2;0;0;935;21.9;0;0;0
18/05/2015;2:00:00;27;2;11;4;56;210;0.6;0;0;934;20.4;0;0;0
18/05/2015;3:00:00;15;2;11;4;54;99;0.7;0;0;934;18.5;0;0;0
18/05/2015;4:00:00;15;2;10;5;45;232;1.2;0;0;934;16.9;0;0;0
18/05/2015;5:00:00;17;2;10;4;54;226;1.7;0;0;934;16.8;0;0;0
18/05/2015;6:00:00;19;2;11;5;36;317;0.6;0;0;933;15.2;0;0;0
18/05/2015;7:00:00;18;2;13;5;32;145;0.6;0;0;933;14.1;0;0;0
18/05/2015;8:00:00;3;2;14;5;18;182;0.6;0;0;933;14.9;0;0;0
18/05/2015;9:00:00;10;2;16;16;4;314;0.8;0;0;934;17.8;0;0;0
18/05/2015;10:00:00;34;2;14;17;26;342;0.6;0;0;934;20;0;0;0
18/05/2015;11:00:00;53;2;14;11;66;25;0.6;0;0;934;22.9;0;0;0
18/05/2015;12:00:00;34;2;13;5;103;180;2;0;0;933;25;0;0;0
18/05/2015;13:00:00;18;2;9;3;104;108;1.8;0;0;933;26.8;0;0;0
18/05/2015;14:00:00;3;2;8;2;102;142;1.9;0;0;932;28.7;0;0;0
18/05/2015;15:00:00;10;2;7;3;105;113;1.8;0;0;932;29.7;0;0;0
18/05/2015;16:00:00;3;2;7;3;107;207;2.3;0;0;931;29.6;0;0;0
18/05/2015;17:00:00;9;2;6;2;110;161;2;0;0;930;30.1;0;0;0
18/05/2015;18:00:00;3;2;6;2;107;201;2.8;0;0;929;30.1;0;0;0
18/05/2015;19:00:00;10;2;6;2;109;225;2.6;0;0;929;29.5;0;0;0
18/05/2015;20:00:00;29;2;6;2;112;189;2.8;0;0;929;28.4;0;0;0
18/05/2015;21:00:00;29;2;7;2;116;205;3.1;0;0;929;26.7;0;0;0
18/05/2015;22:00:00;38;2;6;2;124;204;4.4;0;0;929;24.6;0;0;0
18/05/2015;23:00:00;34;2;7;2;120;201;4.3;0;0;929;23.7;0;0;0
18/05/2015;0:00:00;31;2;6;2;115;201;3.7;0;0;930;23.1;0;0;0
19/05/2015;1:00:00;19;2;7;2;111;194;3.5;0;0;930;22.7;0;0;0
19/05/2015;2:00:00;25;2;7;2;107;179;3;0;0;929;22.1;0;0;0
19/05/2015;3:00:00;24;2;7;2;107;183;3;0;0;929;21.7;0;0;0
19/05/2015;4:00:00;20;2;7;2;108;182;3.1;0;0;928;21;0;0;0
19/05/2015;5:00:00;27;2;7;2;104;180;2.6;0;0;928;20.3;0;0;0
19/05/2015;6:00:00;24;2;7;2;101;176;2.6;0;0;928;19.9;0;0;0
19/05/2015;7:00:00;9;2;7;2;94;199;2.4;0;0;927;19.3;0;0;0
19/05/2015;8:00:00;25;2;8;2;88;179;2;0;0;928;18.5;0;0;0
19/05/2015;9:00:00;26;2;10;2;66;176;1.7;0;0;928;18.4;0;0;0
19/05/2015;10:00:00;45;2;11;3;72;200;2.3;0;0;928;20;0;0;0
19/05/2015;11:00:00;36;2;9;3;80;203;2;0;0;928;21.4;0;0;0
19/05/2015;12:00:00;29;2;8;2;85;203;2.8;0;0;928;23.1;0;0;0
19/05/2015;13:00:00;22;2;8;2;86;248;2.6;0;0;928;24.9;0;0;0
19/05/2015;14:00:00;19;0;0;0;0;228;3;0;0;928;25.5;0;0;0
19/05/2015;15:00:00;23;2;14;2;87;254;3.1;0;0;928;26.6;0;0;0
19/05/2015;16:00:00;28;2;14;2;84;249;3.5;0;0;927;26.7;0;0;0
19/05/2015;17:00:00;34;2;14;2;81;273;3.4;0;0;927;26.6;0;0;0
19/05/2015;18:00:00;38;2;14;2;78;276;3.4;0;0;927;26;0;0;0
19/05/2015;19:00:00;40;2;15;2;76;275;3.3;0;0;928;25.4;0;0;0
19/05/2015;20:00:00;54;2;14;2;76;274;3.2;0;0;928;24.3;0;0;0
19/05/2015;21:00:00;43;2;14;2;77;21;2.7;0;0;929;22.2;0;0;0
19/05/2015;22:00:00;52;2;14;2;69;26;4.1;0;0;930;18.5;0;0;0
19/05/2015;23:00:00;52;2;13;2;68;30;4.2;0;0;932;16.7;0;0;0
19/05/2015;0:00:00;39;2;13;2;67;16;2.5;0;0;933;15.8;0;0;0
20/05/2015;1:00:00;17;2;14;2;57;22;1.8;0;0;933;14.7;0;0;0
20/05/2015;2:00:00;13;2;14;2;53;23;2.9;0;0;934;13.6;0;0;0
20/05/2015;3:00:00;7;2;13;2;44;25;3;0;0;934;12.6;0;0;0
20/05/2015;4:00:00;2;2;12;2;40;20;2;0;0;934;11.9;0;0;0
20/05/2015;5:00:00;6;2;12;2;43;23;1.5;0;0;934;10.4;0;0;0
20/05/2015;6:00:00;5;2;12;2;52;24;2.5;0;0;935;9.2;0;0;0
20/05/2015;7:00:00;4;2;12;2;53;49;1.8;0;0;935;8.2;0;0;0
20/05/2015;8:00:00;16;2;14;2;48;30;1.2;0;0;935;7.9;0;0;0
20/05/2015;9:00:00;17;2;16;3;45;37;1.6;0;0;936;9.3;0;0;0
20/05/2015;10:00:00;5;2;16;2;57;24;2.4;0;0;936;11;0;0;0
20/05/2015;11:00:00;18;2;13;2;69;25;2.6;0;0;937;12.7;0;0;0
20/05/2015;12:00:00;23;2;12;2;73;23;2.1;0;0;937;15;0;0;0
20/05/2015;13:00:00;22;2;13;2;76;37;2.5;0;0;937;17;0;0;0
20/05/2015;14:00:00;31;2;14;2;82;24;2.3;0;0;937;18.7;0;0;0
20/05/2015;15:00:00;18;2;14;2;86;355;2.2;0;0;937;20.4;0;0;0
20/05/2015;16:00:00;16;2;14;2;91;318;2;0;0;936;21.6;0;0;0
20/05/2015;17:00:00;7;2;14;2;90;120;1.9;0;0;936;21.8;0;0;0
20/05/2015;18:00:00;6;2;13;2;91;333;1.5;0;0;936;21.7;0;0;0
20/05/2015;19:00:00;11;2;13;2;92;123;1.8;0;0;935;21.4;0;0;0
20/05/2015;20:00:00;8;2;14;2;94;27;2.3;0;0;935;20.8;0;0;0
20/05/2015;21:00:00;16;2;14;2;97;332;1.4;0;0;936;20.1;0;0;0
20/05/2015;22:00:00;21;2;15;2;82;326;1.1;0;0;936;18.7;0;0;0
20/05/2015;23:00:00;24;2;18;2;72;32;0.8;0;0;937;17;0;0;0
20/05/2015;0:00:00;23;2;18;2;76;22;1.3;0;0;937;15.6;0;0;0
21/05/2015;1:00:00;18;2;18;2;79;28;1.8;0;0;938;14.6;0;0;0
21/05/2015;2:00:00;20;2;16;2;73;23;2.4;0;0;938;13.7;0;0;0
21/05/2015;3:00:00;4;2;14;2;66;24;2.8;0;0;938;12.7;0;0;0
21/05/2015;4:00:00;12;2;13;2;66;28;2.6;0;0;939;11.8;0;0;0
21/05/2015;5:00:00;18;2;12;2;63;28;2.8;0;0;939;11.1;0;0;0
21/05/2015;6:00:00;23;2;12;2;61;25;3;0;0;939;10.5;0;0;0
21/05/2015;7:00:00;4;2;12;2;58;29;3.1;0;0;939;9.5;0;0;0
21/05/2015;8:00:00;8;2;14;2;54;39;1.4;0;0;940;9.2;0;0;0
21/05/2015;9:00:00;9;2;15;2;55;39;2.3;0;0;941;10.4;0;0;0
21/05/2015;10:00:00;9;2;13;2;60;27;2.8;0;0;941;11.7;0;0;0
21/05/2015;11:00:00;16;2;13;2;67;30;3;0;0;942;13.2;0;0;0
21/05/2015;12:00:00;12;2;12;2;74;29;3.1;0;0;942;15;0;0;0
21/05/2015;13:00:00;25;0;0;0;81;39;2.8;0;0;941;16.7;0;0;0
21/05/2015;14:00:00;34;0;0;0;89;41;2.6;0;0;941;18.5;0;0;0
21/05/2015;15:00:00;21;0;0;0;91;37;1.6;0;0;941;20.2;0;0;0
21/05/2015;16:00:00;19;0;0;0;96;242;2.1;0;0;940;20.9;0;0;0
21/05/2015;17:00:00;17;0;0;0;98;125;2.1;0;0;940;21.3;0;0;0
21/05/2015;18:00:00;9;2;13;2;98;337;1.3;0;0;939;21.6;0;0;0
21/05/2015;19:00:00;13;2;10;2;99;120;1.7;0;0;939;21.3;0;0;0
21/05/2015;20:00:00;14;2;12;2;101;119;1.7;0;0;939;20.7;0;0;0
21/05/2015;21:00:00;18;2;14;2;99;239;1.1;0;0;939;20.1;0;0;0
21/05/2015;22:00:00;7;2;14;2;86;179;0.9;0;0;939;18.8;0;0;0
21/05/2015;23:00:00;19;2;17;2;66;46;0.7;0;0;940;17.1;0;0;0
21/05/2015;0:00:00;26;2;18;2;78;41;0.9;0;0;940;15.9;0;0;0
22/05/2015;1:00:00;20;2;19;2;80;47;0.6;0;0;940;14.7;0;0;0
22/05/2015;2:00:00;17;2;19;2;85;24;0.9;0;0;940;13.8;0;0;0
22/05/2015;3:00:00;11;2;17;2;75;28;2.3;0;0;940;12.1;0;0;0
22/05/2015;4:00:00;17;2;15;2;74;26;2.4;0;0;940;11.8;0;0;0
22/05/2015;5:00:00;11;2;13;2;69;33;1.1;0;0;939;10.5;0;0;0
22/05/2015;6:00:00;21;2;14;2;64;32;0.9;0;0;939;9.5;0;0;0
22/05/2015;7:00:00;16;2;15;2;58;28;1;0;0;939;8.7;0;0;0
22/05/2015;8:00:00;22;2;17;2;48;42;0.9;0;0;939;8.7;0;0;0
22/05/2015;9:00:00;9;2;17;2;48;26;1.9;0;0;939;10.1;0;0;0
22/05/2015;10:00:00;22;2;15;2;58;39;2.4;0;0;939;11.2;0;0;0
22/05/2015;11:00:00;23;2;13;2;65;25;2.4;0;0;939;13.2;0;0;0
22/05/2015;12:00:00;102;2;13;2;76;23;2.5;0;0;939;15.2;0;0;0
22/05/2015;13:00:00;41;2;13;2;86;27;2.1;0;0;939;17.2;0;0;0
22/05/2015;14:00:00;36;2;13;2;94;18;1.6;0;0;938;19.3;0;0;0
22/05/2015;15:00:00;22;2;14;2;98;176;2;0;0;937;21.1;0;0;0
22/05/2015;16:00:00;17;2;14;2;101;309;1.5;0;0;937;22;0;0;0
22/05/2015;17:00:00;15;2;13;2;98;47;1.9;0;0;936;21.8;0;0;0
22/05/2015;18:00:00;26;2;12;2;98;358;1.9;0;0;935;22;0;0;0
22/05/2015;19:00:00;22;2;12;2;101;121;1.7;0;0;935;21.5;0;0;0
22/05/2015;20:00:00;15;2;13;2;102;21;2;0;0;935;21.1;0;0;0
22/05/2015;21:00:00;23;2;14;2;100;4;1.6;0;0;935;20.2;0;0;0
22/05/2015;22:00:00;10;2;15;2;85;180;0.7;0;0;935;18.8;0;0;0
22/05/2015;23:00:00;14;2;17;2;65;29;1;0;0;935;17;0;0;0
22/05/2015;0:00:00;34;2;19;2;58;288;0.6;0;0;936;15.3;0;0;0
23/05/2015;1:00:00;14;2;21;2;55;249;0.5;0;0;936;14.4;0;0;0
23/05/2015;2:00:00;25;2;23;3;35;132;0.6;0;0;936;13.8;0;0;0
23/05/2015;3:00:00;4;2;20;2;65;29;1.8;0;0;935;13.4;0;0;0
23/05/2015;4:00:00;17;2;17;2;73;21;1.8;0;0;935;12.7;0;0;0
23/05/2015;5:00:00;21;2;15;2;66;20;0.6;0;0;935;11.3;0;0;0
23/05/2015;6:00:00;24;2;15;2;69;28;2;0;0;935;10.6;0;0;0
23/05/2015;7:00:00;9;2;15;2;71;23;1.3;0;0;935;9.8;0;0;0
23/05/2015;8:00:00;26;2;15;2;62;27;1.3;0;0;935;9.4;0;0;0
23/05/2015;9:00:00;23;2;15;2;61;37;2.1;0;0;935;11.5;0;0;0
23/05/2015;10:00:00;30;2;13;2;65;25;2.1;0;0;935;12.7;0;0;0
23/05/2015;11:00:00;23;2;13;2;69;24;1.9;0;0;935;14.4;0;0;0
23/05/2015;12:00:00;40;2;13;2;73;20;1.5;0;0;935;16.8;0;0;0
23/05/2015;13:00:00;50;2;14;2;83;46;1.8;0;0;935;18.8;0;0;0
23/05/2015;14:00:00;32;2;14;2;89;320;1.9;0;0;934;20.9;0;0;0
23/05/2015;15:00:00;27;2;14;2;94;32;1.6;0;0;934;22.2;0;0;0
23/05/2015;16:00:00;21;2;14;2;96;322;2.1;0;0;933;23.3;0;0;0
23/05/2015;17:00:00;22;2;13;2;98;44;2;0;0;932;23.3;0;0;0
23/05/2015;18:00:00;13;3;12;2;100;220;2.2;0;0;932;23.5;0;0;0
23/05/2015;19:00:00;3;2;12;2;99;310;2.3;0;0;931;23.3;0;0;0
23/05/2015;20:00:00;24;2;12;2;99;181;1.6;0;0;931;23;0;0;0
23/05/2015;21:00:00;22;2;13;2;96;333;1.4;0;0;931;22.1;0;0;0
23/05/2015;22:00:00;23;2;14;2;83;356;0.6;0;0;932;20.6;0;0;0
23/05/2015;23:00:00;29;2;16;2;67;28;1;0;0;932;18.7;0;0;0
23/05/2015;0:00:00;33;2;17;2;73;346;1.1;0;0;932;17.4;0;0;0
24/05/2015;1:00:00;23;2;17;2;76;40;1.5;0;0;933;16.5;0;0;0
24/05/2015;2:00:00;43;2;16;2;74;46;2.6;0;0;933;16.5;0;0;0
24/05/2015;3:00:00;12;2;14;2;67;35;2.2;0;0;932;15.5;0;0;0
24/05/2015;4:00:00;23;2;15;2;60;25;2.1;0;0;932;14.2;0;0;0
24/05/2015;5:00:00;16;2;14;2;57;25;1.4;0;0;932;13.2;0;0;0
24/05/2015;6:00:00;3;2;13;2;54;42;1.3;0;0;932;12.4;0;0;0
24/05/2015;7:00:00;15;2;14;2;49;332;1;0;0;932;11.5;0;0;0
24/05/2015;8:00:00;73;2;15;2;43;309;0.7;0;0;932;11.5;0;0;0
24/05/2015;9:00:00;16;2;14;2;47;24;1.8;0;0;932;12.8;0;0;0
24/05/2015;10:00:00;22;2;12;2;55;27;2.1;0;0;932;14.4;0;0;0
24/05/2015;11:00:00;31;2;12;2;59;22;1;0;0;933;16.6;0;0;0
24/05/2015;12:00:00;27;13;13;2;83;138;1.6;0;0;933;18.6;0;0;0
24/05/2015;13:00:00;36;4;14;2;99;229;2.2;0;0;933;20.7;0;0;0
24/05/2015;14:00:00;32;6;14;2;104;206;2.2;0;0;933;21.4;0;0;0
24/05/2015;15:00:00;21;11;14;2;105;90;2.1;0;0;932;21;0;0;0
24/05/2015;16:00:00;33;6;13;2;97;151;2.7;0;0;932;19.7;0;0;0
24/05/2015;17:00:00;29;6;14;2;90;224;2.8;0;0;932;18.2;0;0;0
24/05/2015;18:00:00;22;3;13;2;91;231;2.7;0;0;931;18.4;0;0;0
24/05/2015;19:00:00;20;3;14;2;88;288;2;0;0;931;19.3;0;0;0
24/05/2015;20:00:00;24;3;16;2;84;264;2.2;0;0;931;17.7;0;0;0
24/05/2015;21:00:00;14;3;15;2;86;274;1.2;0;0;932;17.1;0;0;0
24/05/2015;22:00:00;14;3;15;2;81;170;1.9;0;0;932;16.3;0;0;0
24/05/2015;23:00:00;10;2;16;2;73;158;1.9;0;0;933;15.7;0;0;0
24/05/2015;0:00:00;10;2;16;2;73;160;1.3;0;0;933;15.6;0;0;0
25/05/2015;1:00:00;22;4;17;2;58;138;0.7;0;0;934;15.3;0;0;0
25/05/2015;2:00:00;17;7;19;3;42;281;0.9;0;0;934;14.6;0;0;0
25/05/2015;3:00:00;23;5;18;3;43;320;0.7;0;0;934;13.7;0;0;0
25/05/2015;4:00:00;4;4;16;3;55;26;0.7;0;0;934;13.5;0;0;0
25/05/2015;5:00:00;8;5;15;2;73;114;1.1;0;0;934;14.5;0;0;0
25/05/2015;6:00:00;4;8;14;2;78;119;1.2;0;0;934;14.4;0;0;0
25/05/2015;7:00:00;15;3;14;2;65;229;0.9;0;0;934;12.6;0;0;0
25/05/2015;8:00:00;15;3;17;2;48;265;0.9;0;0;934;12.5;0;0;0
25/05/2015;9:00:00;11;3;17;3;55;47;1.7;0;0;935;14.7;0;0;0
25/05/2015;10:00:00;25;2;16;2;85;45;2.8;0;0;935;16.7;0;0;0
