Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP
11/01/2015;17:00:00;n;2.75;13.75;2.25;n;n;n;36.8;0;955;16.6
11/01/2015;18:00:00;n;3;26;2.25;n;n;n;39.525;0;955;16.15
11/01/2015;19:00:00;n;3.5;62;7.5;n;n;n;49.55;0;955.25;12.225
11/01/2015;20:00:00;n;4.5;81.5;38.5;n;n;n;55.925;0;956;10.45
11/01/2015;21:00:00;n;4;66.75;29.25;n;n;n;62.2;0;956;8.9
11/01/2015;22:00:00;n;2.25;52.25;13.75;n;n;n;66.625;0;956;7.75
11/01/2015;23:00:00;n;2.25;41.25;10.25;n;n;n;70.475;0;956.5;7.15
11/01/2015;0:00:00;n;2;30.25;5.5;n;n;n;74.05;0;957;6.625
12/01/2015;1:00:00;n;2;34.5;3.75;n;n;n;78.15;0;956.25;5.85
12/01/2015;2:00:00;n;2.25;42;16.5;n;n;n;78.675;0;956;5.4
12/01/2015;3:00:00;n;2;25;3.25;n;n;n;80.45;0;956;4.5
12/01/2015;4:00:00;n;2;27.5;4.5;n;n;n;83.55;0;956;3.725
12/01/2015;5:00:00;n;2;28.75;12.25;n;n;n;88.6;0;955;2.6
12/01/2015;6:00:00;n;2;10.75;2;n;n;n;84.95;0;955;3
12/01/2015;7:00:00;n;2;15;3;n;n;n;86.825;0;955;2.275
12/01/2015;8:00:00;n;2;31.25;21.75;n;n;n;90.2;0;955;1.55
12/01/2015;9:00:00;n;2.75;38.75;38.5;n;n;n;93.3;0;955.25;0.95
12/01/2015;10:00:00;n;3;38.75;48.5;n;n;n;89.3;0;956;1.825
12/01/2015;11:00:00;n;2;13.5;8;n;n;n;79.325;0;956.75;3.7
12/01/2015;12:00:00;n;2;10.75;9;n;n;n;70.35;0;957;6.45
12/01/2015;13:00:00;n;2;7.75;5.75;n;n;n;63.525;0;956.5;8.825
12/01/2015;14:00:00;n;2;11;5;n;n;n;57.55;0;955.5;11.1
12/01/2015;15:00:00;n;2.25;16.25;5.5;n;n;n;50.075;0;954.75;13.2
12/01/2015;16:00:00;n;3.75;18.75;5.25;n;n;n;42.7;0;954;14.75
12/01/2015;17:00:00;n;3.5;16.75;3.5;n;n;n;42.35;0;954;13.875
12/01/2015;18:00:00;n;4.25;37;7.5;n;n;n;43.6;0;954;13.475
12/01/2015;19:00:00;n;4.25;75;25;n;n;n;52.3;0;954;11.25
12/01/2015;20:00:00;n;3.25;77.5;38.25;n;n;n;57.875;0;954;9.825
12/01/2015;21:00:00;n;4.5;74.25;58;n;n;n;64.175;0;953;8.4
12/01/2015;22:00:00;n;6;91.25;74.5;n;n;n;64.875;0;953;8.275
12/01/2015;23:00:00;n;6;87.5;76.5;n;n;n;67.225;0;953;7.6
12/01/2015;0:00:00;n;4.5;66;51;n;n;n;71.45;0;953;6.575
13/01/2015;1:00:00;n;3.25;58.25;26.75;n;n;n;72.25;0;952.5;6.35
13/01/2015;2:00:00;n;2;25.5;6.5;n;n;n;78.85;0;952;4.7
13/01/2015;3:00:00;n;2;25.25;10;n;n;n;80.45;0;952;4.525
13/01/2015;4:00:00;n;2;31.5;9;n;n;n;81.25;0;952;4.15
13/01/2015;5:00:00;n;2;33.75;7;n;n;n;83.65;0;951.5;3.875
13/01/2015;6:00:00;n;2.25;31.5;29.25;n;n;n;88;0;951;2.6
13/01/2015;7:00:00;n;2;30.25;25.25;n;n;n;93.4;0;951;1.975
13/01/2015;8:00:00;n;5.75;51;86.75;n;n;n;93.325;0;951;1.8
13/01/2015;9:00:00;n;6;60;98;n;n;n;94;0;951;1.025
13/01/2015;10:00:00;n;4.5;48;66.25;n;n;n;92.2;0;951.75;2.9
13/01/2015;11:00:00;n;5;50.75;70.5;n;n;n;71.525;0;952.25;6.025
13/01/2015;12:00:00;n;3.5;28;17.5;n;n;n;59.925;0;952.75;9.325
13/01/2015;13:00:00;n;4.5;20.75;8.5;n;n;n;50.35;0;952;12.725
13/01/2015;14:00:00;n;4;14.75;5;n;n;n;44.375;0;951;14.775
13/01/2015;15:00:00;n;2.5;10;2.5;n;n;n;40.275;0;950;15.65
13/01/2015;16:00:00;n;2;7;2;n;n;n;36.95;0;950;16.3
13/01/2015;17:00:00;n;2.5;7.75;2;n;n;n;35.65;0;950;16.7
13/01/2015;18:00:00;n;2;10.5;2;n;n;n;40.05;0;950;15.65
13/01/2015;19:00:00;n;2;22;3.25;n;n;n;51.4;0;950;11.825
13/01/2015;20:00:00;n;2;21.75;4;n;n;n;56.425;0;950;10
13/01/2015;21:00:00;n;2;32.75;7.5;n;n;n;59.1;0;950.25;9.125
13/01/2015;22:00:00;n;2;21.5;2.25;n;n;n;63.125;0;951;8.6
13/01/2015;23:00:00;n;2;15;2;n;n;n;67.6;0;951;7.9
13/01/2015;0:00:00;n;2;18;2;n;n;n;73.1;0;951;6.925
14/01/2015;1:00:00;n;2;38.5;3;n;n;n;75.15;0;951;6.65
14/01/2015;2:00:00;n;2;28.25;2;n;n;n;77.25;0;951;6.325
14/01/2015;3:00:00;n;2;17.75;2;n;n;n;80.45;0;951;5.525
14/01/2015;4:00:00;n;2;11;2;n;n;n;83.45;0;951;4.95
14/01/2015;5:00:00;n;2;12;2;n;n;n;87.7;0;951;4.025
14/01/2015;6:00:00;n;2;16.75;6.5;n;n;n;93.75;0;950.25;2.55
14/01/2015;7:00:00;n;2;22.75;8.75;n;n;n;92.625;0;950.75;2.5
14/01/2015;8:00:00;n;3;35.25;38.25;n;n;n;95.05;0;951;1.75
14/01/2015;9:00:00;n;5.5;58.25;89;n;n;n;94.725;0;951.25;1.875
14/01/2015;10:00:00;n;3.25;41.75;45.75;n;n;n;90.925;0;952;3.1
14/01/2015;11:00:00;n;2;18;10;n;n;n;78.6;0;952.75;5.825
14/01/2015;12:00:00;n;2;15;7;n;n;n;67.725;0;953;10.125
14/01/2015;13:00:00;n;2.25;5.75;3.25;n;n;n;66.175;0;952;12.25
14/01/2015;14:00:00;n;2.75;5.5;2.25;n;n;n;59.075;0;951.25;13.925
14/01/2015;15:00:00;n;2;8.25;2.5;n;n;n;51.875;0;950.75;14.825
14/01/2015;16:00:00;n;2.5;11.25;2.75;n;n;n;47.7;0;950;15.825
14/01/2015;17:00:00;n;2;8.25;2.25;n;n;n;43.675;0;950;16.3
14/01/2015;18:00:00;n;2;23.5;5.25;n;n;n;49.075;0;950;15.375
14/01/2015;19:00:00;n;2;38;8;n;n;n;59.125;0;950;12.05
14/01/2015;20:00:00;n;5.25;88;69.5;n;n;n;66.675;0;950;10.175
14/01/2015;21:00:00;n;7.75;107.25;115.5;n;n;n;73.5;0;950;8.65
14/01/2015;22:00:00;n;5;87.75;76.25;n;n;n;79.35;0;950;7.3
14/01/2015;23:00:00;n;3.25;68.5;39.75;n;n;n;84.025;0;949.75;6.175
14/01/2015;0:00:00;n;2.5;54.75;32.75;n;n;n;86.55;0;949;5.225
15/01/2015;1:00:00;n;2;34.75;8;n;n;n;97.3;0;949;3.95
15/01/2015;2:00:00;n;2;29.5;6.75;n;n;n;98.225;0;948.5;3.45
15/01/2015;3:00:00;n;2;24.25;11.5;n;n;n;99.925;0;948;3.425
15/01/2015;4:00:00;n;2;20;9.25;n;n;n;100;0;947.75;1.975
15/01/2015;5:00:00;n;2;18.5;5;n;n;n;100;0;947;2.2
15/01/2015;6:00:00;n;2;11.25;3;n;n;n;100;0;947;0.125
15/01/2015;7:00:00;n;2;8.5;2.75;n;n;n;100;0;946;-0.65
15/01/2015;8:00:00;n;2;20.5;10.5;n;n;n;100;0;946;0.075
15/01/2015;9:00:00;n;2;28.25;21.75;n;n;n;100;0;946;-0.1
15/01/2015;10:00:00;n;2;13;11;n;n;n;100;0;946;-0.375
15/01/2015;11:00:00;n;2;13.25;10.75;n;n;n;100;0;946;1
15/01/2015;12:00:00;n;2;19.5;16.5;n;n;n;91.7;0;946;5.15
15/01/2015;13:00:00;n;2;11.25;6.25;n;n;n;68.925;0;945.5;10.325
15/01/2015;14:00:00;n;2;3.75;2.5;n;n;n;63.75;0;944.25;12.25
15/01/2015;15:00:00;n;2;3.5;2;n;n;n;62.075;0;943;12.35
15/01/2015;16:00:00;n;2;4;2.25;n;n;n;62.125;0;942.75;12.45
15/01/2015;17:00:00;n;2;4.5;2;n;n;n;69.475;0;942;11.375
15/01/2015;18:00:00;n;2;6.5;2.25;n;n;n;69.9;0;942;11.275
15/01/2015;19:00:00;n;2;11.5;2;n;n;n;67.325;0;941;11.075
15/01/2015;20:00:00;n;2;11.75;2;n;n;n;65.725;0;940.5;10.775
15/01/2015;21:00:00;n;2;13.25;2;n;n;n;71.4;0;940;10.15
15/01/2015;22:00:00;n;2;8.25;2;n;n;n;74.8;0;940;10.1
15/01/2015;23:00:00;n;2;4.75;2;n;n;n;75.975;0;939;10.375
15/01/2015;0:00:00;n;2;2.5;2;n;n;n;91.375;0.24;939;9.5
16/01/2015;1:00:00;n;2;2;2;n;n;n;99.35;0.48;938.25;9.05
16/01/2015;2:00:00;n;2;2.5;2;n;n;n;100;0.48;937.25;8.825
16/01/2015;3:00:00;n;2;2;2;n;n;n;100;0.96;936.25;9.025
16/01/2015;4:00:00;n;2;2;2;n;n;n;99.975;2.86;936;8.6
16/01/2015;5:00:00;n;2;2;2;n;n;n;98.15;0.24;936;7.45
16/01/2015;6:00:00;n;2;2.25;2;n;n;n;86.825;0;936.75;6.5
16/01/2015;7:00:00;n;2;2.75;2;n;n;n;86.225;0;937;5.375
16/01/2015;8:00:00;n;2;4;2;n;n;n;87.475;0;938;4.7
16/01/2015;9:00:00;n;2;4.75;3.25;n;n;n;91.65;0;938.75;4.375
16/01/2015;10:00:00;n;2;6.75;3;n;n;n;86.05;0;940;5.2
16/01/2015;11:00:00;n;2;3.5;2.25;n;n;n;76.075;0;940.75;6.075
16/01/2015;12:00:00;n;2;4.25;2.5;n;n;n;69.55;0;942;6.525
16/01/2015;13:00:00;n;2;4.5;2.75;n;n;n;62.375;0;942;7.5
16/01/2015;14:00:00;n;2;5;2;n;n;n;55.1;0;942;8.4
16/01/2015;15:00:00;n;2;5.5;2;n;n;n;54.35;0;942;8.475
16/01/2015;16:00:00;n;2;5.75;2;n;n;n;53.825;0;942;8.4
16/01/2015;17:00:00;n;2;5.75;2;n;n;n;56.1;0;942.25;8.05
16/01/2015;18:00:00;n;2;6.75;2;n;n;n;66.7;0;943;6.625
16/01/2015;19:00:00;n;2;6.75;2;n;n;n;73.25;0;943.25;5.5
16/01/2015;20:00:00;n;2;9.5;2;n;n;n;80.875;0;944;4.3
16/01/2015;21:00:00;n;2;12.5;2.75;n;n;n;84.075;0;945;4.05
16/01/2015;22:00:00;n;2;9.25;2.25;n;n;n;90.175;0;945.25;3.25
16/01/2015;23:00:00;n;2;13.5;2.25;n;n;n;94.825;0;946;2.725
16/01/2015;0:00:00;n;2;8.25;2;n;n;n;98.55;0;946;2.25
17/01/2015;1:00:00;n;2;2.5;2;n;n;n;100;0;946.5;1.525
17/01/2015;2:00:00;n;2;3;2;n;n;n;100;0;947;1.375
17/01/2015;3:00:00;n;2;2.5;2;n;n;n;100;0;947;1.425
17/01/2015;4:00:00;n;2;2.5;2;n;n;n;100;0;947;1.125
17/01/2015;5:00:00;n;2;2.25;2;n;n;n;100;0;947;0.675
17/01/2015;6:00:00;n;2;2;2;n;n;n;100;0;947;0.05
17/01/2015;7:00:00;n;2;3.25;2;n;n;n;100;0;947;-0.95
17/01/2015;8:00:00;n;2;5.75;2;n;n;n;100;0;948;-1.7
17/01/2015;9:00:00;n;2;9.75;2;n;n;n;100;0;948;-2
17/01/2015;10:00:00;n;2;14.75;4.5;n;n;n;100;0;948.75;-0.775
17/01/2015;11:00:00;n;2;11;5.5;n;n;n;100;0;949.25;0.85
17/01/2015;12:00:00;n;2;5.5;3;n;n;n;100;0.24;950;2.225
17/01/2015;13:00:00;n;2;5.25;2.5;n;n;n;70.375;0;950;5.65
17/01/2015;14:00:00;n;2;7;2.25;n;n;n;48.35;0;949;7.65
17/01/2015;15:00:00;n;2;5.5;2;n;n;n;42.825;0;948;8.725
17/01/2015;16:00:00;n;2;5.25;2;n;n;n;36.225;0;947.75;9.525
17/01/2015;17:00:00;n;2;5.25;2;n;n;n;36.475;0;947;9.275
17/01/2015;18:00:00;n;2;8.5;2;n;n;n;42.175;0;947;8.45
17/01/2015;19:00:00;n;2;17;2.25;n;n;n;50.075;0;946.75;5.725
17/01/2015;20:00:00;n;2;9.75;2;n;n;n;62.875;0;947;4.075
17/01/2015;21:00:00;n;2;11.75;2.5;n;n;n;70.75;0;946;3.125
17/01/2015;22:00:00;n;2;32.75;6;n;n;n;71.45;0;946;3.2
17/01/2015;23:00:00;n;2;32.25;4.75;n;n;n;70.925;0;945.75;2.925
17/01/2015;0:00:00;n;2;27.25;3.25;n;n;n;73.675;0;945;2.425
18/01/2015;1:00:00;n;2;13;3.5;n;n;n;81.15;0;944.75;1.1
18/01/2015;2:00:00;n;2;27.75;5;n;n;n;83.4;0;944;1.125
18/01/2015;3:00:00;n;2;23.25;3.5;n;n;n;82.65;0;943.75;1.575
18/01/2015;4:00:00;n;2;25.75;3;n;n;n;82.3;0;943;2.025
18/01/2015;5:00:00;n;2;17;2.75;n;n;n;86.05;0;942.5;1.7
18/01/2015;6:00:00;n;2;7.75;2;n;n;n;88.075;0;941.75;2.15
18/01/2015;7:00:00;n;2;6.25;2;n;n;n;82.375;0;941;2.825
18/01/2015;8:00:00;n;2;8.25;3.25;n;n;n;88.475;0;940.5;1.95
18/01/2015;9:00:00;n;2;9.25;2.25;n;n;n;88.55;0;940;2.175
18/01/2015;10:00:00;n;2;6.75;2.25;n;n;n;83.4;0;940;3.2
18/01/2015;11:00:00;n;2;3.25;2;n;n;n;87.7;0.24;940;3.375
18/01/2015;12:00:00;n;2;5.25;2;n;n;n;87.9;0;939;4.25
18/01/2015;13:00:00;n;2;5.5;2.25;n;n;n;87.025;0;938.75;4.825
18/01/2015;14:00:00;n;2;7.25;2;n;n;n;91.35;0.24;937.5;4.9
18/01/2015;15:00:00;n;2;12.75;2.25;n;n;n;95.1;0;936.75;5.075
18/01/2015;16:00:00;n;2;14.75;3.5;n;n;n;100;0.24;936;5.1
18/01/2015;17:00:00;n;2;18.5;2.75;n;n;n;100;0.24;935;5.3
18/01/2015;18:00:00;n;2;15.5;2;n;n;n;100;0.24;934.75;5.125
18/01/2015;19:00:00;n;2;14.25;2;n;n;n;100;0.24;934;4.925
18/01/2015;20:00:00;n;2;21;6.25;n;n;n;100;0;933.75;4.8
18/01/2015;21:00:00;n;2;25.25;3.25;n;n;n;100;0.24;933;4.925
18/01/2015;22:00:00;n;2;23.5;3.75;n;n;n;100;0;933;4.925
18/01/2015;23:00:00;n;2;29.75;6.25;n;n;n;100;0;932;5.05
18/01/2015;0:00:00;n;2;18;2.25;n;n;n;100;0.24;931.5;5
19/01/2015;1:00:00;n;2;16;3;n;n;n;100;0;930.5;5.125
19/01/2015;2:00:00;n;2;13.25;2;n;n;n;100;0;930;5.225
19/01/2015;3:00:00;n;2;5.75;2;n;n;n;100;2.14;929.25;5.025
19/01/2015;4:00:00;n;2;2;2;n;n;n;100;1.67;929.75;3.7
19/01/2015;5:00:00;n;2;2;2;n;n;n;100;1.43;930;3.175
19/01/2015;6:00:00;n;2;2.25;2;n;n;n;98.85;0;930;2.85
19/01/2015;7:00:00;n;2;2.5;2;n;n;n;95.875;0;931;3.025
19/01/2015;8:00:00;n;2.5;9;6.25;n;n;n;90.75;0;931.75;3.825
19/01/2015;9:00:00;n;2;4.5;3.5;n;n;n;88.225;0;932.75;3.75
19/01/2015;10:00:00;n;2;6;3.75;n;n;n;83.15;0;933.5;4
19/01/2015;11:00:00;n;2;7;3;n;n;n;75.2;0;934.75;4.6
19/01/2015;12:00:00;n;2;8.75;3.25;n;n;n;64.875;0;936;5.65
19/01/2015;13:00:00;n;2;8.25;3.5;n;n;n;54.85;0;936;6.45
19/01/2015;14:00:00;n;2;5.75;3;n;n;n;51.35;0;936.75;7.45
19/01/2015;15:00:00;n;2;8.75;3.5;n;n;n;48.8;0;936.25;8
19/01/2015;16:00:00;n;2;10;3.5;n;n;n;43.75;0;936.75;8.625
19/01/2015;17:00:00;n;2;11.75;3;n;n;n;41.9;0;937;8.925
19/01/2015;18:00:00;n;2;12;2.75;n;n;n;49.05;0;937;7.425
19/01/2015;19:00:00;n;2;10.5;2;n;n;n;56.85;0;938;4.925
19/01/2015;20:00:00;n;2;13.75;3.25;n;n;n;63.05;0;938;3.575
19/01/2015;21:00:00;n;2;33.5;4.75;n;n;n;59.7;0;939;3.425
19/01/2015;22:00:00;n;2;23;3;n;n;n;64.825;0;939;2.4
19/01/2015;23:00:00;n;2;31;5.75;n;n;n;65.625;0;939;2.05
19/01/2015;0:00:00;n;2;15.5;2.75;n;n;n;67.05;0;939;1.675
20/01/2015;1:00:00;n;2;7.75;2;n;n;n;71.25;0;938.75;0.9
20/01/2015;2:00:00;n;2;7.25;2;n;n;n;73.05;0;938;0.525
20/01/2015;3:00:00;n;2;9.5;2;n;n;n;76.9;0;938;-0.175
20/01/2015;4:00:00;n;2;4.5;2;n;n;n;76.375;0;937.75;0.075
20/01/2015;5:00:00;n;2;6.5;2;n;n;n;73.65;0;937;0.475
20/01/2015;6:00:00;n;2;5;2;n;n;n;78.675;0;936;-0.35
20/01/2015;7:00:00;n;2;8.5;2;n;n;n;75.375;0;936;-0.2
20/01/2015;8:00:00;n;2;36.25;9;n;n;n;74;0;936;0.325
20/01/2015;9:00:00;n;3.25;62.5;38.75;n;n;n;74.125;0;936;0.725
20/01/2015;10:00:00;n;2.25;50;24.75;n;n;n;70.7;0;936;1.25
20/01/2015;11:00:00;n;2;12.25;5.75;n;n;n;63.9;0;936;2.95
20/01/2015;12:00:00;n;2;5;3.5;n;n;n;62.7;0;936;4.675
20/01/2015;13:00:00;n;2;4.75;2.75;n;n;n;61.85;0;935.75;5.625
20/01/2015;14:00:00;n;2;5.5;2.25;n;n;n;59.2;0;934.75;6.45
20/01/2015;15:00:00;n;2;6.25;2.5;n;n;n;64.25;0;934;6.025
20/01/2015;16:00:00;n;2;4.75;2;n;n;n;88.4;0.24;934;3.5
20/01/2015;17:00:00;n;2;6.25;2;n;n;n;99.925;0.48;934;2
20/01/2015;18:00:00;n;2;8;2;n;n;n;100;0;934;2.575
20/01/2015;19:00:00;n;2;9.25;2.5;n;n;n;100;0.72;934;2.5
20/01/2015;20:00:00;n;2;16.5;3.75;n;n;n;100;0.72;935;2.25
20/01/2015;21:00:00;n;2;10.25;2.5;n;n;n;100;0.72;935;2.1
20/01/2015;22:00:00;n;2;7.75;2.25;n;n;n;100;0;935;1.8
20/01/2015;23:00:00;n;2;13.25;2;n;n;n;100;0;935.25;1.3
20/01/2015;0:00:00;n;2;10.75;2;n;n;n;100;0;936;0.925
21/01/2015;1:00:00;n;2;2.75;2;n;n;n;100;0;936;0.425
21/01/2015;2:00:00;n;2;8;2.5;n;n;n;100;0;936;0.025
21/01/2015;3:00:00;n;2;2.5;2;n;n;n;100;0;936;-0.2
21/01/2015;4:00:00;n;2;2;2;n;n;n;100;0;936;-0.9
21/01/2015;5:00:00;n;2;2;2;n;n;n;100;0;936;-0.975
21/01/2015;6:00:00;n;2;2;2;n;n;n;100;0;936;-1.175
21/01/2015;7:00:00;n;2;2.25;2.25;n;n;n;100;0;936.25;-1
21/01/2015;8:00:00;n;2;4.75;3.5;n;n;n;100;0;937;-0.475
21/01/2015;9:00:00;n;2;7;4.5;n;n;n;100;0;937;-0.2
21/01/2015;10:00:00;n;2;5.75;4;n;n;n;100;0;937.5;-0.025
21/01/2015;11:00:00;n;2;3.25;2.75;n;n;n;100;0;938;0.275
21/01/2015;12:00:00;n;2;3;2.5;n;n;n;100;0;938;0.675
21/01/2015;13:00:00;n;2;4.25;3.25;n;n;n;100;0;937.5;1.675
21/01/2015;14:00:00;n;2;3.5;2;n;n;n;100;0;937;2.5
21/01/2015;15:00:00;n;2;2;2.5;n;n;n;96.45;0;935.75;3.15
21/01/2015;16:00:00;n;2;2.25;2.5;n;n;n;83.625;0;935.25;4.475
21/01/2015;17:00:00;n;2;2.75;2;n;n;n;84.3;0;935;4.825
21/01/2015;18:00:00;n;2;3.5;2.5;n;n;n;86.15;0;935;4.775
21/01/2015;19:00:00;n;2;3.5;2;n;n;n;89.925;0;935;4.3
21/01/2015;20:00:00;n;2;2.75;2;n;n;n;98.175;0;935;3.75
21/01/2015;21:00:00;n;2;3.5;2;n;n;n;100;0;935;3.8
21/01/2015;22:00:00;n;2;2.5;2;n;n;n;98.275;0;935.5;4
21/01/2015;23:00:00;n;2.25;6.75;3.25;n;n;n;98.225;0;936;3.425
21/01/2015;0:00:00;n;2.25;4.5;2;n;n;n;100;0;936;3.275
22/01/2015;1:00:00;n;2;2.25;2;n;n;n;99.725;0;936;2.9
22/01/2015;2:00:00;n;2;2;2;n;n;n;99.725;0;936;1.9
22/01/2015;3:00:00;n;2;2.75;2;n;n;n;100;0;936;1.375
22/01/2015;4:00:00;n;2;2;2;n;n;n;100;0;936;1.175
22/01/2015;5:00:00;n;2;3;2;n;n;n;100;0;936;1.2
22/01/2015;6:00:00;n;2;2.25;2;n;n;n;99.9;0;936;0.9
22/01/2015;7:00:00;n;2;2.75;2.25;n;n;n;96.875;0;936.75;0.875
22/01/2015;8:00:00;n;2;15.75;3.25;n;n;n;97.95;0;937.5;0.5
22/01/2015;9:00:00;n;2;16.25;4.75;n;n;n;94.875;0;938.25;0.7
22/01/2015;10:00:00;n;2;8;4;n;n;n;88.55;0;939;2.05
22/01/2015;11:00:00;n;2;4.25;2.5;n;n;n;81.275;0;940;3.975
22/01/2015;12:00:00;n;2;3.25;2.75;n;n;n;71.3;0;940.5;5.925
22/01/2015;13:00:00;n;2;2.75;2;n;n;n;54.35;0;941;7.8
22/01/2015;14:00:00;n;2;4;2;n;n;n;51.175;0;941;8.65
22/01/2015;15:00:00;n;2;7.75;2.75;n;n;n;49.3;0;940.25;8.15
22/01/2015;16:00:00;n;2;4.75;2;n;n;n;47.3;0.24;940.75;8.975
22/01/2015;17:00:00;n;2;5.5;2.25;n;n;n;45.35;0;941.5;9.525
22/01/2015;18:00:00;n;2;11.75;4.5;n;n;n;48.525;0;942.25;8.775
22/01/2015;19:00:00;n;2;11;3.25;n;n;n;58.025;0;943;6.325
22/01/2015;20:00:00;n;2;9.5;2;n;n;n;61.2;0;943;5.05
22/01/2015;21:00:00;n;2;17.25;2.75;n;n;n;61.675;0;943.75;4.325
22/01/2015;22:00:00;n;2;11.75;2.25;n;n;n;61.525;0;944;4.325
22/01/2015;23:00:00;n;2;21.25;3.25;n;n;n;64.275;0;944.75;4
22/01/2015;0:00:00;n;2;9;2;n;n;n;68.05;0;945;3
23/01/2015;1:00:00;n;2;5.5;2;n;n;n;74.6;0;945;1.675
23/01/2015;2:00:00;n;2;6.5;2.25;n;n;n;77.625;0;945;1.175
23/01/2015;3:00:00;n;2;5.25;2;n;n;n;78.95;0;945;1.125
23/01/2015;4:00:00;n;2;2.75;2;n;n;n;80.875;0;945;0.775
23/01/2015;5:00:00;n;2;5;2;n;n;n;81.125;0;945;0.625
23/01/2015;6:00:00;n;2;9.25;2;n;n;n;81.8;0;945;0.375
23/01/2015;7:00:00;n;2;6;2;n;n;n;78.9;0;945.25;0.775
23/01/2015;8:00:00;n;3.75;57.5;44.25;n;n;n;79.6;0;946;0.65
23/01/2015;9:00:00;n;3.25;74.5;52;n;n;n;80;0;946.25;0.725
23/01/2015;10:00:00;n;2;45.5;20.5;n;n;n;73.15;0;947;2.05
23/01/2015;11:00:00;n;2;12;5.5;n;n;n;63.45;0;948;4.925
23/01/2015;12:00:00;n;2;4.75;2.5;n;n;n;50.675;0;948.75;7.475
23/01/2015;13:00:00;n;2;4;2;n;n;n;45.65;0;948.25;8.6
23/01/2015;14:00:00;n;2;4;2;n;n;n;40.7;0;948;10.3
23/01/2015;15:00:00;n;2;7;2.75;n;n;n;35.95;0;947.5;10.875
23/01/2015;16:00:00;n;2;5.5;2;n;n;n;33.625;0;947.25;11
23/01/2015;17:00:00;n;2;7.5;2.5;n;n;n;33.725;0;948;11.05
23/01/2015;18:00:00;n;2;13;2.75;n;n;n;39.15;0;948;10.3
23/01/2015;19:00:00;n;2;30;7.5;n;n;n;44.35;0;948;7.5
23/01/2015;20:00:00;n;2;32.75;9.5;n;n;n;46.25;0;948.5;6.65
23/01/2015;21:00:00;n;2;17.5;5.5;n;n;n;46.725;0;949;6.175
23/01/2015;22:00:00;n;2;20.25;3.75;n;n;n;49.975;0;948.5;5.2
23/01/2015;23:00:00;n;2;13;2;n;n;n;57.175;0;949;3.825
23/01/2015;0:00:00;n;2;7;2;n;n;n;58.025;0;949.25;3.625
24/01/2015;1:00:00;n;2;8.5;2;n;n;n;57.9;0;949.5;3.3
24/01/2015;2:00:00;n;2;7.75;3;n;n;n;59.775;0;948.75;2.775
24/01/2015;3:00:00;n;2;13.25;2;n;n;n;67.6;0;949;1.15
24/01/2015;4:00:00;n;2;17.25;2;n;n;n;68.225;0;949;1.25
24/01/2015;5:00:00;n;2;10.5;2;n;n;n;72.125;0;949;0.275
24/01/2015;6:00:00;n;2;9.5;4;n;n;n;76.05;0;948.25;-0.55
24/01/2015;7:00:00;n;2;13.5;2.75;n;n;n;80.475;0;949;-1.65
24/01/2015;8:00:00;n;2;22.75;10.5;n;n;n;79.95;0;949;-1.375
24/01/2015;9:00:00;n;2;18;3.75;n;n;n;81.425;0;949.25;-1.875
24/01/2015;10:00:00;n;2;34.25;10.75;n;n;n;67.775;0;950;1.225
24/01/2015;11:00:00;n;2;16.25;6.25;n;n;n;62.45;0;950.5;3.725
24/01/2015;12:00:00;n;2;16.25;5.75;n;n;n;44.775;0;951;7.225
24/01/2015;13:00:00;n;2;2.75;2.25;n;n;n;36.825;0;951;8.075
24/01/2015;14:00:00;n;2;3.75;2;n;n;n;30.475;0;951;9.65
24/01/2015;15:00:00;n;2;4;2;n;n;n;21.625;0;950.5;10.9
24/01/2015;16:00:00;n;2;4.75;2;n;n;n;20.075;0;950;11.6
24/01/2015;17:00:00;n;2;5;2;n;n;n;18.8;0;950;12.175
24/01/2015;18:00:00;n;2;7.25;2;n;n;n;21.25;0;950;12.05
24/01/2015;19:00:00;n;2;8.5;2;n;n;n;23.775;0;950.75;9.85
24/01/2015;20:00:00;n;3;52.25;9.75;n;n;n;27.15;0;951;8.425
24/01/2015;21:00:00;n;2.25;57.25;12.5;n;n;n;29.825;0;950.75;7.525
24/01/2015;22:00:00;n;2;55.75;6;n;n;n;33.325;0;951;6.75
24/01/2015;23:00:00;n;2;25;4.25;n;n;n;41.55;0;951;4.975
24/01/2015;0:00:00;n;2;10.5;2;n;n;n;44.9;0;952;4.2
25/01/2015;1:00:00;n;2;14.5;2.25;n;n;n;48.625;0;951.75;4.95
25/01/2015;2:00:00;n;2;16.25;2.75;n;n;n;56.125;0;951;4.325
25/01/2015;3:00:00;n;2;12.5;2;n;n;n;62;0;951;2.925
25/01/2015;4:00:00;n;2;22.25;2;n;n;n;63.675;0;951;3.2
25/01/2015;5:00:00;n;2;14.75;2;n;n;n;67.375;0;951;2.875
25/01/2015;6:00:00;n;2;17.5;2.25;n;n;n;70.775;0;951;2.625
25/01/2015;7:00:00;n;2;24.5;3.5;n;n;n;77.725;0;950;1.95
25/01/2015;8:00:00;n;2;14.5;2.25;n;n;n;81.05;0;950.75;1.575
25/01/2015;9:00:00;n;2;19.5;2.5;n;n;n;80.05;0;951;1.7
25/01/2015;10:00:00;n;2;34.75;11.25;n;n;n;67.4;0;951.25;4.1
25/01/2015;11:00:00;n;2;21.75;7.75;n;n;n;61.15;0;952;7.15
