Fecha;Hora;S02;NO;NO2;O3;PM10;dd;vv;TMP;HR;PRB;LL
12/08/2015;20:00:00;0;1.2;2;94;21;78;0.1;27.6;70;1017;0.0
12/08/2015;21:00:00;0;1.2;2;94;14;79;0.1;27.4;72;1017;0.0
12/08/2015;22:00:00;0;0.9;2;91;18;91;0.1;27.1;72;1017;0.0
12/08/2015;23:00:00;0;1.2;12;72;6;102;0.1;26.2;75;1017;0.0
12/08/2015;0:00:00;0;1.0;7;63;8;109;0.2;25.2;80;1016;0.0
13/08/2015;1:00:00;0;1.0;5;67;9;109;0.1;25.0;81;1016;0.0
13/08/2015;2:00:00;0;1.2;4;74;9;107;0.1;25.1;81;1016;0.0
13/08/2015;3:00:00;0;1.3;4;62;11;111;0.1;24.7;83;1016;0.0
13/08/2015;4:00:00;0;0.9;5;60;11;110;0.2;24.2;84;1015;0.0
13/08/2015;5:00:00;0;1.2;6;75;11;111;0.1;24.4;82;1015;0.0
13/08/2015;6:00:00;0;1.5;15;71;12;102;0.1;25.4;78;1015;0.0
13/08/2015;7:00:00;0;3.9;29;61;26;50;0.2;28.3;66;1015;0.0
13/08/2015;8:00:00;0;7.1;35;60;26;48;0.5;29.7;66;1015;0.0
13/08/2015;9:00:00;0;2.7;12;86;18;51;0.5;30.1;67;1015;0.0
13/08/2015;10:00:00;0;1.0;1;99;13;52;0.5;30.8;65;1015;0.0
13/08/2015;11:00:00;0;1.4;3;99;21;52;0.6;30.8;64;1014;0.0
13/08/2015;12:00:00;0;1.2;2;99;24;54;0.6;30.2;67;1014;0.0
13/08/2015;13:00:00;0;1.1;2;93;22;52;0.6;30.4;70;1014;0.0
13/08/2015;14:00:00;0;0.9;0;86;30;51;0.7;30.7;72;1013;0.0
13/08/2015;15:00:00;0;1.4;2;83;34;53;0.7;31.2;67;1013;0.0
13/08/2015;16:00:00;0;1.2;3;96;30;65;0.4;33.5;36;1012;0.0
13/08/2015;17:00:00;1;1.4;3;103;18;62;0.3;33.3;22;1012;0.0
13/08/2015;18:00:00;1;1.0;3;103;16;60;0.2;31.9;25;1012;0.0
13/08/2015;19:00:00;0;1.1;9;95;23;87;0.1;29.2;41;1012;0.0
13/08/2015;20:00:00;0;1.2;13;89;27;83;0.1;27.6;57;1012;0.0
13/08/2015;21:00:00;0;1.2;9;88;27;108;0.1;27.0;67;1013;0.0
13/08/2015;22:00:00;0;1.1;7;85;43;110;0.1;27.0;71;1013;0.0
13/08/2015;23:00:00;0;1.2;10;77;50;108;0.1;26.6;77;1013;0.0
13/08/2015;0:00:00;0;1.1;11;75;48;99;0.1;26.9;78;1012;0.0
14/08/2015;1:00:00;0;1.0;9;71;32;111;0.1;26.2;79;1012;0.0
14/08/2015;2:00:00;0;1.0;5;69;38;95;0.1;25.4;75;1011;0.0
14/08/2015;3:00:00;0;0.8;1;89;20;65;0.2;26.4;71;1012;0.0
14/08/2015;4:00:00;0;0.9;1;88;23;66;0.2;26.6;71;1012;0.0
14/08/2015;5:00:00;0;1.1;13;64;33;90;0.2;26.1;71;1012;0.0
14/08/2015;6:00:00;0;1.8;27;48;47;81;0.2;25.8;77;1012;0.0
14/08/2015;7:00:00;0;3.2;24;61;25;43;0.3;28.4;65;1012;0.0
14/08/2015;8:00:00;0;2.2;10;78;21;41;0.4;30.2;54;1013;0.0
14/08/2015;9:00:00;0;2.4;8;84;26;40;0.5;31.4;48;1013;0.0
14/08/2015;10:00:00;0;3.5;14;85;25;43;0.5;32.3;42;1013;0.0
14/08/2015;11:00:00;0;3.0;17;80;30;62;0.4;28.4;60;1013;4.8
14/08/2015;12:00:00;0;2.4;10;61;21;91;0.2;26.0;81;1013;0.0
14/08/2015;13:00:00;0;2.0;14;79;20;54;0.2;28.0;61;1013;0.0
14/08/2015;14:00:00;0;5.6;25;79;10;45;0.6;28.5;56;1013;0.0
14/08/2015;15:00:00;0;4.9;24;73;19;67;0.3;28.2;60;1013;0.4
14/08/2015;16:00:00;0;2.4;15;85;20;46;0.3;29.6;51;1013;0.0
14/08/2015;17:00:00;0;2.1;17;80;20;44;0.5;28.4;55;1013;0.0
14/08/2015;18:00:00;0;2.3;19;76;19;54;0.3;27.9;59;1013;0.0
14/08/2015;19:00:00;0;1.3;9;75;15;84;0.3;25.0;74;1014;1.8
14/08/2015;20:00:00;0;1.4;19;45;26;110;0.2;21.8;88;1014;0.0
14/08/2015;21:00:00;0;2.1;18;35;13;110;0.2;22.6;87;1014;0.0
14/08/2015;22:00:00;0;2.3;15;37;13;105;0.2;23.0;82;1014;0.0
14/08/2015;23:00:00;0;2.2;15;44;14;105;0.2;23.3;78;1014;0.0
14/08/2015;0:00:00;0;1.6;10;56;21;106;0.2;23.5;74;1014;0.0
15/08/2015;1:00:00;0;1.7;9;56;24;107;0.2;23.5;75;1013;0.0
15/08/2015;2:00:00;0;1.7;7;57;18;91;0.2;23.2;76;1013;0.8
15/08/2015;3:00:00;0;1.3;3;55;10;93;0.2;20.0;89;1013;2.0
15/08/2015;4:00:00;0;1.5;5;51;10;111;0.1;20.0;93;1014;0.4
15/08/2015;5:00:00;0;1.4;9;40;10;108;0.2;20.1;94;1013;0.2
15/08/2015;6:00:00;0;1.9;10;34;6;112;0.1;20.4;95;1013;0.0
15/08/2015;7:00:00;0;2.3;12;37;6;111;0.1;20.7;95;1013;0.0
15/08/2015;8:00:00;0;2.6;12;41;12;83;0.2;21.9;94;1013;0.0
15/08/2015;9:00:00;0;1.9;9;48;10;79;0.2;22.6;87;1014;2.6
15/08/2015;10:00:00;0;1.5;11;59;19;70;0.2;20.4;91;1014;11.2
15/08/2015;11:00:00;0;2.1;16;40;12;100;0.1;20.6;94;1014;1.0
15/08/2015;12:00:00;0;2.3;13;48;9;106;0.1;21.1;95;1013;0.0
15/08/2015;13:00:00;0;2.5;12;55;8;67;0.1;21.6;94;1013;0.0
15/08/2015;14:00:00;0;2.1;12;61;5;47;0.1;21.6;90;1013;0.0
15/08/2015;15:00:00;0;3.0;17;61;;40;0.2;22.6;80;1013;0.0
15/08/2015;16:00:00;0;2.1;11;68;4;43;0.2;23.6;74;1013;0.0
15/08/2015;17:00:00;0;1.9;13;69;9;57;0.1;23.9;69;1012;0.0
15/08/2015;18:00:00;0;3.3;37;33;10;101;0.1;22.4;79;1012;0.2
15/08/2015;19:00:00;0;3.7;41;16;11;107;0.1;21.9;82;1012;0.0
15/08/2015;20:00:00;0;2.2;31;29;11;106;0.1;21.5;80;1013;0.0
15/08/2015;21:00:00;0;1.9;37;34;11;107;0.1;21.6;74;1014;0.0
15/08/2015;22:00:00;0;1.5;12;55;7;111;0.1;21.6;75;1014;0.0
15/08/2015;23:00:00;0;1.2;11;47;6;110;0.1;21.2;80;1014;0.0
15/08/2015;0:00:00;0;2.6;17;25;16;105;0.1;20.5;84;1013;0.0
16/08/2015;1:00:00;0;1.6;6;62;9;91;0.2;19.4;76;1014;0.0
16/08/2015;2:00:00;0;1.2;6;63;7;104;0.2;18.7;73;1013;0.0
16/08/2015;3:00:00;0;1.1;3;75;6;106;0.1;19.9;65;1013;0.0
16/08/2015;4:00:00;0;1.3;3;77;9;110;0.2;20.2;63;1013;0.0
16/08/2015;5:00:00;0;1.3;3;65;6;109;0.2;19.6;68;1013;0.4
16/08/2015;6:00:00;0;1.4;4;71;6;105;0.1;21.2;63;1013;0.0
16/08/2015;7:00:00;1;9.9;24;47;11;40;0.1;24.7;58;1013;0.0
16/08/2015;8:00:00;1;2.8;10;73;8;45;0.2;26.2;56;1013;0.0
16/08/2015;9:00:00;5;5.9;21;64;4;46;0.4;26.7;53;1014;0.0
16/08/2015;10:00:00;3;5.0;15;78;6;49;0.5;27.2;47;1014;0.0
16/08/2015;11:00:00;1;1.5;3;94;5;51;0.6;27.5;47;1014;0.0
16/08/2015;12:00:00;1;1.3;1;95;4;52;0.7;27.8;47;1014;0.0
16/08/2015;13:00:00;1;1.4;1;98;5;51;0.8;27.7;51;1014;0.0
16/08/2015;14:00:00;0;1.2;1;96;7;52;0.7;28.2;52;1013;0.0
16/08/2015;15:00:00;0;1.4;1;97;19;54;0.7;28.2;53;1013;0.0
16/08/2015;16:00:00;0;0.9;1;98;13;53;0.5;27.5;56;1013;0.4
16/08/2015;17:00:00;0;1.2;2;97;11;52;0.4;26.7;58;1013;0.0
16/08/2015;18:00:00;0;1.2;2;94;5;55;0.3;26.3;61;1012;0.0
16/08/2015;19:00:00;0;0.8;4;87;14;71;0.2;25.5;64;1012;0.0
16/08/2015;20:00:00;0;1.3;15;68;6;120;0.1;24.3;68;1013;0.0
16/08/2015;21:00:00;0;1.1;6;76;14;118;0.1;24.0;70;1013;0.0
16/08/2015;22:00:00;0;0.9;4;77;4;117;0.1;23.9;72;1013;0.0
16/08/2015;23:00:00;0;1.0;10;67;7;111;0.1;23.8;73;1013;0.0
16/08/2015;0:00:00;0;1.1;6;68;9;117;0.1;23.4;75;1013;0.0
17/08/2015;1:00:00;0;1.1;4;68;8;116;0.1;23.2;75;1013;0.0
17/08/2015;2:00:00;0;1.2;2;68;8;114;0.1;23.3;75;1012;0.4
17/08/2015;3:00:00;0;1.3;2;70;8;110;0.1;23.6;75;1012;0.0
17/08/2015;4:00:00;0;1.3;3;69;10;109;0.1;23.8;74;1012;0.0
17/08/2015;5:00:00;0;1.1;10;54;10;113;0.1;23.7;76;1011;0.0
17/08/2015;6:00:00;0;1.5;16;38;8;111;0.1;23.4;79;1011;0.0
17/08/2015;7:00:00;0;2.6;24;31;8;108;0.0;23.9;79;1012;0.0
17/08/2015;8:00:00;;;;;;97;0.1;24.8;75;1012;0.0
17/08/2015;9:00:00;;;;;18;75;0.2;25.3;73;1012;0.0
17/08/2015;10:00:00;;;;;14;75;0.3;21.2;89;1014;6.0
17/08/2015;11:00:00;;;;;16;104;0.1;20.6;94;1014;1.2
17/08/2015;12:00:00;2;2.5;22;40;11;103;0.1;20.9;96;1014;0.8
17/08/2015;13:00:00;0;2.3;19;39;12;93;0.1;21.1;97;1013;1.6
17/08/2015;14:00:00;0;6.7;33;32;15;82;0.1;22.1;97;1012;0.0
17/08/2015;15:00:00;1;4.7;20;40;;77;0.1;22.9;97;1011;0.0
17/08/2015;16:00:00;1;3.3;16;58;;54;0.1;24.4;81;1011;0.0
17/08/2015;17:00:00;0;1.7;12;68;14;96;0.1;25.5;60;1011;0.0
17/08/2015;18:00:00;0;1.5;15;63;9;80;0.0;25.3;64;1011;0.0
17/08/2015;19:00:00;0;1.5;28;46;16;103;0.1;24.7;67;1012;0.0
17/08/2015;20:00:00;0;1.5;36;26;18;115;0.1;23.6;73;1012;0.0
17/08/2015;21:00:00;0;1.5;21;27;14;111;0.1;22.7;80;1012;0.4
17/08/2015;22:00:00;0;1.1;11;40;14;112;0.1;22.5;81;1012;0.0
17/08/2015;23:00:00;0;1.7;16;20;14;113;0.1;22.0;84;1013;0.0
17/08/2015;0:00:00;0;1.3;7;38;16;103;0.1;22.2;82;1012;0.0
18/08/2015;1:00:00;0;1.0;3;47;13;102;0.1;22.7;83;1012;0.0
18/08/2015;2:00:00;0;0.9;3;49;11;112;0.1;22.8;84;1011;0.4
18/08/2015;3:00:00;0;1.1;2;47;11;112;0.1;22.6;86;1011;0.0
18/08/2015;4:00:00;0;1.1;2;54;12;112;0.1;22.8;85;1011;0.4
18/08/2015;5:00:00;0;1.1;4;48;13;109;0.1;22.7;86;1011;0.0
18/08/2015;6:00:00;0;1.4;14;42;11;111;0.1;23.3;84;1011;0.0
18/08/2015;7:00:00;0;2.4;17;53;11;55;0.2;27.0;68;1011;0.0
18/08/2015;8:00:00;0;1.7;10;64;11;53;0.2;27.0;68;1012;0.0
18/08/2015;9:00:00;0;2.6;10;70;14;41;0.3;28.5;62;1012;0.0
18/08/2015;10:00:00;0;2.0;14;68;10;43;0.4;27.6;61;1013;0.0
18/08/2015;11:00:00;0;1.5;17;60;20;78;0.2;23.4;81;1013;0.2
18/08/2015;12:00:00;0;3.2;18;59;10;48;0.3;23.8;81;1013;0.0
18/08/2015;13:00:00;0;2.7;8;72;15;43;0.4;25.9;72;1013;0.0
18/08/2015;14:00:00;0;2.1;8;74;17;43;0.4;27.2;66;1013;0.0
18/08/2015;15:00:00;0;1.7;7;76;11;47;0.3;27.2;66;1012;0.0
18/08/2015;16:00:00;0;1.3;11;67;18;61;0.4;25.0;74;1013;0.2
18/08/2015;17:00:00;0;1.6;17;55;18;65;0.3;23.4;86;1013;0.6
18/08/2015;18:00:00;0;1.4;11;58;19;75;0.2;23.8;82;1013;0.0
18/08/2015;19:00:00;0;1.1;10;51;20;103;0.1;23.3;82;1013;0.0
18/08/2015;20:00:00;0;1.3;13;38;17;111;0.1;22.7;85;1014;0.0
18/08/2015;21:00:00;0;1.3;8;43;21;111;0.1;22.4;86;1015;0.0
18/08/2015;22:00:00;0;1.1;8;43;15;115;0.1;22.6;85;1015;0.0
18/08/2015;23:00:00;0;1.3;7;49;14;113;0.1;22.7;83;1015;0.0
18/08/2015;0:00:00;0;0.9;7;52;22;84;0.2;23.1;81;1016;0.0
19/08/2015;1:00:00;0;0.9;5;49;19;101;0.1;22.9;82;1015;0.0
19/08/2015;2:00:00;0;1.2;4;49;4;108;0.1;22.6;84;1015;0.0
19/08/2015;3:00:00;0;1.3;4;47;9;105;0.1;22.6;84;1015;0.0
19/08/2015;4:00:00;0;1.1;4;45;12;111;0.1;22.4;86;1015;0.0
19/08/2015;5:00:00;0;1.3;9;38;9;113;0.1;22.3;87;1016;0.0
19/08/2015;6:00:00;0;1.6;16;41;10;111;0.1;22.6;82;1016;0.0
19/08/2015;7:00:00;0;3.6;28;44;14;54;0.1;25.3;66;1016;0.0
19/08/2015;8:00:00;0;3.0;14;69;8;43;0.3;26.3;57;1017;0.0
19/08/2015;9:00:00;0;1.9;8;80;10;42;0.4;27.4;51;1018;0.0
19/08/2015;10:00:00;0;1.9;7;86;9;45;0.3;27.6;49;1018;0.0
19/08/2015;11:00:00;0;7.2;21;75;8;43;0.5;29.1;45;1018;0.0
19/08/2015;12:00:00;0;3.4;15;88;10;49;0.5;28.9;48;1018;0.0
19/08/2015;13:00:00;0;2.9;5;100;8;54;0.5;28.6;53;1018;0.0
19/08/2015;14:00:00;0;1.2;2;102;7;56;0.5;28.4;53;1018;0.0
19/08/2015;15:00:00;0;1.3;1;101;10;52;0.5;28.1;53;1018;0.0
19/08/2015;16:00:00;0;1.0;1;102;20;51;0.4;27.5;55;1017;0.0
19/08/2015;17:00:00;0;1.0;2;101;10;56;0.3;27.3;56;1017;0.0
19/08/2015;18:00:00;0;1.1;4;99;11;62;0.2;26.6;59;1017;0.0
19/08/2015;19:00:00;0;1.3;5;96;14;82;0.1;25.8;62;1018;0.0
19/08/2015;20:00:00;0;1.0;13;78;21;96;0.1;24.9;63;1019;0.0
19/08/2015;21:00:00;0;1.4;21;50;21;107;0.1;23.5;68;1019;0.0
19/08/2015;22:00:00;0;1.4;18;52;23;107;0.1;22.6;71;1020;0.0
19/08/2015;23:00:00;0;1.2;14;58;20;108;0.1;23.0;70;1020;0.0
19/08/2015;0:00:00;0;1.1;8;68;9;109;0.1;23.4;68;1020;0.0
20/08/2015;1:00:00;0;1.4;4;77;10;106;0.2;22.9;69;1020;0.0
20/08/2015;2:00:00;0;0.8;2;89;15;104;0.1;22.9;69;1020;0.0
20/08/2015;3:00:00;0;1.1;0;95;17;105;0.1;23.0;69;1020;0.0
20/08/2015;4:00:00;0;0.9;0;94;15;104;0.2;22.8;71;1020;0.0
20/08/2015;5:00:00;0;1.1;1;97;19;106;0.1;22.8;70;1020;0.0
20/08/2015;6:00:00;0;4.9;22;61;14;94;0.1;23.7;69;1020;0.0
20/08/2015;7:00:00;0;9.3;37;44;17;55;0.1;26.6;62;1020;0.0
20/08/2015;8:00:00;0;17.5;49;43;23;44;0.3;27.4;58;1020;0.0
20/08/2015;9:00:00;0;7.9;31;75;20;45;0.4;28.3;54;1021;0.0
20/08/2015;10:00:00;0;1.6;4;101;10;48;0.5;28.9;51;1021;0.0
20/08/2015;11:00:00;0;2.4;8;98;14;53;0.5;29.6;51;1021;0.0
20/08/2015;12:00:00;0;2.2;6;94;6;59;0.5;29.8;53;1021;0.0
20/08/2015;13:00:00;0;1.3;1;98;6;53;0.6;29.6;55;1021;0.0
20/08/2015;14:00:00;0;1.2;0;101;9;51;0.6;28.7;58;1021;0.0
20/08/2015;15:00:00;0;1.0;0;101;10;51;0.6;28.8;58;1021;0.0
20/08/2015;16:00:00;0;1.2;0;102;17;52;0.6;28.1;60;1020;0.0
20/08/2015;17:00:00;0;1.1;1;97;11;53;0.4;27.5;63;1020;0.0
20/08/2015;18:00:00;0;1.3;2;96;11;58;0.2;26.9;65;1020;0.0
20/08/2015;19:00:00;0;0.9;2;94;10;76;0.1;26.2;68;1020;0.0
20/08/2015;20:00:00;0;1.1;3;91;12;92;0.1;25.7;70;1021;0.0
20/08/2015;21:00:00;0;1.1;8;77;21;110;0.1;24.9;73;1021;0.0
20/08/2015;22:00:00;0;1.2;2;85;13;111;0.1;24.5;73;1021;0.0
20/08/2015;23:00:00;0;1.0;1;80;15;114;0.1;23.8;77;1021;0.0
20/08/2015;0:00:00;0;0.9;3;79;7;112;0.1;23.6;77;1021;0.0
21/08/2015;1:00:00;0;1.0;7;75;8;107;0.1;23.5;78;1021;0.0
21/08/2015;2:00:00;0;1.1;10;70;11;109;0.1;23.6;78;1020;0.0
21/08/2015;3:00:00;0;1.0;0;87;10;109;0.2;23.2;78;1020;0.0
21/08/2015;4:00:00;0;0.8;0;90;8;109;0.1;23.4;78;1020;0.0
21/08/2015;5:00:00;0;0.9;5;83;8;109;0.1;23.0;73;1020;0.0
21/08/2015;6:00:00;0;4.3;8;78;17;85;0.1;24.0;67;1020;0.0
21/08/2015;7:00:00;2;67.5;69;9;26;43;0.2;26.5;63;1020;0.0
21/08/2015;8:00:00;4;68.4;77;17;29;45;0.4;27.6;60;1020;0.0
21/08/2015;9:00:00;3;20.1;53;46;23;42;0.4;28.4;56;1021;0.0
21/08/2015;10:00:00;6;48.7;55;50;16;46;0.4;29.5;50;1021;0.0
21/08/2015;11:00:00;3;1.6;4;103;7;51;0.5;29.8;50;1021;0.0
21/08/2015;12:00:00;1;1.7;6;99;;52;0.5;29.9;50;1020;0.0
21/08/2015;13:00:00;0;1.5;2;101;18;55;0.5;29.6;53;1020;0.0
21/08/2015;14:00:00;0;1.1;2;99;9;56;0.5;29.6;55;1019;0.0
21/08/2015;15:00:00;0;1.2;1;97;8;53;0.6;29.2;59;1019;0.0
21/08/2015;16:00:00;0;1.3;0;97;6;51;0.6;28.5;63;1019;0.0
21/08/2015;17:00:00;0;1.0;1;92;17;57;0.4;27.5;66;1019;0.0
21/08/2015;18:00:00;0;1.2;1;92;12;61;0.2;26.9;66;1019;0.0
21/08/2015;19:00:00;0;1.0;4;93;11;85;0.1;26.2;70;1019;0.0
21/08/2015;20:00:00;0;1.2;9;82;10;105;0.1;25.3;74;1019;0.0
21/08/2015;21:00:00;0;1.2;11;75;15;104;0.1;25.1;75;1019;0.0
21/08/2015;22:00:00;0;1.5;21;51;6;112;0.1;24.4;79;1019;0.0
21/08/2015;23:00:00;0;1.1;12;45;8;110;0.1;23.4;83;1019;0.0
21/08/2015;0:00:00;0;1.0;9;48;11;109;0.2;23.0;84;1018;0.0
22/08/2015;1:00:00;0;0.9;5;62;10;107;0.1;23.1;84;1018;0.0
22/08/2015;2:00:00;0;0.8;2;61;10;110;0.1;22.8;85;1017;0.0
22/08/2015;3:00:00;0;1.0;3;69;6;110;0.2;22.8;83;1017;0.0
22/08/2015;4:00:00;0;1.3;5;60;7;108;0.2;22.5;82;1016;0.0
22/08/2015;5:00:00;0;1.0;8;77;9;102;0.2;22.7;67;1016;0.0
22/08/2015;6:00:00;0;3.7;18;77;4;86;0.1;24.7;51;1017;0.0
22/08/2015;7:00:00;0;5.0;29;60;;92;0.1;27.2;48;1016;0.0
22/08/2015;8:00:00;0;2.4;14;86;5;38;0.2;29.2;46;1016;0.0
22/08/2015;9:00:00;0;2.0;8;101;15;44;0.4;29.9;51;1015;0.0
22/08/2015;10:00:00;0;3.7;17;95;7;46;0.5;30.8;46;1015;0.0
22/08/2015;11:00:00;2;5.4;22;88;16;48;0.4;31.6;44;1015;0.0
22/08/2015;12:00:00;2;1.8;5;103;;51;0.6;31.0;53;1015;0.0
22/08/2015;13:00:00;1;1.4;3;104;6;52;0.7;30.5;55;1014;0.0
22/08/2015;14:00:00;0;1.4;3;110;13;52;0.7;30.1;56;1014;0.0
22/08/2015;15:00:00;0;1.3;3;116;13;52;0.6;30.0;56;1013;0.0
22/08/2015;16:00:00;0;1.2;2;106;13;53;0.6;29.2;59;1013;0.0
22/08/2015;17:00:00;0;1.2;4;107;12;55;0.5;28.2;61;1013;0.0
22/08/2015;18:00:00;0;3.6;22;88;12;52;0.5;27.7;60;1013;0.0
22/08/2015;19:00:00;0;1.6;23;88;26;47;0.5;27.4;61;1012;0.0
22/08/2015;20:00:00;0;1.1;14;93;17;42;0.5;26.9;64;1012;0.0
22/08/2015;21:00:00;0;1.1;11;89;18;41;0.2;26.4;68;1012;0.0
22/08/2015;22:00:00;0;1.3;8;89;18;44;0.2;26.3;70;1012;0.0
22/08/2015;23:00:00;0;1.2;11;83;15;51;0.1;26.1;73;1011;0.0
22/08/2015;0:00:00;0;1.1;10;84;22;60;0.1;26.1;75;1011;0.0
23/08/2015;1:00:00;0;1.1;5;86;22;70;0.1;26.2;76;1010;0.0
23/08/2015;2:00:00;0;0.9;6;81;16;75;0.1;26.0;77;1009;0.0
23/08/2015;3:00:00;1;1.0;7;70;21;107;0.0;25.5;81;1009;0.0
23/08/2015;4:00:00;0;1.2;5;81;28;116;0.1;24.8;84;1009;0.0
23/08/2015;5:00:00;0;0.8;4;83;24;112;0.1;24.6;87;1008;0.0
23/08/2015;6:00:00;0;1.3;9;64;24;82;0.1;25.0;86;1008;0.0
23/08/2015;7:00:00;0;1.2;3;88;23;56;0.1;27.4;74;1009;0.0
23/08/2015;8:00:00;0;1.1;2;83;20;56;0.3;29.1;67;1009;0.0
23/08/2015;9:00:00;0;1.3;1;80;19;51;0.6;29.7;64;1008;0.0
23/08/2015;10:00:00;0;1.4;1;80;16;53;0.5;29.9;62;1009;0.0
23/08/2015;11:00:00;1;1.2;1;82;18;52;0.5;30.6;60;1009;0.0
23/08/2015;12:00:00;1;1.4;1;82;16;53;0.5;31.7;56;1009;0.0
23/08/2015;13:00:00;0;1.3;1;86;17;55;0.4;32.1;50;1009;0.0
23/08/2015;14:00:00;0;1.3;2;88;21;52;0.5;31.3;49;1008;0.0
23/08/2015;15:00:00;0;1.4;2;86;15;54;0.4;31.7;46;1008;0.0
23/08/2015;16:00:00;0;1.2;2;82;24;55;0.4;31.6;39;1008;0.0
23/08/2015;17:00:00;0;1.1;2;82;18;52;0.3;30.1;43;1008;0.0
23/08/2015;18:00:00;0;1.2;2;81;22;60;0.2;28.5;52;1008;0.0
23/08/2015;19:00:00;0;0.8;3;86;20;51;0.2;27.7;70;1008;0.0
23/08/2015;20:00:00;0;1.0;3;81;43;53;0.2;26.9;79;1008;0.0
23/08/2015;21:00:00;0;1.0;2;80;41;63;0.1;26.4;79;1009;0.0
23/08/2015;22:00:00;0;1.1;2;75;43;57;0.1;26.1;82;1009;0.0
23/08/2015;23:00:00;0;0.9;3;66;32;71;0.1;25.8;85;1008;0.0
23/08/2015;0:00:00;0;1.0;5;47;35;102;0.1;25.0;88;1008;0.0
24/08/2015;1:00:00;0;1.1;4;50;49;102;0.1;25.0;88;1008;0.0
24/08/2015;2:00:00;0;1.1;2;56;30;83;0.1;25.5;85;1008;0.0
24/08/2015;3:00:00;0;0.9;2;44;34;93;0.1;25.5;86;1008;0.0
24/08/2015;4:00:00;0;1.2;3;46;39;104;0.1;25.1;89;1008;0.0
24/08/2015;5:00:00;0;0.9;7;45;24;108;0.1;24.1;79;1008;0.0
24/08/2015;6:00:00;0;1.2;9;55;16;78;0.1;25.4;54;1008;0.0
24/08/2015;7:00:00;0;1.2;4;63;20;64;0.3;29.0;46;1008;0.0
24/08/2015;8:00:00;0;1.4;2;71;14;72;0.4;29.9;43;1009;0.0
24/08/2015;9:00:00;0;1.4;2;74;20;62;0.5;30.6;41;1010;0.0
24/08/2015;10:00:00;0;1.5;2;77;18;57;0.4;31.3;42;1010;0.0
24/08/2015;11:00:00;0;1.2;1;79;13;60;0.4;32.0;38;1011;0.0
24/08/2015;12:00:00;0;1.0;1;83;15;62;0.4;32.1;37;1011;0.0
24/08/2015;13:00:00;0;1.1;1;87;18;61;0.4;32.2;39;1011;0.0
24/08/2015;14:00:00;0;1.2;1;88;21;63;0.3;32.1;40;1011;0.0
24/08/2015;15:00:00;0;1.3;3;91;20;59;0.4;31.4;41;1011;0.0
24/08/2015;16:00:00;0;1.3;1;92;11;61;0.3;31.0;39;1012;0.0
24/08/2015;17:00:00;0;1.3;2;93;19;63;0.2;29.3;42;1012;0.0
24/08/2015;18:00:00;0;1.0;2;93;11;78;0.2;28.2;40;1013;0.0
24/08/2015;19:00:00;0;1.2;6;88;10;109;0.1;26.8;45;1013;0.0
24/08/2015;20:00:00;0;1.3;15;75;20;108;0.1;25.7;53;1014;0.0
24/08/2015;21:00:00;0;1.0;5;83;12;110;0.2;25.3;57;1015;0.0
24/08/2015;22:00:00;0;0.8;2;89;14;109;0.1;25.4;59;1015;0.0
24/08/2015;23:00:00;0;1.0;4;69;9;113;0.2;23.9;67;1016;0.0
24/08/2015;0:00:00;0;1.0;8;57;14;110;0.1;23.4;67;1016;0.0
25/08/2015;1:00:00;0;0.8;5;58;9;109;0.1;22.9;67;1016;0.0
25/08/2015;2:00:00;0;1.1;4;65;10;111;0.1;23.2;70;1017;0.0
25/08/2015;3:00:00;0;1.0;2;70;19;96;0.1;23.8;75;1017;0.0
25/08/2015;4:00:00;0;1.0;3;66;16;103;0.1;23.3;75;1017;0.0
25/08/2015;5:00:00;0;0.9;7;62;14;101;0.1;23.1;74;1017;0.0
25/08/2015;6:00:00;0;1.5;18;50;12;85;0.1;23.6;72;1018;0.4
25/08/2015;7:00:00;0;2.6;16;58;23;48;0.2;26.7;60;1018;0.0
25/08/2015;8:00:00;0;2.8;10;69;19;41;0.4;28.2;55;1018;0.0
25/08/2015;9:00:00;0;2.4;7;77;18;43;0.4;29.2;51;1018;0.0
25/08/2015;10:00:00;0;2.2;7;87;19;48;0.4;30.0;48;1019;0.0
25/08/2015;11:00:00;0;5.6;16;86;15;50;0.4;30.8;44;1019;0.0
25/08/2015;12:00:00;0;1.7;4;90;20;52;0.7;29.5;56;1019;0.0
25/08/2015;13:00:00;0;1.2;1;86;10;52;0.7;29.3;59;1019;0.0
25/08/2015;14:00:00;0;1.5;2;84;20;51;0.7;29.1;61;1018;0.0
25/08/2015;15:00:00;0;1.5;2;85;22;54;0.6;29.0;60;1018;0.0
25/08/2015;16:00:00;0;1.2;2;83;19;52;0.5;28.8;61;1018;0.0
25/08/2015;17:00:00;0;1.2;4;81;24;53;0.4;27.8;64;1018;0.0
25/08/2015;18:00:00;0;0.9;6;79;17;55;0.3;27.2;67;1018;0.0
25/08/2015;19:00:00;0;5.4;23;58;15;51;0.4;26.8;69;1018;0.0
25/08/2015;20:00:00;0;2.3;22;56;13;50;0.4;26.4;68;1019;0.0
25/08/2015;21:00:00;0;2.0;17;65;22;50;0.3;26.0;69;1019;0.4
25/08/2015;22:00:00;0;1.1;18;62;20;47;0.2;25.5;71;1019;0.0
25/08/2015;23:00:00;0;1.1;10;55;20;94;0.1;24.6;74;1019;0.0
25/08/2015;0:00:00;0;1.3;7;41;16;111;0.1;23.2;81;1019;0.0
