Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;LL;PRB;TMP;BEN;TOL;XIL
18/01/2015;19:00:00;n;2;16.75;7.25;39;n;n;n;n;n;n;n;n
18/01/2015;20:00:00;n;2;16;6.75;38.25;n;n;n;n;n;n;n;n
18/01/2015;21:00:00;n;2;14.25;5;37.5;n;n;n;n;n;n;n;n
18/01/2015;22:00:00;n;2;11.25;5.25;38.25;n;n;n;n;n;n;n;n
18/01/2015;23:00:00;n;2;13.5;5.75;37.25;n;n;n;n;n;n;n;n
18/01/2015;0:00:00;n;2;11.75;5.75;40;n;n;n;n;n;n;n;n
19/01/2015;1:00:00;n;2;11.75;4.75;42.25;n;n;n;n;n;n;n;n
19/01/2015;2:00:00;n;2;9.75;5;42.25;n;n;n;n;n;n;n;n
19/01/2015;3:00:00;n;2;8;4.25;43;n;n;n;n;n;n;n;n
19/01/2015;4:00:00;n;2;7.25;4.25;41.25;n;n;n;n;n;n;n;n
19/01/2015;5:00:00;n;2;7.25;5;38.75;n;n;n;n;n;n;n;n
19/01/2015;6:00:00;n;2;8;5.5;39.5;n;n;n;n;n;n;n;n
19/01/2015;7:00:00;n;2;9.5;5.75;39;n;n;n;n;n;n;n;n
19/01/2015;8:00:00;n;2;14.25;7.75;37.25;n;n;n;n;n;n;n;n
19/01/2015;9:00:00;n;2;15.5;9.5;40;n;n;n;n;n;n;n;n
19/01/2015;10:00:00;n;2;18;8.75;40;n;n;n;n;n;n;n;n
19/01/2015;11:00:00;n;2;18.5;8.25;41.5;n;n;n;n;n;n;n;n
19/01/2015;12:00:00;n;2;20.25;8.5;39.75;n;n;n;n;n;n;n;n
19/01/2015;13:00:00;n;2.5;21;10;43.75;n;n;n;n;n;n;n;n
19/01/2015;14:00:00;n;2.25;17.5;8.5;53.5;n;n;n;n;n;n;n;n
19/01/2015;15:00:00;n;3;17;8.5;57;n;n;n;n;n;n;n;n
19/01/2015;16:00:00;n;2.75;16.75;6.75;58.25;n;n;n;n;n;n;n;n
19/01/2015;17:00:00;n;3.75;21.25;7.5;55;n;n;n;n;n;n;n;n
19/01/2015;18:00:00;n;8.5;24.25;9;51;n;n;n;n;n;n;n;n
19/01/2015;19:00:00;n;6.5;28.25;10;49.5;n;n;n;n;n;n;n;n
19/01/2015;20:00:00;n;3.75;33.25;11.5;38.75;n;n;n;n;n;n;n;n
19/01/2015;21:00:00;n;2.25;39.25;12.25;30.75;n;n;n;n;n;n;n;n
19/01/2015;22:00:00;n;2;35.5;9.75;33.5;n;n;n;n;n;n;n;n
19/01/2015;23:00:00;n;2;38;14;18.5;n;n;n;n;n;n;n;n
19/01/2015;0:00:00;n;2;26.5;8.25;21.75;n;n;n;n;n;n;n;n
20/01/2015;1:00:00;n;2;20;6.5;24;n;n;n;n;n;n;n;n
20/01/2015;2:00:00;n;2;14.25;6;22;n;n;n;n;n;n;n;n
20/01/2015;3:00:00;n;2;11.75;5.25;21.5;n;n;n;n;n;n;n;n
20/01/2015;4:00:00;n;2;9.25;5.25;20;n;n;n;n;n;n;n;n
20/01/2015;5:00:00;n;2;7.75;5.25;22;n;n;n;n;n;n;n;n
20/01/2015;6:00:00;n;2;8.75;4.75;18.25;n;n;n;n;n;n;n;n
20/01/2015;7:00:00;n;2;16.5;7;8.25;n;n;n;n;n;n;n;n
20/01/2015;8:00:00;n;2;28.75;16.25;3.5;n;n;n;n;n;n;n;n
20/01/2015;9:00:00;n;3.25;35.5;38.75;2;n;n;n;n;n;n;n;n
20/01/2015;10:00:00;n;3.5;32.5;35.75;4.25;n;n;n;n;n;n;n;n
20/01/2015;11:00:00;n;4;30.25;28.25;10.5;n;n;n;n;n;n;n;n
20/01/2015;12:00:00;n;3.5;26;18;30.75;n;n;n;n;n;n;n;n
20/01/2015;13:00:00;n;2.25;18.5;11;46.75;n;n;n;n;n;n;n;n
20/01/2015;14:00:00;n;3.25;19;10;47.5;n;n;n;n;n;n;n;n
20/01/2015;15:00:00;n;5.25;30.5;19.25;42;n;n;n;n;n;n;n;n
20/01/2015;16:00:00;n;2.5;21.75;7.75;41.25;n;n;n;n;n;n;n;n
20/01/2015;17:00:00;n;2;32.5;14;18.75;n;n;n;n;n;n;n;n
20/01/2015;18:00:00;n;2;38.75;16;19.5;n;n;n;n;n;n;n;n
20/01/2015;19:00:00;n;2;38.75;13.5;13.75;n;n;n;n;n;n;n;n
20/01/2015;20:00:00;n;2;49.5;20.5;11;n;n;n;n;n;n;n;n
20/01/2015;21:00:00;n;2;50;21.5;10.25;n;n;n;n;n;n;n;n
20/01/2015;22:00:00;n;2;45;16.25;10.5;n;n;n;n;n;n;n;n
20/01/2015;23:00:00;n;2;31.25;9.75;22.25;n;n;n;n;n;n;n;n
20/01/2015;0:00:00;n;2;21.5;7;34.5;n;n;n;n;n;n;n;n
21/01/2015;1:00:00;n;2;15;5.75;38.5;n;n;n;n;n;n;n;n
21/01/2015;2:00:00;n;2;9.25;5;43;n;n;n;n;n;n;n;n
21/01/2015;3:00:00;n;2;8;4.75;42;n;n;n;n;n;n;n;n
21/01/2015;4:00:00;n;2;7.5;4.25;44.75;n;n;n;n;n;n;n;n
21/01/2015;5:00:00;n;2;7;4.5;44.25;n;n;n;n;n;n;n;n
21/01/2015;6:00:00;n;2;7.5;4.75;42.25;n;n;n;n;n;n;n;n
21/01/2015;7:00:00;n;2;8.75;6;38.5;n;n;n;n;n;n;n;n
21/01/2015;8:00:00;n;2;10.5;6;35.75;n;n;n;n;n;n;n;n
21/01/2015;9:00:00;n;2;18.5;13;33.75;n;n;n;n;n;n;n;n
21/01/2015;10:00:00;n;2;18.75;10.25;33.5;n;n;n;n;n;n;n;n
21/01/2015;11:00:00;n;2;18;9.5;35.5;n;n;n;n;n;n;n;n
21/01/2015;12:00:00;n;2;16;8;37;n;n;n;n;n;n;n;n
21/01/2015;13:00:00;n;2;16.5;9.5;36.75;n;n;n;n;n;n;n;n
21/01/2015;14:00:00;n;2;16.25;8.5;39;n;n;n;n;n;n;n;n
21/01/2015;15:00:00;n;2.75;22;14.5;42;n;n;n;n;n;n;n;n
21/01/2015;16:00:00;n;2.25;15;7.5;48.5;n;n;n;n;n;n;n;n
21/01/2015;17:00:00;n;2.25;15.75;7;50.75;n;n;n;n;n;n;n;n
21/01/2015;18:00:00;n;2.25;17.5;9;46.5;n;n;n;n;n;n;n;n
21/01/2015;19:00:00;n;3;20.25;9.5;41.25;n;n;n;n;n;n;n;n
21/01/2015;20:00:00;n;2;21.5;10.75;37.75;n;n;n;n;n;n;n;n
21/01/2015;21:00:00;n;2;17.5;8.5;47;n;n;n;n;n;n;n;n
21/01/2015;22:00:00;n;2;15.25;6;46.25;n;n;n;n;n;n;n;n
21/01/2015;23:00:00;n;2.5;12.75;6;48.25;n;n;n;n;n;n;n;n
21/01/2015;0:00:00;n;2;10;4.75;50.25;n;n;n;n;n;n;n;n
22/01/2015;1:00:00;n;2;9.75;5.5;49;n;n;n;n;n;n;n;n
22/01/2015;2:00:00;n;2;7.5;5;51;n;n;n;n;n;n;n;n
22/01/2015;3:00:00;n;2;6.75;4.5;49.75;n;n;n;n;n;n;n;n
22/01/2015;4:00:00;n;2;6.75;4.5;48.25;n;n;n;n;n;n;n;n
22/01/2015;5:00:00;n;2;6;5;49.5;n;n;n;n;n;n;n;n
22/01/2015;6:00:00;n;2;6.75;4.75;49.5;n;n;n;n;n;n;n;n
22/01/2015;7:00:00;n;2;8.5;5.5;42;n;n;n;n;n;n;n;n
22/01/2015;8:00:00;n;2;11.5;6.75;39.5;n;n;n;n;n;n;n;n
22/01/2015;9:00:00;n;2;21;14;40.25;n;n;n;n;n;n;n;n
22/01/2015;10:00:00;n;2;17.25;9.25;36.5;n;n;n;n;n;n;n;n
22/01/2015;11:00:00;n;2.5;19.5;11.5;41.25;n;n;n;n;n;n;n;n
22/01/2015;12:00:00;n;2.5;17;10;53;n;n;n;n;n;n;n;n
22/01/2015;13:00:00;n;2;12.5;7.25;55;n;n;n;n;n;n;n;n
22/01/2015;14:00:00;n;10.6667;8.5;6.75;62;n;n;n;n;n;n;n;n
22/01/2015;15:00:00;n;4.25;17.5;10;54.75;n;n;n;n;n;n;n;n
22/01/2015;16:00:00;n;5.25;13.5;6.75;61.5;n;n;n;n;n;n;n;n
22/01/2015;17:00:00;n;7.75;16;7;62;n;n;n;n;n;n;n;n
22/01/2015;18:00:00;n;9.5;18.5;7.75;54.75;n;n;n;n;n;n;n;n
22/01/2015;19:00:00;n;7.25;22.5;10;51;n;n;n;n;n;n;n;n
22/01/2015;20:00:00;n;2.25;31;12;38.5;n;n;n;n;n;n;n;n
22/01/2015;21:00:00;n;4.66667;51.3333;18.6667;8.66667;n;n;n;n;n;n;n;n
22/01/2015;22:00:00;n;2.25;33.5;14.5;19;n;n;n;n;n;n;n;n
22/01/2015;23:00:00;n;2;25.25;8.25;29.5;n;n;n;n;n;n;n;n
22/01/2015;0:00:00;n;2;17.5;5.75;28.75;n;n;n;n;n;n;n;n
23/01/2015;1:00:00;n;2;9.5;4.5;35.5;n;n;n;n;n;n;n;n
23/01/2015;2:00:00;n;2;10.25;5.25;36;n;n;n;n;n;n;n;n
23/01/2015;3:00:00;n;2;11.5;5.25;32.25;n;n;n;n;n;n;n;n
23/01/2015;4:00:00;n;2.25;11;5.25;30;n;n;n;n;n;n;n;n
23/01/2015;5:00:00;n;2;10.6667;4.33333;31.3333;n;n;n;n;n;n;n;n
23/01/2015;6:00:00;n;2;10;5.75;36.75;n;n;n;n;n;n;n;n
23/01/2015;7:00:00;n;2.5;21.5;7.25;25;n;n;n;n;n;n;n;n
23/01/2015;8:00:00;n;3.5;31.5;19.25;14.25;n;n;n;n;n;n;n;n
23/01/2015;9:00:00;n;7.75;62.25;86.25;4.75;n;n;n;n;n;n;n;n
23/01/2015;10:00:00;n;6.25;50.5;48;5.75;n;n;n;n;n;n;n;n
23/01/2015;11:00:00;n;7.25;34.25;30.5;14.5;n;n;n;n;n;n;n;n
23/01/2015;12:00:00;n;8.25;24.5;17;38.5;n;n;n;n;n;n;n;n
23/01/2015;13:00:00;n;19.75;11.75;7.25;42.75;n;n;n;n;n;n;n;n
23/01/2015;14:00:00;n;17;15.5;8;53.75;n;n;n;n;n;n;n;n
23/01/2015;15:00:00;n;5.25;20.25;9.75;52.75;n;n;n;n;n;n;n;n
23/01/2015;16:00:00;n;6.75;15.75;7.25;56.25;n;n;n;n;n;n;n;n
23/01/2015;17:00:00;n;10.75;19.5;7.5;52.5;n;n;n;n;n;n;n;n
23/01/2015;18:00:00;n;9.75;23.5;9;46.75;n;n;n;n;n;n;n;n
23/01/2015;19:00:00;n;10.25;32.5;11.75;33.5;n;n;n;n;n;n;n;n
23/01/2015;20:00:00;n;4.75;52.75;20.75;16.5;n;n;n;n;n;n;n;n
23/01/2015;21:00:00;n;4.25;57.5;24.25;11.25;n;n;n;n;n;n;n;n
23/01/2015;22:00:00;n;2;53.5;19.25;16;n;n;n;n;n;n;n;n
23/01/2015;23:00:00;n;2;40.25;13.75;17.75;n;n;n;n;n;n;n;n
23/01/2015;0:00:00;n;2;34.25;10;16;n;n;n;n;n;n;n;n
24/01/2015;1:00:00;n;2;32;12.75;12.75;n;n;n;n;n;n;n;n
24/01/2015;2:00:00;n;2;25.25;9;14.25;n;n;n;n;n;n;n;n
24/01/2015;3:00:00;n;2;14;6.5;18.5;n;n;n;n;n;n;n;n
24/01/2015;4:00:00;n;2;11.25;5.75;17.5;n;n;n;n;n;n;n;n
24/01/2015;5:00:00;n;2.25;13.75;6;13.75;n;n;n;n;n;n;n;n
24/01/2015;6:00:00;n;3.25;12.25;5.75;13.5;n;n;n;n;n;n;n;n
24/01/2015;7:00:00;n;4.75;13.5;8.75;15;n;n;n;n;n;n;n;n
24/01/2015;8:00:00;n;6.75;18.5;12.25;10.25;n;n;n;n;n;n;n;n
24/01/2015;9:00:00;n;10;21.5;12.25;8;n;n;n;n;n;n;n;n
24/01/2015;10:00:00;n;15;34;32.75;6.75;n;n;n;n;n;n;n;n
24/01/2015;11:00:00;n;16;26;18.25;17.5;n;n;n;n;n;n;n;n
24/01/2015;12:00:00;n;13.5;29.75;17;36.25;n;n;n;n;n;n;n;n
24/01/2015;13:00:00;n;8;27.75;13.25;43.5;n;n;n;n;n;n;n;n
24/01/2015;14:00:00;n;3;22.25;9.25;56;n;n;n;n;n;n;n;n
24/01/2015;15:00:00;n;4.5;20.5;8;59.75;n;n;n;n;n;n;n;n
24/01/2015;16:00:00;n;5.5;20.25;6.25;63.25;n;n;n;n;n;n;n;n
24/01/2015;17:00:00;n;8.5;16.5;5;69;n;n;n;n;n;n;n;n
24/01/2015;18:00:00;n;9.25;18.75;5.25;63.5;n;n;n;n;n;n;n;n
24/01/2015;19:00:00;n;9.75;22.5;5.5;56;n;n;n;n;n;n;n;n
24/01/2015;20:00:00;n;4.5;59;20.75;12.75;n;n;n;n;n;n;n;n
24/01/2015;21:00:00;n;10.5;74.75;54.75;7;n;n;n;n;n;n;n;n
24/01/2015;22:00:00;n;6.75;60.25;40.5;7;n;n;n;n;n;n;n;n
24/01/2015;23:00:00;n;3.5;36.25;26;9.5;n;n;n;n;n;n;n;n
24/01/2015;0:00:00;n;2;25;11.25;17.5;n;n;n;n;n;n;n;n
25/01/2015;1:00:00;n;2;23.75;9.5;17.5;n;n;n;n;n;n;n;n
25/01/2015;2:00:00;n;2.25;19;7.25;21.25;n;n;n;n;n;n;n;n
25/01/2015;3:00:00;n;2;16.75;6.75;25;n;n;n;n;n;n;n;n
25/01/2015;4:00:00;n;2.5;14.25;6;26;n;n;n;n;n;n;n;n
25/01/2015;5:00:00;n;2.5;12.5;6;24.25;n;n;n;n;n;n;n;n
25/01/2015;6:00:00;n;3;13.25;5.75;22.5;n;n;n;n;n;n;n;n
25/01/2015;7:00:00;n;3.5;15.5;6.75;21.25;n;n;n;n;n;n;n;n
25/01/2015;8:00:00;n;4.75;14.75;7.75;18.25;n;n;n;n;n;n;n;n
25/01/2015;9:00:00;n;7;35.75;25.75;8.25;n;n;n;n;n;n;n;n
25/01/2015;10:00:00;n;8.75;30;21.5;11.25;n;n;n;n;n;n;n;n
25/01/2015;11:00:00;n;9.5;32;22.5;24.75;n;n;n;n;n;n;n;n
25/01/2015;12:00:00;n;6.5;25.75;15;37.25;n;n;n;n;n;n;n;n
25/01/2015;13:00:00;n;3.25;22.75;10.75;45.5;n;n;n;n;n;n;n;n
25/01/2015;14:00:00;n;4.75;20;7.75;55.25;n;n;n;n;n;n;n;n
25/01/2015;15:00:00;n;6.5;18.75;7.25;56.5;n;n;n;n;n;n;n;n
25/01/2015;16:00:00;n;8.25;14.5;5.5;60;n;n;n;n;n;n;n;n
25/01/2015;17:00:00;n;11.25;21.25;6.75;56.75;n;n;n;n;n;n;n;n
25/01/2015;18:00:00;n;12.25;28;7.75;52;n;n;n;n;n;n;n;n
25/01/2015;19:00:00;n;14;50;15;26;n;n;n;n;n;n;n;n
25/01/2015;20:00:00;n;15.5;72;37;4.75;n;n;n;n;n;n;n;n
25/01/2015;21:00:00;n;7.75;65.25;45;7;n;n;n;n;n;n;n;n
25/01/2015;22:00:00;n;4.75;48;23.75;7.5;n;n;n;n;n;n;n;n
25/01/2015;23:00:00;n;2;39.25;17.5;7.75;n;n;n;n;n;n;n;n
25/01/2015;0:00:00;n;2;36.5;13.25;13;n;n;n;n;n;n;n;n
26/01/2015;1:00:00;n;2;27.75;9.75;27;n;n;n;n;n;n;n;n
26/01/2015;2:00:00;n;2;20.5;8;26.5;n;n;n;n;n;n;n;n
26/01/2015;3:00:00;n;2;16;5.75;27.5;n;n;n;n;n;n;n;n
26/01/2015;4:00:00;n;2;11.25;4.5;25.75;n;n;n;n;n;n;n;n
26/01/2015;5:00:00;n;2;11.25;5.5;25.25;n;n;n;n;n;n;n;n
26/01/2015;6:00:00;n;2;10.5;5;25.75;n;n;n;n;n;n;n;n
26/01/2015;7:00:00;n;2;17;8.75;14.75;n;n;n;n;n;n;n;n
26/01/2015;8:00:00;n;2.25;32.25;20.25;3.25;n;n;n;n;n;n;n;n
26/01/2015;9:00:00;n;6.25;48.75;71.25;2;n;n;n;n;n;n;n;n
26/01/2015;10:00:00;n;8.25;44.75;63.5;3.25;n;n;n;n;n;n;n;n
26/01/2015;11:00:00;n;9.5;49.25;54;5;n;n;n;n;n;n;n;n
26/01/2015;12:00:00;n;5;39.75;28.5;32.5;n;n;n;n;n;n;n;n
26/01/2015;13:00:00;n;2;28.5;16.25;53.75;n;n;n;n;n;n;n;n
26/01/2015;14:00:00;n;3.75;25.75;11.5;55.75;n;n;n;n;n;n;n;n
26/01/2015;15:00:00;n;7.25;26.5;11.5;62.25;n;n;n;n;n;n;n;n
26/01/2015;16:00:00;n;8;23.25;8.25;65.5;n;n;n;n;n;n;n;n
26/01/2015;17:00:00;n;7.25;25.25;8.75;59.5;n;n;n;n;n;n;n;n
26/01/2015;18:00:00;n;10.75;37;12.25;46.75;n;n;n;n;n;n;n;n
26/01/2015;19:00:00;n;13.5;65;25.5;14.25;n;n;n;n;n;n;n;n
26/01/2015;20:00:00;n;20.25;101;127.75;5.25;n;n;n;n;n;n;n;n
26/01/2015;21:00:00;n;10.75;65.25;51.5;4.25;n;n;n;n;n;n;n;n
26/01/2015;22:00:00;n;6.5;42.25;23.25;8.75;n;n;n;n;n;n;n;n
26/01/2015;23:00:00;n;4.75;39;19.25;8;n;n;n;n;n;n;n;n
26/01/2015;0:00:00;n;2.75;29.5;13.25;13.25;n;n;n;n;n;n;n;n
27/01/2015;1:00:00;n;3.25;28;12.75;14.25;n;n;n;n;n;n;n;n
27/01/2015;2:00:00;n;2;18.25;8.25;20;n;n;n;n;n;n;n;n
27/01/2015;3:00:00;n;2;13.75;6;20.75;n;n;n;n;n;n;n;n
27/01/2015;4:00:00;n;2;10.75;6;22.75;n;n;n;n;n;n;n;n
27/01/2015;5:00:00;n;2;10;6.25;18;n;n;n;n;n;n;n;n
27/01/2015;6:00:00;n;2;11.25;5.5;18.25;n;n;n;n;n;n;n;n
27/01/2015;7:00:00;n;2;21.25;17.5;8;n;n;n;n;n;n;n;n
27/01/2015;8:00:00;n;2;25.5;17.25;4.5;n;n;n;n;n;n;n;n
27/01/2015;9:00:00;n;5;52.5;105;2.5;n;n;n;n;n;n;n;n
27/01/2015;10:00:00;n;10.5;55.5;95.5;2.5;n;n;n;n;n;n;n;n
27/01/2015;11:00:00;n;19.75;61.25;96.25;7.25;n;n;n;n;n;n;n;n
27/01/2015;12:00:00;n;32.5;34.75;34;32.25;n;n;n;n;n;n;n;n
27/01/2015;13:00:00;n;12.25;19.75;7.75;44;n;n;n;n;n;n;n;n
27/01/2015;14:00:00;n;8.25;19.5;9.25;49.75;n;n;n;n;n;n;n;n
27/01/2015;15:00:00;n;10.5;19.5;8;53.5;n;n;n;n;n;n;n;n
27/01/2015;16:00:00;n;11;19.75;8.5;53.25;n;n;n;n;n;n;n;n
27/01/2015;17:00:00;n;11.25;21.25;8.25;51.25;n;n;n;n;n;n;n;n
27/01/2015;18:00:00;n;12.25;21.75;7.25;50.25;n;n;n;n;n;n;n;n
27/01/2015;19:00:00;n;15.25;36;10.25;28.75;n;n;n;n;n;n;n;n
27/01/2015;20:00:00;n;12.75;47;16.25;14;n;n;n;n;n;n;n;n
27/01/2015;21:00:00;n;9.25;36.75;12.75;20.5;n;n;n;n;n;n;n;n
27/01/2015;22:00:00;n;6.25;29.75;9.75;31;n;n;n;n;n;n;n;n
27/01/2015;23:00:00;n;4.25;33.25;9.25;24.25;n;n;n;n;n;n;n;n
27/01/2015;0:00:00;n;2.5;32.25;8.25;16.75;n;n;n;n;n;n;n;n
28/01/2015;1:00:00;n;3.75;31.25;10.25;11.75;n;n;n;n;n;n;n;n
28/01/2015;2:00:00;n;2;20.5;7.25;21.25;n;n;n;n;n;n;n;n
28/01/2015;3:00:00;n;2;14;6.25;24.5;n;n;n;n;n;n;n;n
28/01/2015;4:00:00;n;2;11.25;5.75;23.25;n;n;n;n;n;n;n;n
28/01/2015;5:00:00;n;2;8.75;6;22.25;n;n;n;n;n;n;n;n
28/01/2015;6:00:00;n;2;16;17.5;12;n;n;n;n;n;n;n;n
28/01/2015;7:00:00;n;2;15.5;9.75;8;n;n;n;n;n;n;n;n
28/01/2015;8:00:00;n;2;28;24.5;3.5;n;n;n;n;n;n;n;n
28/01/2015;9:00:00;n;5.25;41.75;58.5;2;n;n;n;n;n;n;n;n
28/01/2015;10:00:00;n;12.25;46.75;89;2.25;n;n;n;n;n;n;n;n
28/01/2015;11:00:00;n;10.25;37.5;52;10.25;n;n;n;n;n;n;n;n
28/01/2015;12:00:00;n;17.75;42.75;24.25;34.25;n;n;n;n;n;n;n;n
28/01/2015;13:00:00;n;10.75;25.25;14.5;41.75;n;n;n;n;n;n;n;n
28/01/2015;14:00:00;n;17.5;24.25;12;53.25;n;n;n;n;n;n;n;n
28/01/2015;15:00:00;n;17.5;27.25;13.25;58.75;n;n;n;n;n;n;n;n
28/01/2015;16:00:00;n;16.75;21;7.5;58.5;n;n;n;n;n;n;n;n
28/01/2015;17:00:00;n;15;21.75;7.75;59.75;n;n;n;n;n;n;n;n
28/01/2015;18:00:00;n;18;23.5;8;56.25;n;n;n;n;n;n;n;n
28/01/2015;19:00:00;n;17;28.25;10.25;45;n;n;n;n;n;n;n;n
28/01/2015;20:00:00;n;13;40.5;11.25;25.5;n;n;n;n;n;n;n;n
28/01/2015;21:00:00;n;7.75;37.75;13.75;20.25;n;n;n;n;n;n;n;n
28/01/2015;22:00:00;n;6.5;30.25;9;25.5;n;n;n;n;n;n;n;n
28/01/2015;23:00:00;n;2.66667;26.3333;9;19.3333;n;n;n;n;n;n;n;n
28/01/2015;0:00:00;n;2;24.25;7.75;21.5;n;n;n;n;n;n;n;n
29/01/2015;1:00:00;n;3.75;18.75;8.5;24.5;n;n;n;n;n;n;n;n
29/01/2015;2:00:00;n;2.25;12.75;5.5;30.5;n;n;n;n;n;n;n;n
29/01/2015;3:00:00;n;2;13;5;24.5;n;n;n;n;n;n;n;n
29/01/2015;4:00:00;n;2;12.6667;5;22;n;n;n;n;n;n;n;n
29/01/2015;5:00:00;n;2;12.3333;5.66667;14.6667;n;n;n;n;n;n;n;n
29/01/2015;6:00:00;n;2;11.25;6.5;15.25;n;n;n;n;n;n;n;n
29/01/2015;7:00:00;n;2;16;8;14;n;n;n;n;n;n;n;n
29/01/2015;8:00:00;n;2;25.25;15.25;6.25;n;n;n;n;n;n;n;n
29/01/2015;9:00:00;n;2.25;38.5;40.5;2.75;n;n;n;n;n;n;n;n
29/01/2015;10:00:00;n;2.25;40.5;58;2.5;n;n;n;n;n;n;n;n
29/01/2015;11:00:00;n;2;33.25;31.75;13.25;n;n;n;n;n;n;n;n
29/01/2015;12:00:00;n;2;19.25;14.75;38.75;n;n;n;n;n;n;n;n
29/01/2015;13:00:00;n;2.75;18;12;40;n;n;n;n;n;n;n;n
29/01/2015;14:00:00;n;6.25;12.25;6.5;45;n;n;n;n;n;n;n;n
29/01/2015;15:00:00;n;4.75;16.25;8.5;45.5;n;n;n;n;n;n;n;n
29/01/2015;16:00:00;n;7;13.75;6.25;49.5;n;n;n;n;n;n;n;n
29/01/2015;17:00:00;n;9.25;14.75;6;49;n;n;n;n;n;n;n;n
29/01/2015;18:00:00;n;8.75;17.5;8;45.25;n;n;n;n;n;n;n;n
29/01/2015;19:00:00;n;8.75;16.25;7.25;45.25;n;n;n;n;n;n;n;n
29/01/2015;20:00:00;n;6.25;16.25;6.5;44.75;n;n;n;n;n;n;n;n
29/01/2015;21:00:00;n;4.75;15;7;43;n;n;n;n;n;n;n;n
29/01/2015;22:00:00;n;4.5;13.75;6;39.75;n;n;n;n;n;n;n;n
29/01/2015;23:00:00;n;4.25;11.25;5.75;41;n;n;n;n;n;n;n;n
29/01/2015;0:00:00;n;4.33333;10.6667;5.33333;39.6667;n;n;n;n;n;n;n;n
30/01/2015;1:00:00;n;4;10;5.5;41.75;n;n;n;n;n;n;n;n
30/01/2015;2:00:00;n;4;9;5.33333;41;n;n;n;n;n;n;n;n
30/01/2015;3:00:00;n;4.25;8.5;5;38.25;n;n;n;n;n;n;n;n
30/01/2015;4:00:00;n;4;8.25;5.25;38.5;n;n;n;n;n;n;n;n
30/01/2015;5:00:00;n;3.66667;7.66667;5;40;n;n;n;n;n;n;n;n
30/01/2015;6:00:00;n;3;7.25;5.75;41;n;n;n;n;n;n;n;n
30/01/2015;7:00:00;n;3.25;8.25;5.75;39;n;n;n;n;n;n;n;n
30/01/2015;8:00:00;n;5.25;9.75;6.5;37.5;n;n;n;n;n;n;n;n
30/01/2015;9:00:00;n;5.25;11;8;37;n;n;n;n;n;n;n;n
30/01/2015;10:00:00;n;6.25;11.25;8;38;n;n;n;n;n;n;n;n
30/01/2015;11:00:00;n;6.75;11.5;8.25;38.75;n;n;n;n;n;n;n;n
30/01/2015;12:00:00;n;8;11.6667;6.66667;39.3333;n;n;n;n;n;n;n;n
30/01/2015;13:00:00;n;7.66667;12.3333;7.33333;37.6667;n;n;n;n;n;n;n;n
30/01/2015;14:00:00;n;7.66667;12.6667;7.33333;38;n;n;n;n;n;n;n;n
30/01/2015;15:00:00;n;5.75;11.75;7.75;38.5;n;n;n;n;n;n;n;n
30/01/2015;16:00:00;n;6.66667;12.3333;7;37.3333;n;n;n;n;n;n;n;n
30/01/2015;17:00:00;n;7.66667;12;8;37.6667;n;n;n;n;n;n;n;n
30/01/2015;18:00:00;n;7.66667;12.6667;8;37.3333;n;n;n;n;n;n;n;n
30/01/2015;19:00:00;n;8;13;8.25;37.75;n;n;n;n;n;n;n;n
30/01/2015;20:00:00;n;8.33333;13.6667;8.66667;35.6667;n;n;n;n;n;n;n;n
30/01/2015;21:00:00;n;8;13;8.75;36.5;n;n;n;n;n;n;n;n
30/01/2015;22:00:00;n;7.75;11.5;8.5;37.25;n;n;n;n;n;n;n;n
30/01/2015;23:00:00;n;6.25;10.25;8.25;37;n;n;n;n;n;n;n;n
30/01/2015;0:00:00;n;7;10;8.33333;37;n;n;n;n;n;n;n;n
31/01/2015;1:00:00;n;6.33333;10;7.66667;37;n;n;n;n;n;n;n;n
31/01/2015;2:00:00;n;6.75;10;8;37.75;n;n;n;n;n;n;n;n
31/01/2015;3:00:00;n;5;9.75;6.75;38;n;n;n;n;n;n;n;n
31/01/2015;4:00:00;n;7.66667;10;7.33333;38.3333;n;n;n;n;n;n;n;n
31/01/2015;5:00:00;n;8.33333;9.33333;7.66667;39;n;n;n;n;n;n;n;n
31/01/2015;6:00:00;n;7;10.25;7.75;41.25;n;n;n;n;n;n;n;n
31/01/2015;7:00:00;n;7.5;10.25;8;43.5;n;n;n;n;n;n;n;n
31/01/2015;8:00:00;n;7.25;13.5;11.5;43.5;n;n;n;n;n;n;n;n
31/01/2015;9:00:00;n;5.33333;12;8.33333;50;n;n;n;n;n;n;n;n
31/01/2015;10:00:00;n;6.5;14.75;7.5;56.75;n;n;n;n;n;n;n;n
31/01/2015;11:00:00;n;7;15;8.25;54.75;n;n;n;n;n;n;n;n
31/01/2015;12:00:00;n;9.75;14;8;58.5;n;n;n;n;n;n;n;n
31/01/2015;13:00:00;n;12.3333;15;9;60.3333;n;n;n;n;n;n;n;n
31/01/2015;14:00:00;n;13;16.3333;8.33333;59;n;n;n;n;n;n;n;n
31/01/2015;15:00:00;n;14.25;14.75;7.25;60.75;n;n;n;n;n;n;n;n
31/01/2015;16:00:00;n;13.3333;15;7;62;n;n;n;n;n;n;n;n
31/01/2015;17:00:00;n;16;14.25;6.75;63.25;n;n;n;n;n;n;n;n
31/01/2015;18:00:00;n;14;13.3333;7;62;n;n;n;n;n;n;n;n
