Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP
24/03/2015;12:00:00;9;n;9;2.25;73;42;2.7;77.75;0;n;10.625
24/03/2015;13:00:00;10;n;5;2;85.25;41;2.8;67.75;0;n;12.475
24/03/2015;14:00:00;14;n;3.5;2;89.25;26;3.2;64.75;0;n;12.925
24/03/2015;15:00:00;12;n;2;2;91;36;3.6;63;0;n;13.525
24/03/2015;16:00:00;10;n;2;2;94.75;35;4.6;58.25;0;n;14.025
24/03/2015;17:00:00;11;n;2;2;95.5;29;4.9;58.75;0;n;13.6
24/03/2015;18:00:00;14;n;2;2;93.25;34;4.5;59.75;0;n;13.075
24/03/2015;19:00:00;13;n;2;2;83.75;37;4.6;61.5;0;n;12.075
24/03/2015;20:00:00;11;n;7;2;65;42;3.2;64;0;n;10.775
24/03/2015;21:00:00;9;n;12.25;2;57;39;2.5;66.5;0;n;10.375
24/03/2015;22:00:00;8;n;14.5;2;62;39;2;63.75;0;n;9.675
24/03/2015;23:00:00;8;n;9.5;2;71.5;42;2.1;62;0;n;9
24/03/2015;0:00:00;7;n;6.75;2;72.25;36;1.5;65.25;0;n;8.275
25/03/2015;1:00:00;8.75;n;4.5;2;70.75;42;1.6;69.5;0;n;7.725
25/03/2015;2:00:00;7.25;n;2;2;77.25;27;1.3;65.5;0;n;7.075
25/03/2015;3:00:00;5.75;n;2;2;87.75;20;1.5;50.75;0;n;7.05
25/03/2015;4:00:00;5;n;2;2;93.5;30;3.1;47.25;0;n;6.575
25/03/2015;5:00:00;4;n;2;2;89.75;123;1.8;51;0;n;5.65
25/03/2015;6:00:00;4;n;8.75;2;78.5;126;1.2;58.25;0;n;4.2
25/03/2015;7:00:00;4;n;35.5;3.5;53.75;336;1.7;59;0;n;3.7
25/03/2015;8:00:00;7;n;75.5;24.75;27.5;343;0.6;54.75;0;n;4.35
25/03/2015;9:00:00;12;n;37.25;12.75;56.25;315;0.6;50.5;0;n;6.05
25/03/2015;10:00:00;16;n;25.25;10.5;70.25;320;1.3;44.25;0;n;7.4
25/03/2015;11:00:00;14;n;8.5;4.25;85.75;119;3.2;42.75;0;n;7.875
25/03/2015;12:00:00;19;n;12.5;7.25;85.75;123;2.9;41.5;0;n;8.975
25/03/2015;13:00:00;17;n;2.75;2.5;90.25;97;3.7;38;0;n;9.225
25/03/2015;14:00:00;15.25;n;2;2;92.25;7;4.5;35;0;n;9.675
25/03/2015;15:00:00;21;n;6.75;3.25;88.25;355;3.7;37;0;n;9.5
25/03/2015;16:00:00;11;n;7.5;2.75;86.25;337;2.7;40.75;0;n;9.65
25/03/2015;17:00:00;13;n;7.25;2.5;88.5;357;4.5;36;0;n;9.825
25/03/2015;18:00:00;14;n;10;2.5;87.25;268;4.4;34;0;n;9.8
25/03/2015;19:00:00;15;n;12.75;2.25;83.25;7;3.2;36.25;0;n;8.975
25/03/2015;20:00:00;14;n;19.75;2;74.75;20;2.5;39.5;0;n;8.1
25/03/2015;21:00:00;12.5;n;6.25;2;84.25;28;3.3;44;0;n;7.175
25/03/2015;22:00:00;8.75;n;4.75;2;83.75;31;2.6;45.5;0;n;6.775
25/03/2015;23:00:00;4;n;7.25;2;76.25;29;2.7;51.25;0;n;5.425
25/03/2015;0:00:00;3;n;8.75;2;68.75;45;1.5;56;0;n;4.475
26/03/2015;1:00:00;6.25;n;15.5;2;64.75;176;0.4;55.25;0;n;4.275
26/03/2015;2:00:00;12;n;12.25;2;60.25;270;0.4;60.25;0;n;3.525
26/03/2015;3:00:00;14;n;7.5;2;55.25;271;0.4;68;0;n;2.65
26/03/2015;4:00:00;17;n;3;2;55;178;0.2;72.75;0;n;1.925
26/03/2015;5:00:00;13.75;n;3.25;2;62.75;307;0.3;70.75;0;n;2.65
26/03/2015;6:00:00;9;n;4.25;2;69.75;301;0.9;70.75;0;n;2.9
26/03/2015;7:00:00;9;n;8;2.25;68.75;299;1.3;70;0;n;3.375
26/03/2015;8:00:00;19;n;16.5;4.25;62.75;299;1.5;66;0;n;4.275
26/03/2015;9:00:00;17;n;13.25;3.75;70.25;301;2;55.5;0;n;6.225
26/03/2015;10:00:00;19;n;10.5;4.5;76;310;2.7;48.25;0;n;7.775
26/03/2015;11:00:00;24;n;11.75;6;76;316;2.4;46.25;0;n;8.825
26/03/2015;12:00:00;18;n;7;3.25;78.25;313;2.1;43.5;0;n;10.25
26/03/2015;13:00:00;22.75;n;6.5;4.5;77;299;1.8;45.75;0;n;11.275
26/03/2015;14:00:00;20;n;8;5;76.75;277;1.9;45.75;0;n;11.275
26/03/2015;15:00:00;21;n;6.25;4.75;78.75;246;2.2;48.5;0;n;12.3
26/03/2015;16:00:00;23;n;7;3.75;71.25;249;2.1;53.5;0;n;12.625
26/03/2015;17:00:00;23;n;8.75;4.25;71.5;269;1.9;53.25;0;n;13.875
26/03/2015;18:00:00;18;n;7.25;2.5;70.5;289;1.5;53;0;n;15.2
26/03/2015;19:00:00;18.25;n;11.25;2.5;67.5;271;2.2;55;0;n;14.95
26/03/2015;20:00:00;16;n;15.75;2.5;57.25;272;1.8;61;0;n;14.175
26/03/2015;21:00:00;16;n;10.75;2.25;54.75;274;1.9;64.25;0;n;13.525
26/03/2015;22:00:00;16;n;6.75;2;54.25;283;1.5;67.5;0;n;12.975
26/03/2015;23:00:00;18;n;2.25;2;62.75;298;2.5;66.5;0;n;13.525
26/03/2015;0:00:00;13.75;n;2;2;65;298;1.5;67.25;0;n;13.4
27/03/2015;1:00:00;12;n;2;2;63.5;301;1.6;68.25;0;n;13.25
27/03/2015;2:00:00;11;n;2;2;61.25;300;2.4;70.75;0;n;12.8
27/03/2015;3:00:00;12;n;2;2;59;299;1.4;72.75;0;n;12.4
27/03/2015;4:00:00;11;n;2;2;56.75;301;2.1;75.25;0;n;12.025
27/03/2015;5:00:00;8;n;2;2;55.75;301;2;76;0;n;11.9
27/03/2015;6:00:00;6;n;2;2;51.25;299;2.1;77;0;n;11.725
27/03/2015;7:00:00;7;n;12;3.25;40.75;322;1.5;78;0;n;11.4
27/03/2015;8:00:00;7;n;13.5;5.5;40.5;319;2.3;75.25;0;n;11.925
27/03/2015;9:00:00;12;n;7.5;5.75;44;320;2.3;70.75;0;n;13.225
27/03/2015;10:00:00;14;n;6.25;6.5;47.75;319;1.8;63.25;0;n;14.85
27/03/2015;11:00:00;13;n;8;15;48.25;317;1.7;57.5;0;n;16.2
27/03/2015;12:00:00;18;n;11.5;15.75;51.75;315;1.6;52.75;0;n;17.575
27/03/2015;13:00:00;15;n;7;8.5;52.25;314;1.8;49;0;n;18.775
27/03/2015;14:00:00;3;n;4.5;2.25;59.75;315;1.1;45.25;0;n;19.7
27/03/2015;15:00:00;20;n;7;2;64.75;313;1.1;42.5;0;n;20.85
27/03/2015;16:00:00;7;n;11;2;64;122;1.5;42.25;0;n;20.575
27/03/2015;17:00:00;9.25;n;12.75;2;67.75;339;0.9;41.75;0;n;21.075
27/03/2015;18:00:00;18;n;13.75;2;61.5;16;0.9;42.25;0;n;20.9
27/03/2015;19:00:00;23;n;17;2;55.75;353;1.2;44.75;0;n;20.075
27/03/2015;20:00:00;15;n;19.25;2;40;67;0.8;53;0;n;18
27/03/2015;21:00:00;21;n;71.5;44;5.25;48;0.2;56.25;0;n;17.025
27/03/2015;22:00:00;37.75;n;77;68;2;9;0.2;61.25;0;n;15.625
27/03/2015;23:00:00;35.25;n;71.75;75;2.75;256;0.2;68.5;0;n;14
27/03/2015;0:00:00;47;n;69;83.75;2;248;0.2;71.75;0;n;13.2
28/03/2015;1:00:00;45;n;55;63.5;2;349;0.2;76.75;0;n;12.1
28/03/2015;2:00:00;40.25;n;52.75;47.75;2;336;0.2;79;0;n;11.55
28/03/2015;3:00:00;43.75;n;40;11.75;5.75;246;0.2;76.25;0;n;11.9
28/03/2015;4:00:00;33;n;33.5;3.25;4;179;0.2;86.5;0;n;9.825
28/03/2015;5:00:00;22;n;30;4.25;10.25;357;0.2;78;0;n;11.075
28/03/2015;6:00:00;21;n;28.25;10.25;9.5;224;0.2;85.5;0;n;9.275
28/03/2015;7:00:00;19;n;30.75;25.75;4.5;180;0.2;93.75;0;n;7.6
28/03/2015;8:00:00;19;n;39.5;56.75;3;30;0.2;92.75;0;n;8.325
28/03/2015;9:00:00;25;n;34.75;50.75;10;43;0.9;87.75;0;n;10.25
28/03/2015;10:00:00;29;n;11;11.5;30.25;60;0.6;74.5;0;n;13.575
28/03/2015;11:00:00;24;n;2;2;52;157;0.3;60;0;n;17.175
28/03/2015;12:00:00;9;n;2;2;65.5;133;0.5;50.75;0;n;19.075
28/03/2015;13:00:00;11;n;2;2;70.5;194;0.3;44.25;0;n;21.475
28/03/2015;14:00:00;12;n;2;2;82.75;170;0.5;38;0;n;22.575
28/03/2015;15:00:00;13;n;2;2;92.5;248;0.5;36;0;n;23.725
28/03/2015;16:00:00;15.75;n;2;2;99.75;272;0.5;37;0;n;23.875
28/03/2015;17:00:00;15;n;2.25;2;96.5;228;0.6;35.75;0;n;24.3
28/03/2015;18:00:00;15;n;2.25;2;82.25;296;1.3;26.75;0;n;24.925
28/03/2015;19:00:00;15;n;6.75;2;74.5;314;1.2;23.5;0;n;23.875
28/03/2015;20:00:00;11;n;14.75;2;62;300;1;26.75;0;n;21.4
28/03/2015;21:00:00;22;n;28.75;2.5;43;336;1;34.25;0;n;18.625
28/03/2015;22:00:00;17;n;29.5;2;44.75;324;0.5;35.25;0;n;18.325
28/03/2015;23:00:00;16.25;n;45;3;31.75;328;0.4;38;0;n;17.375
28/03/2015;0:00:00;28;n;18.5;2;45;293;0.3;42.75;0;n;16.45
29/03/2015;1:00:00;30.75;n;3.25;2;65.75;299;1.4;36.25;0;n;17.625
29/03/2015;2:00:00;15;n;2;2;69.75;300;1.3;34.25;0;n;17.15
29/03/2015;4:00:00;13;n;2;2;67;316;1.2;34;0;n;16.3
29/03/2015;5:00:00;11;n;2;2;66;336;1.5;37;0;n;15.275
29/03/2015;6:00:00;14;n;2;2;68.5;320;1.2;39.5;0;n;14.65
29/03/2015;7:00:00;13.75;n;2;2;66;324;1.3;42.5;0;n;13.675
29/03/2015;8:00:00;11;n;2;2;61.5;42;0.9;44;0;n;13
29/03/2015;9:00:00;10;n;5.25;2;53.75;2;0.9;45.5;0;n;12.775
29/03/2015;10:00:00;12;n;2.25;2;65.5;340;1.1;37;0;n;15.675
29/03/2015;11:00:00;14;n;2;2;72.5;344;1.4;32.5;0;n;17.675
29/03/2015;12:00:00;10;n;2;2;73.25;338;1.3;34.5;0;n;18.625
29/03/2015;13:00:00;9;n;2;2;79.25;296;1.1;32.75;0;n;19.675
29/03/2015;14:00:00;30;n;2;2;89.25;313;1.1;25.25;0;n;21.825
29/03/2015;15:00:00;26;n;2;2;97.5;296;1.3;21.25;0;n;23.125
29/03/2015;16:00:00;17.75;n;2;2;104;323;1.5;18.5;0;n;24.025
29/03/2015;17:00:00;14;n;2;2;99.5;312;1.7;21.25;0;n;23.775
29/03/2015;18:00:00;14;n;2.5;2.25;94.75;312;1.7;25.25;0;n;23.325
29/03/2015;19:00:00;21;n;3;2;91;313;1.9;27.75;0;n;22.375
29/03/2015;20:00:00;25;n;5.5;2;88.75;319;1.3;32;0;n;20.95
29/03/2015;21:00:00;21;n;25.75;2;66.25;319;0.5;37.25;0;n;19.45
29/03/2015;22:00:00;12.25;n;33.5;2;56.75;303;0.4;40.5;0;n;18.225
29/03/2015;23:00:00;27;n;25.25;2;61;312;0.3;41.75;0;n;17.75
29/03/2015;0:00:00;22.75;n;8.5;2;72.75;311;0.6;42.75;0;n;17.075
30/03/2015;1:00:00;12;n;4.75;2;68.25;314;0.7;48.25;0;n;15.825
30/03/2015;2:00:00;13;n;2.75;2;70.25;328;0.5;49.5;0;n;15.125
30/03/2015;3:00:00;11.75;n;2;2;76.5;316;0.4;48.75;0;n;15.45
30/03/2015;4:00:00;9.25;n;2;2;85.5;315;1.7;45.25;0;n;15.875
30/03/2015;5:00:00;12;n;2;2;87.25;299;1.7;44;0;n;15.95
30/03/2015;6:00:00;12;n;2.25;2;85.5;300;1.7;43;0;n;15.875
30/03/2015;7:00:00;18.25;n;15.5;2.5;69;313;1.1;45;0;n;15.075
30/03/2015;8:00:00;14.25;n;29;3;57.25;295;0.9;48.5;0;n;14.15
30/03/2015;9:00:00;26;n;35.25;10.75;37.75;271;0.4;54.75;0;n;13
30/03/2015;10:00:00;28.75;n;12.5;6.5;47;139;0.2;55.75;0;n;14.3
30/03/2015;11:00:00;24;n;26.25;13.25;42;202;0.3;49.25;0;n;16.7
30/03/2015;12:00:00;43.75;n;19.25;11.75;43;222;0.5;48.5;0;n;18.625
30/03/2015;13:00:00;25;n;8.25;3.75;88;300;1.6;25.75;0;n;22.65
30/03/2015;14:00:00;19;n;6.5;2.5;98;298;1.2;21.25;0;n;24.575
30/03/2015;15:00:00;21;n;5;2.25;102.75;299;1.6;17.5;0;n;26.025
30/03/2015;16:00:00;21;n;4;2.25;105;302;2.1;16.5;0;n;26.525
30/03/2015;17:00:00;18.25;n;3.5;2;103.25;300;2;16.25;0;n;26.9
30/03/2015;18:00:00;34;n;3.75;2;105.25;301;2.6;16.75;0;n;26.625
30/03/2015;19:00:00;46.75;n;5.25;2;102;302;2.4;19.25;0;n;26.15
30/03/2015;20:00:00;29;n;12.25;2;94.75;312;1.9;22.5;0;n;24.825
30/03/2015;21:00:00;27;n;14.75;2;89;307;1.6;25.75;0;n;22.975
30/03/2015;22:00:00;23;n;20.5;2;79.25;315;0.6;28.75;0;n;21.275
30/03/2015;23:00:00;20;n;34.25;2;59.25;339;0.5;32;0;n;19.25
30/03/2015;0:00:00;17;n;14;2;61.25;159;0.4;40.25;0;n;16.65
31/03/2015;1:00:00;18.25;n;21;2;50.75;241;0.3;40.75;0;n;16.175
31/03/2015;2:00:00;32;n;23.5;2;40;316;0.2;45.5;0;n;15.1
31/03/2015;3:00:00;24;n;7.5;2;67.25;179;0.4;43.5;0;n;15.65
31/03/2015;4:00:00;14;n;2;2;95.5;318;1.8;32.75;0;n;18.2
31/03/2015;5:00:00;12;n;2;2;86.5;21;0.4;38.75;0;n;16.275
31/03/2015;6:00:00;11;n;3.75;2;71.5;26;0.3;45.5;0;n;14.625
31/03/2015;7:00:00;10;n;10.25;2;52.5;39;0.5;53.75;0;n;12.3
31/03/2015;8:00:00;13;n;44.75;5;15.5;34;0.5;59.75;0;n;11.65
31/03/2015;9:00:00;22.25;n;62;41.25;6.5;21;0.3;61.75;0;n;12.35
31/03/2015;10:00:00;43;n;54.75;57.25;14;96;0.2;55;0;n;15.125
31/03/2015;11:00:00;34;n;45.25;38;26.75;43;0.2;51.25;0;n;17.025
31/03/2015;12:00:00;31.25;n;40;28.25;37.25;42;0.2;45.25;0;n;19.85
31/03/2015;13:00:00;44;n;46.25;25;46;32;0.2;37;0;n;23
31/03/2015;14:00:00;44.75;n;30.25;10.25;71.75;30;0.3;33;0;n;24.3
31/03/2015;15:00:00;33.75;n;19;4.75;91.75;125;0.5;27.75;0;n;26.025
31/03/2015;16:00:00;25;n;4.5;2.25;113.25;5;0.7;24.75;0;n;26.85
31/03/2015;17:00:00;26;n;3;2.25;118.5;6;0.5;24;0;n;27.375
31/03/2015;18:00:00;18;n;4.5;2.25;114.5;317;0.4;20.5;0;n;27.95
31/03/2015;19:00:00;17;n;10.75;2;106.75;315;0.6;17.25;0;n;27.4
31/03/2015;20:00:00;19.25;n;14.25;2;92.25;301;1.2;16;0;n;25.525
31/03/2015;21:00:00;32;n;13.25;2;83.5;299;1.5;18.5;0;n;23.025
31/03/2015;22:00:00;20;n;19.75;2;72.5;335;1.3;25;0;n;20.1
31/03/2015;23:00:00;27;n;29.5;2;55.75;339;0.9;30.75;0;n;17.975
31/03/2015;0:00:00;23.75;n;28.75;3;51.25;2;0.5;34.75;0;n;16.35
01/05/2015;1:00:00;22;2.75;11;2;64.5;267;0.4;65.25;0;n;16.625
01/05/2015;2:00:00;23.25;2;15.25;2;48;201;0.2;72.25;0;n;15.1
01/05/2015;3:00:00;21.75;2;17.5;2;44.75;221;0.2;73.25;0;n;14.625
01/05/2015;4:00:00;11.5;2.5;10.75;2;50.75;208;0.2;72.25;0;n;14.25
01/05/2015;5:00:00;10.5;4.5;5.5;2;55.5;226;0.2;73;0;n;13.7
01/05/2015;6:00:00;19.75;10.5;6.25;2;55.75;203;0.2;75.25;0;n;13.125
01/05/2015;7:00:00;15.75;2.25;13.75;2;52.75;209;0.3;75.25;0;n;13.275
01/05/2015;8:00:00;22;3.25;21.75;2;43.5;205;0.2;76.75;0;n;13.325
01/05/2015;9:00:00;22.5;2;3.25;2;50;99;0.2;76;0;n;14.275
01/05/2015;10:00:00;23.5;5;8.5;2;64;230;0.7;69.25;0;n;15.7
01/05/2015;11:00:00;28;2.25;5;2.25;80.25;242;1.8;59;0;n;17.05
01/05/2015;12:00:00;25;2;2.75;2;84;244;2.5;51.75;0;n;18.5
01/05/2015;13:00:00;25.5;2.25;3;2;86.5;244;2.7;45.25;0;n;20.05
01/05/2015;14:00:00;26;2;4;2;86.5;245;2.9;44;0;n;19.85
01/05/2015;15:00:00;23.5;2;5.75;3;88.5;243;3.3;39.25;0;n;20.6
01/05/2015;16:00:00;15;2;2;2;95;245;3.1;34;0;n;22.45
01/05/2015;17:00:00;20.75;2;2;2;90.25;258;3.3;36.25;0;n;23.375
01/05/2015;18:00:00;25.5;2;2;2;81.5;269;3;41.75;0;n;22.65
01/05/2015;19:00:00;19;2;2;2;72.5;251;2.8;45;0;n;22.9
01/05/2015;20:00:00;12.25;2;2;2;63.75;261;2.6;51.75;0;n;21.95
01/05/2015;21:00:00;16.5;2;2.75;2;55.75;253;2.2;58.25;0;n;20.7
01/05/2015;22:00:00;10.25;2;3.25;2;51.25;278;1.4;62.75;0;n;19.6
01/05/2015;23:00:00;19;2;2.25;2;49;294;0.8;65;0;n;19.15
01/05/2015;0:00:00;30.75;2;4;2;43;249;0.8;69.5;0;n;18.375
02/05/2015;1:00:00;26.5;2;10.25;2;32;224;0.4;77.25;0;n;17.075
02/05/2015;2:00:00;17;2;6.75;2;33.75;227;0.5;82.75;0;n;16.3
02/05/2015;3:00:00;19;2;6.25;2;27.5;201;0.2;88;0;n;15.25
02/05/2015;4:00:00;22.5;2;7.75;2;26.75;245;0.2;90.5;0;n;14.975
02/05/2015;5:00:00;18.25;2;2.5;2;27;222;0.2;96.5;0;n;13.925
02/05/2015;6:00:00;14.5;2;7.75;2;22.25;229;0.2;96.5;0;n;14.375
02/05/2015;7:00:00;20.5;2;6.5;2;17.25;143;0.2;98.5;0;n;13.575
02/05/2015;8:00:00;20.5;2;4;2;18;249;0.2;99.75;0;n;13.5
02/05/2015;9:00:00;13;2;4;4;18.25;195;0.2;89.25;0;n;15.3
02/05/2015;10:00:00;11.75;2;2;2;27.5;117;0.2;78.5;0;n;18.125
02/05/2015;11:00:00;19;2;2.25;2.25;31.75;196;0.3;71.5;0;n;20.3
02/05/2015;12:00:00;27.25;2;2;2;40;201;0.3;62.25;0;n;22.475
02/05/2015;13:00:00;24.25;2;2.5;2.5;41.25;260;0.6;56.25;0;n;23.975
02/05/2015;14:00:00;19.75;2;2;2;41.25;203;0.7;51.5;0;n;25.325
02/05/2015;15:00:00;15.25;2;2;2;37.75;217;0.9;46.25;0;n;26.375
02/05/2015;16:00:00;17.25;2;2;2;45.25;249;1.4;45;0;n;26.825
02/05/2015;17:00:00;29;2;2;2;50.5;249;1.8;43;0;n;26.975
02/05/2015;18:00:00;17.75;2;2;2;54.75;249;2;42.25;0;n;27.125
02/05/2015;19:00:00;18;2;3.25;2;54.5;274;1.5;44.25;0;n;26.475
02/05/2015;20:00:00;16.5;2;5;2;41.5;268;1.5;47.25;0;n;26.025
02/05/2015;21:00:00;18.25;2;6.75;2.5;40.75;272;1.3;56;0;n;24.175
02/05/2015;22:00:00;19.75;2;11.5;2.5;30.75;297;0.3;63.25;0;n;22.45
02/05/2015;23:00:00;27.75;2;16;2;28;292;0.3;64;0;n;21.475
02/05/2015;0:00:00;29.25;2;22.5;6;12.75;203;0.2;75.5;0;n;19.3
03/05/2015;1:00:00;17;2;38;14;3.75;202;0.2;76;0;n;19.025
03/05/2015;2:00:00;22.75;2;25.25;5.25;8.75;227;0.2;78.5;0;n;18.475
03/05/2015;3:00:00;15.5;2;33;4.75;4.25;221;0.2;78.75;0;n;18.425
03/05/2015;4:00:00;21.75;2;17.5;2.5;13.75;176;0.2;83.75;0;n;17.325
03/05/2015;5:00:00;20.75;2;7.75;2;24;200;0.2;84.5;0;n;17.125
03/05/2015;6:00:00;13.75;2;11.75;2;19.25;206;0.2;85;0;n;16.625
03/05/2015;7:00:00;12.75;2.75;11;2;22.5;143;0.2;82.25;0;n;16.125
03/05/2015;8:00:00;17.75;4.25;15.25;2;20.75;199;0.2;81.25;0;n;15.9
03/05/2015;9:00:00;12.75;3.5;16.5;2;26.5;226;0.2;74.25;0;n;16.275
03/05/2015;10:00:00;13.5;8.25;14.75;2;29;239;0.3;71.5;0;n;16.75
03/05/2015;11:00:00;17;3.25;5.5;2;44.75;212;0.2;64.75;0;n;17.95
03/05/2015;12:00:00;18;2;8;2;55.5;210;0.3;56;0;n;19.25
03/05/2015;13:00:00;21;2;5.25;2;66.75;218;0.4;50;0;n;20.25
03/05/2015;14:00:00;24.25;2;5.5;2;79.5;247;1.1;39.75;0;n;21.6
03/05/2015;15:00:00;15.5;2;7.5;2;88.5;271;1.5;34.5;0;n;21.9
03/05/2015;16:00:00;13.75;2;11.25;3.75;82.25;272;1.1;33.25;0;n;22.475
03/05/2015;17:00:00;14.75;2;5.75;2;83;270;1.5;30.5;0;n;23.4
03/05/2015;18:00:00;13.25;2;10.5;3.5;78;268;1.7;31.75;0;n;23.575
03/05/2015;19:00:00;18.5;2;6.25;2;77.75;286;1.5;39.25;0;n;23.075
03/05/2015;20:00:00;20;2;9.25;2;71.5;277;1.2;45;0;n;22.525
03/05/2015;21:00:00;32.75;2;12.75;2;65.25;279;1.1;51.5;0;n;21.35
03/05/2015;22:00:00;38.25;2;15.75;2;55.5;269;0.4;58.5;0;n;20.025
03/05/2015;23:00:00;37.5;2;20.25;2;46;291;0.2;63.75;0;n;19.15
03/05/2015;0:00:00;34.5;2;14.5;2;42.5;161;0.2;69.25;0;n;18.175
04/05/2015;1:00:00;32;2;6;2;37;145;0.2;74.3;0;0;17.2
04/05/2015;2:00:00;30;2;9;2;36;180;0.2;75;0;0;17.2
04/05/2015;3:00:00;28;2;5;2;34;63;0.5;79.3;0;0;16.6
04/05/2015;4:00:00;32;2;9;2;27;15;0.4;83.8;0;0;16.3
04/05/2015;5:00:00;38;2;11;2;22;357;0.2;87.5;0;0;15.9
04/05/2015;6:00:00;37;2;34;9;5;124;0.2;85.3;0;0;16.1
04/05/2015;7:00:00;43;3;38;26;2;341;0.2;85.5;0;0;16
04/05/2015;8:00:00;40;2;33;11;2;38;0.4;89;0;0;15.6
04/05/2015;9:00:00;36;3;41;42;2;24;0.2;86;0;0;16.1
04/05/2015;10:00:00;46;2;22;13;17;139;0.3;78;0;0;17.7
04/05/2015;11:00:00;44;2;10;5;44;176;0.2;56.3;0;0;20.9
04/05/2015;12:00:00;40;2;10;4;61;136;0.3;45.5;0;0;22.3
04/05/2015;13:00:00;34;3;7;8;79;140;0.5;35.3;0;0;24.1
04/05/2015;14:00:00;28;2;12;7;85;141;1;24;0;0;25.7
04/05/2015;15:00:00;18;2;9;3;96;220;1.5;21.5;0;0;26.1
04/05/2015;16:00:00;23;2;8;2;97;223;2;20.3;0;0;26.6
04/05/2015;17:00:00;22;2;6;3;95;228;3.1;17.3;0;0;26.5
04/05/2015;18:00:00;29;2;12;2;81;180;1.8;20.3;0;0;25.3
04/05/2015;19:00:00;29;2;13;2;83;222;2.4;23;0;0;23.9
04/05/2015;20:00:00;23;2;14;2;77;189;1.5;28.5;0;0;23.3
04/05/2015;21:00:00;35;2;9;2;76;137;1.4;34.3;0;0;22.3
04/05/2015;22:00:00;34;2;14;2;62;160;1.6;41.5;0;0;21.2
04/05/2015;23:00:00;38;2;5;2;60;268;2.7;66.8;0;0;18.9
04/05/2015;0:00:00;29;2;2;2;60;248;3.1;82.5;0;0;17.2
05/05/2015;1:00:00;21;2;2;2;75;250;3.3;74.8;0;0;16.1
05/05/2015;2:00:00;22;2;2;2;89;250;3.8;68.3;0;0;14.9
05/05/2015;3:00:00;21;2;2;2;84;243;2.5;72.8;0;0;13.9
05/05/2015;4:00:00;19;2;2;2;86;262;3.4;75.3;0;0;13.3
05/05/2015;5:00:00;12;2;2;2;87;278;2;77.3;0;0;12.9
05/05/2015;6:00:00;13;2;2;2;93;286;1.5;77.8;0;0;12.3
05/05/2015;7:00:00;12;2;4;2;85;255;2.6;82.8;0;0;11.6
05/05/2015;8:00:00;11;2;16;3;77;265;1.5;80.8;0;0;11.5
05/05/2015;9:00:00;18;2;25;4;66;268;0.9;79;0;0;11.6
05/05/2015;10:00:00;22;2;13;5;82;272;2.1;72.3;0;0;12.7
05/05/2015;11:00:00;16;2;8;3;91;279;1.9;62.5;0;0;14.4
05/05/2015;12:00:00;14;2;4;2;97;269;1.6;53.5;0;0;15.8
05/05/2015;13:00:00;20;2;3;2;102;242;1.3;46.5;0;0;17.7
05/05/2015;14:00:00;14;2;5;2;101;244;2;43.3;0;0;18.5
05/05/2015;15:00:00;14;2;4;2;103;244;2.3;38.5;0;0;19.4
05/05/2015;16:00:00;13;2;3;2;101;242;2.4;39.5;0;0;19.8
05/05/2015;17:00:00;19;3;3;2;99;248;2.9;38.8;0;0;20.2
05/05/2015;18:00:00;27;3;4;2;98;249;2.7;37.3;0;0;20.6
05/05/2015;19:00:00;27;3;4;2;99;246;2.7;39.3;0;0;20.1
05/05/2015;20:00:00;20;2;5;2;100;253;3.5;41;0;0;19
05/05/2015;21:00:00;20;2;4;2;100;265;3.2;43;0;0;17.6
05/05/2015;22:00:00;7;2;5;2;95;267;2.3;45.3;0;0;15.8
05/05/2015;23:00:00;19;2;4;2;93;271;1.4;48;0;0;14.6
05/05/2015;0:00:00;26;2;2;2;95;275;1.2;50.3;0;0;13.7
06/05/2015;1:00:00;20;2;2;2;95;273;1.4;52.5;0;0;12.8
06/05/2015;2:00:00;25;2;2;2;95;286;1.2;53;0;0;12.6
06/05/2015;3:00:00;20;2;2;2;93;293;0.5;55;0;0;12.1
06/05/2015;4:00:00;17;2;3;2;85;297;0.5;59.5;0;0;11.1
06/05/2015;5:00:00;14;2;3;2;70;86;0.2;67.8;0;0;9.7
06/05/2015;6:00:00;18;2;2;2;64;176;0.2;73.8;0;0;8.6
06/05/2015;7:00:00;18;2;5;2;49;182;0.2;78;0;0;7.4
06/05/2015;8:00:00;13;2;15;2;40;155;0.2;78.3;0;0;7.4
06/05/2015;9:00:00;17;2;44;29;21;143;0.2;68;0;0;10.4
06/05/2015;10:00:00;59;2;38;20;44;209;0.2;57.5;0;0;14
06/05/2015;11:00:00;35;2;18;7;72;37;0.3;51.8;0;0;15.6
06/05/2015;12:00:00;32;2;15;5;85;243;0.7;41.5;0;0;17.6
06/05/2015;13:00:00;24;2;2;2;109;275;0.4;32.5;0;0;19.5
06/05/2015;14:00:00;20;2;3;2;112;288;0.6;29.3;0;0;20.2
06/05/2015;15:00:00;22;2;3;2;116;265;1.1;25.8;0;0;21.4
06/05/2015;16:00:00;19;2;3;2;118;230;1.2;22;0;0;22.2
06/05/2015;17:00:00;17;2;2;2;123;240;1.2;17.5;0;0;22.9
06/05/2015;18:00:00;21;2;4;2;124;234;1.2;14.3;0;0;22.9
06/05/2015;19:00:00;20;2;7;2;122;226;1;13.3;0;0;22.7
