Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP;BEN;TOL;XIL
21/09/2015;19:00:00;33;2;8;3;100;314;3.9;0;0;935;28.5;0.93;1.85;0.35
21/09/2015;20:00:00;49;2;10;4;102;312;3.4;0;0;935;27.5;2.63;2.38;1
21/09/2015;21:00:00;30;2;13;4;97;319;2.9;0;0;935;25.5;0.83;2.4;0.95
21/09/2015;22:00:00;34;2;13;6;97;322;2.3;0;0;935;24.3;1.78;1.23;0.55
21/09/2015;23:00:00;27;2;13;5;96;313;2.2;0;0;935;23.5;1.93;1.38;0.5
21/09/2015;0:00:00;23;2;11;7;87;271;1.6;0;0;935;21.2;0.95;1.15;0.43
22/09/2015;1:00:00;23;3;15;10;79;293;0.8;0;0;935;20.4;1.88;0.75;0.58
22/09/2015;2:00:00;23;3;14;12;74;293;1;0;0;935;19.5;1.25;1.43;0.95
22/09/2015;3:00:00;23;3;14;16;72;289;1;0;0;935;18.4;0.85;2.5;0.6
22/09/2015;4:00:00;16;3;14;16;78;294;0.8;0;0;935;18.2;1.35;1.5;1.38
22/09/2015;5:00:00;18;3;13;16;82;317;0.7;0;0;935;17.7;1.35;1.78;1.03
22/09/2015;6:00:00;13;3;17;19;74;293;0.6;0;0;934;16.6;1.08;1.8;0.68
22/09/2015;7:00:00;16;4;31;13;60;290;1;0;0;934;16.1;1.58;1.13;0.88
22/09/2015;8:00:00;15;4;46;24;46;316;0.9;0;0;934;14.7;1.83;0.93;0.6
22/09/2015;9:00:00;21;2;51;23;40;290;0.5;0;0;934;14.8;0.93;1.35;0.3
22/09/2015;10:00:00;59;4;58;32;41;301;0.8;0;0;934;17.6;2.28;1.55;0.88
22/09/2015;11:00:00;77;3;24;16;79;274;2;0;0;935;20.5;1.58;1.13;1.1
22/09/2015;12:00:00;37;2;10;8;93;288;2.2;0;0;935;22.2;1.55;0.85;0.48
22/09/2015;13:00:00;21;2;9;6;93;272;3.7;0;0;934;24.1;2.6;2.95;1
22/09/2015;14:00:00;31;2;7;4;97;273;4.7;0;0;934;25.4;3.63;1;0.5
22/09/2015;15:00:00;26;2;6;4;91;277;4.8;0;0;934;26.3;1.8;1.83;0.68
22/09/2015;16:00:00;22;2;6;4;92;290;5;0;0;933;26.9;1.38;1.88;1.03
22/09/2015;17:00:00;25;2;7;4;94;293;4.9;0;0;933;27.1;2.15;2.18;0.78
22/09/2015;18:00:00;26;2;8;5;88;285;4.9;0;0;932;27.1;1.93;2.05;0.63
22/09/2015;19:00:00;36;2;6;4;82;307;4.1;0;0;932;26.6;1.48;1.38;0.4
22/09/2015;20:00:00;42;2;9;5;75;301;3.3;0;0;932;25.5;2.28;2.93;0.58
22/09/2015;21:00:00;56;2;14;5;67;307;2.9;0;0;932;23.3;0.88;1.65;0.53
22/09/2015;22:00:00;31;2;14;6;72;312;2.3;0;0;933;21.9;1.83;0.9;0.33
22/09/2015;23:00:00;61;2;12;7;76;292;1.7;0;0;933;20.1;0.7;1.33;1.3
22/09/2015;0:00:00;27;2;11;8;81;285;1.7;0;0;933;18.6;0.95;1.05;0.48
23/09/2015;1:00:00;21;3;14;11;84;274;1.5;0;0;934;17.3;0.55;1.23;0.7
23/09/2015;2:00:00;13;3;12;11;82;295;1.6;0;0;933;17;2.9;1.65;0.5
23/09/2015;3:00:00;17;3;13;12;76;291;1.6;0;0;933;15.7;1.78;1.68;0.75
23/09/2015;4:00:00;12;3;9;10;76;346;0.9;0;0;933;15.1;2.35;1.68;0.45
23/09/2015;5:00:00;18;3;11;13;71;309;1.7;0;0;933;14.3;2.45;2.53;0.33
23/09/2015;6:00:00;19;3;12;13;72;305;1.3;0;0;932;14.6;1.65;1.43;0.65
23/09/2015;7:00:00;18;3;27;17;49;265;1.1;0;0;933;13.1;1.05;1.15;0.75
23/09/2015;8:00:00;22;4;37;32;34;226;0.2;0;0;933;11.5;1.78;1.73;1.08
23/09/2015;9:00:00;28;3;65;34;8;275;0.2;0;0;933;11.3;1.43;0.63;0.8
23/09/2015;10:00:00;93;3;54;38;19;223;0.2;0;0;933;13.4;1.53;0.98;0.63
23/09/2015;11:00:00;67;4;51;23;83;240;0.7;0;0;934;17.6;1.08;1.63;0.28
23/09/2015;12:00:00;56;13;42;10;116;204;1.2;0;0;934;21.2;2.15;1.13;0.35
23/09/2015;13:00:00;39;85;28;10;97;137;1.9;0;0;934;23.4;1.63;1.9;1.05
23/09/2015;14:00:00;28;22;15;7;101;142;2.1;0;0;934;24.5;3.4;1.13;0.68
23/09/2015;15:00:00;12;4;6;5;102;70;3.2;0;0;934;25.2;1.63;1.78;0.53
23/09/2015;16:00:00;14;4;5;3;106;84;2.8;0;0;933;25.8;0.75;1.65;0.58
23/09/2015;17:00:00;16;2;5;3;111;63;2.9;0;0;933;25.8;4.15;2.58;1.15
23/09/2015;18:00:00;18;2;4;3;109;64;2.9;0;0;933;25.7;2.1;3.45;0.53
23/09/2015;19:00:00;22;2;5;3;106;58;2.8;0;0;933;25.6;3.83;2.25;0.38
23/09/2015;20:00:00;24;2;5;3;97;71;2.5;0;0;933;24.6;1.85;0.58;1.08
23/09/2015;21:00:00;14;2;6;3;88;67;2.3;0;0;934;22.9;1.3;1.03;0.48
23/09/2015;22:00:00;21;2;5;3;84;69;3.1;0;0;934;22.1;1.53;2.03;3.35
23/09/2015;23:00:00;14;18;15;7;65;106;1.3;0;0;935;19.8;1.5;1.28;0.4
23/09/2015;0:00:00;22;26;50;8;31;121;1.5;0;0;935;19.6;0.58;1.7;0.33
24/09/2015;1:00:00;20;24;33;8;42;115;1.3;0;0;935;18.6;1.18;1.35;0.63
24/09/2015;2:00:00;13;5;7;6;64;68;1.8;0;0;935;18.1;1.43;0.78;0.68
24/09/2015;3:00:00;16;3;8;5;62;70;1.8;0;0;935;17.6;0.7;1.3;0.63
24/09/2015;4:00:00;8;2;15;7;58;134;2.6;0;0;935;16.8;0.78;1.93;0.63
24/09/2015;5:00:00;8;9;15;6;58;74;1.8;0;0;935;16.2;1.53;2.6;0.95
24/09/2015;6:00:00;12;5;15;12;49;117;0.6;0;0;935;14.5;1.33;1.78;1.18
24/09/2015;7:00:00;9;5;32;27;33;187;0.2;0;0;935;13.5;0.75;1.63;1.18
24/09/2015;8:00:00;11;6;34;24;27;243;0.4;0;0;935;12.4;0.7;1.48;0.43
24/09/2015;9:00:00;13;3;48;17;14;311;0.2;0;0;935;13.4;0.88;0.98;2.25
24/09/2015;10:00:00;27;5;49;38;23;199;0.5;0;0;936;15.9;1.35;1.15;1.15
24/09/2015;11:00:00;115;8;33;16;89;159;0.6;0;0;937;18.7;1.15;2.65;0.35
24/09/2015;12:00:00;17;10;11;8;81;107;2.9;0;0;937;21.2;1.15;2.05;1.7
24/09/2015;13:00:00;28;2;5;4;87;84;2.8;0;0;937;22.2;1.83;0.73;0.5
24/09/2015;14:00:00;29;2;8;5;85;130;1.7;0;0;937;23.7;3;1.25;0.7
24/09/2015;15:00:00;0;2;8;5;89;298;2.7;0;0;936;24.4;1.45;0.95;0.45
24/09/2015;16:00:00;8;2;5;5;97;44;1.5;0;0;936;24.9;1.35;2.53;0.88
24/09/2015;17:00:00;9;2;8;6;98;16;1.6;0;0;935;25.5;1.1;1.83;0.45
24/09/2015;18:00:00;23;2;7;6;103;337;1.8;0;0;935;26.1;1.03;0.63;0.88
24/09/2015;19:00:00;29;2;6;6;102;50;1.4;0;0;935;26.1;3.13;3.35;1.1
24/09/2015;20:00:00;17;2;5;5;99;43;1.8;0;0;935;25;1.58;2.58;0.65
24/09/2015;21:00:00;16;2;6;4;94;66;1.9;0;0;935;22.6;0.75;1.65;0.25
24/09/2015;22:00:00;13;3;12;8;80;122;0.4;0;0;936;19.4;1.53;1.13;0.78
24/09/2015;23:00:00;36;3;19;9;71;119;0.6;0;0;936;18.9;1.43;2.05;0.48
24/09/2015;0:00:00;0;3;21;14;63;119;0.3;0;0;936;17.4;1.23;4.03;1.15
25/09/2015;1:00:00;0;3;33;16;43;81;0.2;0;0;936;16.3;1.1;3;0.75
25/09/2015;2:00:00;0;4;26;18;43;180;0.1;0;0;936;15.2;1.25;1.3;0.7
25/09/2015;3:00:00;0;5;24;24;43;273;0.5;0;0;936;14;2.33;2.4;0.4
25/09/2015;4:00:00;0;7;18;14;45;90;0.3;0;0;936;14;1.4;0.83;0.35
25/09/2015;5:00:00;0;6;20;30;30;131;0.1;0;0;935;11.2;2.85;1;0.83
25/09/2015;6:00:00;0;6;21;25;29;230;0.2;0;0;935;11.5;2.18;1.55;0.4
25/09/2015;7:00:00;0;6;31;24;18;68;0.2;0;0;935;10.8;1.3;1.78;1.03
25/09/2015;8:00:00;0;6;41;34;7;73;0.1;0;0;935;9.7;2.18;2.08;0.58
25/09/2015;9:00:00;0;6;45;43;6;199;0.1;0;0;936;10.2;10.75;1.38;0.48
25/09/2015;10:00:00;0;6;38;42;32;234;0.6;0;0;936;13.2;5.85;0.75;0.93
25/09/2015;11:00:00;0;6;42;15;123;245;0.3;0;0;937;17.7;6.25;0.8;0.55
25/09/2015;12:00:00;0;147;66;5;166;206;0.7;0;0;937;22;15.08;5.15;0.8
25/09/2015;13:00:00;0;121;53;9;120;99;1.4;0;0;937;24.4;10.43;6.45;0.35
25/09/2015;14:00:00;0;55;18;5;90;169;3.3;0;0;937;25.9;4.68;1.88;1.38
25/09/2015;15:00:00;0;25;11;7;89;161;3;0;0;936;26.4;1.88;0.6;0.95
25/09/2015;16:00:00;14;17;11;7;94;162;2;0;0;935;27.4;1.68;1;0.65
25/09/2015;17:00:00;14;25;11;7;93;113;2.2;0;0;935;28.1;3.05;2.1;1.2
25/09/2015;18:00:00;17;2;4;4;97;66;2.9;0;0;934;27.6;2.03;2.2;0.53
25/09/2015;19:00:00;14;2;4;4;98;52;2.6;0;0;934;27.2;2.53;1.7;0.88
25/09/2015;20:00:00;14;2;7;4;94;67;1.7;0;0;934;25.8;1.78;1.88;0.58
25/09/2015;21:00:00;22;2;7;4;94;35;2.1;0;0;935;24;1.63;1.3;0.5
25/09/2015;22:00:00;19;2;13;5;80;41;1.5;0;0;935;22.4;1.6;0.65;1.25
25/09/2015;23:00:00;55;3;41;8;49;286;0.5;0;0;935;20.7;1.58;1.58;0.55
25/09/2015;0:00:00;26;4;42;15;37;339;0.1;0;0;935;18.2;15.45;1.33;0.4
26/09/2015;1:00:00;27;4;50;25;26;317;0.5;0;0;935;17;11.2;1.53;0.38
26/09/2015;2:00:00;35;4;31;15;37;104;0.5;0;0;935;16.9;2.75;2.65;0.25
26/09/2015;3:00:00;19;4;22;11;38;34;0.6;0;0;935;15.1;1.7;1.65;0.48
26/09/2015;4:00:00;19;4;23;12;41;317;0.6;0;0;935;15.6;0.95;2.25;0.73
26/09/2015;5:00:00;21;4;22;17;33;77;0.7;0;0;935;13.7;0.98;2.4;0.68
26/09/2015;6:00:00;23;4;24;21;38;309;0.4;0;0;934;13.8;1.95;3.13;1.53
26/09/2015;7:00:00;20;4;30;15;26;47;0.2;0;0;934;13.4;2.3;2.38;0.95
26/09/2015;8:00:00;25;4;25;22;29;73;0.3;0;0;935;11;1.23;4.85;0.43
26/09/2015;9:00:00;20;4;22;23;39;41;0.1;0;0;935;12.2;0.75;1.15;0.68
26/09/2015;10:00:00;35;5;26;25;39;221;0.3;0;0;935;14.2;0.75;0.9;0.53
26/09/2015;11:00:00;41;10;40;22;94;62;0.1;0;0;935;19.4;1.48;3.98;0.58
26/09/2015;12:00:00;63;29;70;22;122;291;0.7;0;0;935;22.8;10.98;10.15;0.63
26/09/2015;13:00:00;142;88;45;15;102;283;1;0;0;935;25.1;8.5;2.8;0.63
26/09/2015;14:00:00;55;9;14;8;102;273;2;0;0;935;26.7;1.18;2.1;1.25
26/09/2015;15:00:00;23;9;13;7;113;324;1.5;0;0;935;27.8;1.33;1.05;1.15
26/09/2015;16:00:00;33;11;15;9;110;106;2.7;0;0;934;27.1;2.35;1.35;0.43
26/09/2015;17:00:00;17;4;12;7;99;97;2.8;0;0;934;27.6;1.18;2;0.28
26/09/2015;18:00:00;24;10;14;10;99;195;3;0;0;933;27.2;1.43;1.3;0.68
26/09/2015;19:00:00;15;3;8;6;96;250;4.8;0;0;934;25.7;0.9;1.73;0.33
26/09/2015;20:00:00;37;2;7;5;92;268;2.3;0;0;934;24.6;1.48;2.38;0.45
26/09/2015;21:00:00;24;4;14;9;82;172;0.9;0;0;935;23.4;1.6;0.93;0.63
26/09/2015;22:00:00;21;4;23;7;65;4;0.7;0;0;935;22;1;1.15;0.33
26/09/2015;23:00:00;27;26;32;7;50;68;0.5;0;0;935;20.4;1.33;1.85;0.73
26/09/2015;0:00:00;25;22;40;12;42;299;0.6;0;0;935;20.4;0.5;1.2;1.08
27/09/2015;1:00:00;22;13;26;12;54;323;1;0;0;936;20;2.4;1.53;0.95
27/09/2015;2:00:00;19;17;25;12;56;344;0.5;0;0;936;19.5;2.75;3.48;0.65
27/09/2015;3:00:00;16;18;16;10;70;333;1.3;0;0;935;19.6;2.63;2.98;1.6
27/09/2015;4:00:00;17;4;11;9;77;330;1;0;0;935;19.6;1.35;0.98;1.23
27/09/2015;5:00:00;18;4;11;12;63;330;0.6;0;0;935;16.6;0.78;0.98;0.4
27/09/2015;6:00:00;17;4;18;17;49;316;0.6;0;0;935;16.1;1.98;0.93;1.73
27/09/2015;7:00:00;17;4;21;15;41;111;1.1;0;0;935;14.3;2.63;1.78;0.33
27/09/2015;8:00:00;20;4;22;23;36;245;0.6;0;0;935;14.3;3.13;1.53;0.7
27/09/2015;9:00:00;20;4;19;17;43;289;0.5;0;0;936;14.7;1.23;2;1.08
27/09/2015;10:00:00;26;4;20;28;40;275;0.4;0;0;936;14.5;1.88;0.75;0.48
27/09/2015;11:00:00;33;6;23;21;74;269;0.2;0;0;936;20.2;0.9;2.58;0.5
27/09/2015;12:00:00;28;43;39;19;108;139;1.3;0;0;937;23.4;5.3;1.78;0.6
27/09/2015;13:00:00;34;34;32;15;89;152;1.4;0;0;937;25;4.58;1.8;0.75
27/09/2015;14:00:00;20;11;13;8;105;248;1.5;0;0;936;26.1;1.5;1.78;0.48
27/09/2015;15:00:00;18;10;11;6;122;275;2.3;0;0;936;27.1;1.6;0.98;1.23
27/09/2015;16:00:00;26;6;7;5;111;339;1.3;0;0;935;27.8;0.93;0.95;0.63
27/09/2015;17:00:00;18;4;9;8;105;295;2.9;0;0;935;25.9;1.78;0.58;0.4
27/09/2015;18:00:00;396;2;7;5;99;291;3.8;0;0;935;24.5;1.18;1.23;0.65
27/09/2015;19:00:00;107;14;9;6;98;246;3.9;0;0;935;24.2;1.78;0.48;1.5
27/09/2015;20:00:00;25;3;7;5;93;244;2.5;0;0;935;23.1;1.18;0.73;1.05
27/09/2015;21:00:00;26;2;15;7;83;263;1.8;0;0;935;21.3;2.33;2.28;1.05
27/09/2015;22:00:00;72;3;25;8;75;180;1.8;0;0;936;21;2.05;3.05;0.83
27/09/2015;23:00:00;21;2;5;3;91;46;5.4;0;0;937;19.9;0.78;2.15;0.23
27/09/2015;0:00:00;68;15;15;6;74;133;3.8;0;0;937;18.6;0.9;2.08;1.08
28/09/2015;1:00:00;40;50;11;7;73;131;3.9;0;0;937;18;0.88;0.5;1.7
28/09/2015;2:00:00;33;7;7;7;79;101;2.1;0;0;936;18;0.95;0.88;0.63
28/09/2015;3:00:00;23;33;25;8;62;76;2.1;0;0;936;18.3;0.88;2.25;1.2
28/09/2015;4:00:00;20;41;13;9;76;329;2;0;0;937;18.3;2.18;2.23;0.4
28/09/2015;5:00:00;18;5;8;9;85;286;2;0;0;937;17.6;1;1.85;0.85
28/09/2015;6:00:00;15;3;8;7;86;295;1.9;0;0;936;17.5;1.58;1.58;0.45
28/09/2015;7:00:00;14;2;10;7;92;308;1.7;0;0;935;18.9;1.08;2.8;0.48
28/09/2015;8:00:00;13;9;18;9;73;40;1.7;0;0;936;17.5;0.5;1.23;0.68
28/09/2015;9:00:00;18;14;25;9;56;116;1.2;0;0;936;16.5;3.15;5;0.45
28/09/2015;10:00:00;24;19;15;9;59;91;2.3;0;0;937;16;3.53;3.33;0.48
28/09/2015;11:00:00;22;273;25;7;58;126;2;0;0;937;16.9;2.18;2.58;1.33
28/09/2015;12:00:00;38;22;26;12;61;69;1;0;0;938;17.9;3.25;3.8;1.85
28/09/2015;13:00:00;19;101;27;17;79;223;0.9;0;0;937;19.7;0.88;1.85;1.1
28/09/2015;14:00:00;23;39;28;14;76;338;1.2;0;0;937;21.1;0.75;1.45;0.63
28/09/2015;15:00:00;18;10;13;9;90;55;1.9;0;0;937;23.3;1.15;0.78;0.4
28/09/2015;16:00:00;13;3;7;5;97;15;2;0;0;936;23.1;0.9;5.43;0.65
28/09/2015;17:00:00;18;2;8;6;97;318;2.1;0;0;935;24;1.85;0.88;0.98
28/09/2015;18:00:00;23;2;9;6;98;315;2.6;0;0;935;23.1;2.75;2.45;0.35
28/09/2015;19:00:00;19;2;18;7;92;315;2.6;0;0;935;23;2.03;0.7;1.03
28/09/2015;20:00:00;41;95;21;8;80;134;4.9;0;0;936;19.8;2.43;6.25;0.88
28/09/2015;21:00:00;41;51;7;4;92;128;5.5;0;0;937;18.1;6.88;4.08;1.08
28/09/2015;22:00:00;18;6;8;7;88;137;2.3;0;0;937;16.5;1.93;1.3;0.45
28/09/2015;23:00:00;12;4;9;8;90;111;0.6;0;0;936;16.4;1.05;1.25;0.58
28/09/2015;0:00:00;8;22;18;11;73;94;0.5;0;0;936;16.4;1.4;0.7;0.73
29/09/2015;1:00:00;10;23;14;8;67;110;1.4;0;0;936;14.9;2.7;3.03;0.93
29/09/2015;2:00:00;12;6;6;6;76;88;1.6;0;0;936;14.8;3.25;1.65;0.85
29/09/2015;3:00:00;10;4;7;6;73;86;1.1;0;0;936;14.8;1.35;0.83;0.98
29/09/2015;4:00:00;12;45;14;15;63;87;0.5;0;0;936;14.8;1.7;1.35;0.48
29/09/2015;5:00:00;17;11;11;18;68;74;0.7;0;0;935;14.4;0.98;2.1;0.55
29/09/2015;6:00:00;13;7;19;22;53;268;0.4;0;0;935;13.4;0.7;0.5;0.55
29/09/2015;7:00:00;10;6;26;21;40;348;0.3;0;0;934;12.2;1.3;1.5;0.4
29/09/2015;8:00:00;12;5;37;28;18;109;0.1;0;0;934;10.8;0.9;1.53;0.98
29/09/2015;9:00:00;17;5;51;47;5;104;0.4;0;0;934;10.4;3.28;1.63;1.25
29/09/2015;10:00:00;46;7;44;50;19;220;0.3;0;0;934;13.3;0.73;2.2;0.43
29/09/2015;11:00:00;47;5;23;23;48;248;0.7;0;0;935;14.7;2.73;1.7;0.45
29/09/2015;12:00:00;18;3;15;13;71;103;1.6;0;0;935;17.4;1.93;1.13;1.33
29/09/2015;13:00:00;14;5;10;6;81;50;2.7;0;0;935;17.4;1.7;2.53;0.95
29/09/2015;14:00:00;39;2;5;4;86;47;2.2;0;0;934;18;1.5;1.65;0.68
29/09/2015;15:00:00;13;2;6;4;93;75;2.3;0;0;934;19.4;1.35;1.03;0.6
29/09/2015;16:00:00;17;2;5;3;94;73;1.8;0;0;933;20.4;0.93;1.48;0.48
29/09/2015;17:00:00;20;2;5;4;97;44;1.8;0;0;932;20.7;0.95;1.9;0.58
29/09/2015;18:00:00;13;2;6;5;96;73;2.1;0;0;932;20.9;1.95;1.55;0.28
29/09/2015;19:00:00;15;2;6;5;96;89;2;0;0;931;20.9;1.43;0.93;1.03
29/09/2015;20:00:00;26;2;8;5;93;87;1.3;0;0;931;20;1;1.78;1.03
29/09/2015;21:00:00;41;2;22;7;72;16;0.4;0;0;932;18.1;3.23;1.38;0.65
29/09/2015;22:00:00;23;3;15;9;78;21;1;0;0;932;17.3;1.3;1.18;0.8
29/09/2015;23:00:00;50;3;11;9;84;331;2.9;0;0;933;16.2;2.05;1.25;0.45
29/09/2015;0:00:00;13;2;8;8;85;327;2.8;0;0;933;15.6;1.55;1.33;0.65
30/09/2015;1:00:00;10;2;11;10;77;293;1.3;0;0;933;14.6;0.9;1.23;0.75
30/09/2015;2:00:00;11;3;12;19;67;316;0.5;0;0;933;12.9;2.88;2.05;0.85
30/09/2015;3:00:00;10;3;12;16;72;290;1.6;0;0;933;13.4;0.98;1.4;1.25
30/09/2015;4:00:00;8;3;10;12;71;294;1.5;0;0;933;13;1.03;1.15;0.63
30/09/2015;5:00:00;7;3;11;15;65;290;1.4;0;0;933;12.2;3.25;1.83;0.85
30/09/2015;6:00:00;7;3;11;13;63;307;1.8;0;0;933;11.5;1.73;0.83;0.78
30/09/2015;7:00:00;8;3;28;14;47;328;0.7;0;0;933;11.4;1.65;2.1;0.8
30/09/2015;8:00:00;15;3;28;18;45;289;0.2;0;0;934;11;0.78;0.65;0.55
30/09/2015;9:00:00;16;4;37;25;30;293;0.3;0;0;934;10.7;3.48;1.13;0.98
30/09/2015;10:00:00;19;4;40;29;29;305;0.9;0;0;935;11.9;0.43;1.55;0.93
30/09/2015;11:00:00;61;3;23;16;62;291;1.3;0;0;935;15;1.15;2.88;0.88
30/09/2015;12:00:00;29;3;17;14;83;358;0.9;0;0;936;18.2;2.68;1.28;0.93
30/09/2015;13:00:00;15;2;12;8;89;290;1.3;0;0;936;25.1;1.05;1.48;0.73
30/09/2015;14:00:00;16;2;7;2;95;313;1.7;0;0;935;37.5;0.7;1.05;0.5
30/09/2015;15:00:00;12;2;6;3;97;292;1.8;35.5;0;935;21.9;1.98;0.98;1.13
30/09/2015;16:00:00;25;2;8;4;97;279;2.2;32.1;0;935;23.3;1.1;0.68;0.73
30/09/2015;17:00:00;14;2;6;3;99;316;1.6;30.2;0;935;23.7;1.9;1.9;0.5
30/09/2015;18:00:00;19;2;8;6;97;314;1.4;30.3;0;935;23.7;1.5;2.3;0.98
30/09/2015;19:00:00;37;2;9;6;97;295;2.7;33.9;0;935;22.2;1.33;1.28;0.93
30/09/2015;20:00:00;51;2;15;7;92;321;1.3;36.1;0;935;21.2;1.35;0.83;0.7
30/09/2015;21:00:00;57;2;25;13;79;338;0.7;38.3;0;936;20.3;1.08;2.55;0.9
30/09/2015;22:00:00;25;2;11;8;95;34;1.5;41.8;0;936;19.6;1.43;0.9;0.58
30/09/2015;23:00:00;30;2;7;6;93;38;1.5;45.5;0;937;18.5;1.35;1.43;7.3
30/09/2015;0:00:00;14;2;17;12;75;238;0.3;49.4;0;937;17.1;2.85;1.8;1.13
01/07/2015;1:00:00;36;3;6;2;94;271;1.4;19.8;0;934;25.1;1.93;1.23;0.98
01/07/2015;2:00:00;43;3;6;2;92;51;0.5;20.8;0;934;24.1;2.13;1.4;0.43
01/07/2015;3:00:00;36;2;7;2;82;41;0.5;23.3;0;934;22.5;2.28;2.7;0.78
01/07/2015;4:00:00;34;2;8;2;74;6;0.7;24.3;0;934;22;1.83;1.03;0.75
01/07/2015;5:00:00;38;2;7;2;76;334;0.2;25.2;0;934;22;2.78;1.28;0.45
01/07/2015;6:00:00;31;2;12;2;67;84;0.1;28.2;0;934;21;1.55;0.85;1.05
01/07/2015;7:00:00;32;2;32;2;49;274;0.6;31.3;0;934;19.9;2.08;1.7;1.1
01/07/2015;8:00:00;36;3;44;6;41;115;0.2;30.8;0;934;19.8;0.93;1.23;0.55
01/07/2015;9:00:00;49;4;43;14;56;109;0.2;28.5;0;934;22.2;1.18;0.8;0.2
01/07/2015;10:00:00;55;26;40;7;124;129;1.2;26.2;0;934;25.8;6.28;1.45;0.48
01/07/2015;11:00:00;79;302;32;3;127;138;2.5;22.9;0;934;28.1;15.83;6.7;0.7
01/07/2015;12:00:00;60;127;9;2;124;128;2.9;21.7;0;934;29.7;6.18;1.78;0.63
01/07/2015;13:00:00;38;10;4;2;122;186;2.7;18.1;0;934;31.2;1.28;0.53;0.68
01/07/2015;14:00:00;26;3;4;2;122;199;2.9;17.2;0;934;32.2;1.03;3.53;0.85
01/07/2015;15:00:00;31;2;5;2;122;201;3.3;14.5;0;933;33.6;1.05;3.38;0.45
01/07/2015;16:00:00;28;2;4;2;120;247;5;11.7;0;932;34.6;2.45;3.4;1.1
01/07/2015;17:00:00;26;2;3;2;122;241;4.4;10.9;0;932;34.7;1.6;3.35;1.1
01/07/2015;18:00:00;28;2;3;2;121;237;5.3;10.8;0;932;34.8;2.43;3.2;1.05
01/07/2015;19:00:00;32;2;5;2;123;249;6.2;10.1;0;931;34.4;0.65;15.53;0.63
01/07/2015;20:00:00;33;2;4;2;114;248;5.7;10.2;0;932;33.5;1.28;0.45;1.08
01/07/2015;21:00:00;33;2;5;2;118;263;5.8;12;0;932;32;1.43;0.95;0.95
01/07/2015;22:00:00;40;2;6;2;121;258;5.3;16.3;0;933;29.6;2.13;1.93;1.88
01/07/2015;23:00:00;39;2;4;2;119;255;4;22.8;0;933;27.8;0.9;0.73;0.65
01/07/2015;0:00:00;55;2;5;2;112;286;3.5;29.6;0;935;25.6;1.78;1.93;1.28
02/07/2015;1:00:00;35;2;4;2;96;270;2;32.1;0;936;23.7;3.5;0.58;1.15
02/07/2015;2:00:00;32;2;7;3;83;264;2;34.2;0;936;22.5;3.5;0.95;0.8
02/07/2015;3:00:00;34;2;4;2;73;272;3;32.1;0;936;22.1;1.1;1.35;0.85
02/07/2015;4:00:00;20;2;3;2;67;272;1.7;33.4;0;936;21.1;1.1;3.2;0.73
02/07/2015;5:00:00;19;2;3;2;65;267;1.7;34.3;0;936;20.5;1.58;2.33;1.4
02/07/2015;6:00:00;12;2;5;2;63;296;1;35;0;936;20.3;1.3;0.75;0.85
02/07/2015;7:00:00;13;2;6;2;55;270;1;42.1;0;937;19.5;1.53;1.78;1.2
02/07/2015;8:00:00;19;2;14;2;44;288;1.1;44;0;937;19;1.7;1.88;0.53
02/07/2015;9:00:00;34;2;12;3;44;270;1.5;49.9;0;937;18.8;1.6;1.28;0.68
02/07/2015;10:00:00;32;2;11;3;50;266;1.9;50.9;0;937;19.9;0.78;1.08;0.75
02/07/2015;11:00:00;36;2;9;3;66;293;1.4;40.5;0;938;22.7;1.73;6.28;0.95
02/07/2015;12:00:00;24;71;42;9;78;188;1.4;32.3;0;938;25.5;2.1;0.55;0.4
02/07/2015;13:00:00;32;88;22;3;105;288;2.3;20.6;0;938;27.8;0.98;3.18;1
02/07/2015;14:00:00;35;37;13;2;124;258;1.7;20.4;0;938;28.8;0.93;0.98;0.53
02/07/2015;15:00:00;31;11;5;2;117;139;2.5;19;0;937;30.4;1.28;1.33;0.78
02/07/2015;16:00:00;31;5;3;2;106;268;2.5;16.6;0;937;31.4;1.23;0.98;0.58
02/07/2015;17:00:00;25;2;2;2;102;264;2.9;14.8;0;936;32.6;0.58;0.63;0.48
02/07/2015;18:00:00;25;2;2;2;108;247;2.6;13.8;0;936;33.1;3.3;0.95;0.48
02/07/2015;19:00:00;26;2;2;2;112;194;1.8;13.5;0;935;33.9;1.8;1.1;0.63
02/07/2015;20:00:00;29;2;3;2;113;187;3.1;13.9;0;935;33.4;1.1;1.95;0.63
02/07/2015;21:00:00;29;2;3;2;114;228;2.5;14.1;0;935;32.3;1.58;1.3;0.93
02/07/2015;22:00:00;35;2;5;2;108;269;1.8;15.9;0;936;30.4;1.15;2.4;1.43
02/07/2015;23:00:00;30;2;15;2;88;308;1.5;17.5;0;936;29.4;1.43;0.7;0.53
02/07/2015;0:00:00;37;2;7;2;86;292;1.7;20.3;0;937;27.8;1.85;1.08;0.43
03/07/2015;1:00:00;25;2;7;2;81;295;1.3;23.5;0;937;26.4;1.03;1.85;1.48
03/07/2015;2:00:00;20;2;11;2;69;315;0.5;26.5;0;937;25;1.73;1.1;1.4
03/07/2015;3:00:00;24;2;11;2;61;63;0.3;30;0;937;23;0.93;1.03;0.33
