Fecha;Hora;SO2;NO;NO2;PM10;O3;dd;vv;TMP;PRB
03/06/2015;2:00:00;7;0.9;2;39;83;241;0.3;20.0;1021
03/06/2015;3:00:00;7;1.0;1;23;75;263;0.2;19.3;1020
03/06/2015;4:00:00;8;1.1;7;20;51;167;0.1;18.3;1020
03/06/2015;5:00:00;9;1.4;8;18;44;227;0.1;17.5;1020
03/06/2015;6:00:00;11;2.7;41;20;25;258;0.0;17.0;1021
03/06/2015;7:00:00;14;6.1;29;27;38;173;0.1;17.9;1021
03/06/2015;8:00:00;18;25.3;46;39;33;263;0.2;20.4;1021
03/06/2015;9:00:00;12;18.4;28;18;67;176;0.8;21.5;1022
03/06/2015;10:00:00;7;0.9;1;10;99;143;1.6;23.3;1022
03/06/2015;11:00:00;6;0.4;2;9;102;117;2.1;25.1;1022
03/06/2015;12:00:00;6;0.4;2;8;105;113;2.6;26.5;1022
03/06/2015;13:00:00;6;0.0;0;6;109;115;3.0;27.6;1022
03/06/2015;14:00:00;5;0.1;1;7;109;114;3.4;27.7;1021
03/06/2015;15:00:00;4;0.0;0;6;107;111;3.7;28.2;1021
03/06/2015;16:00:00;2;0.0;0;6;107;108;3.6;27.7;1021
03/06/2015;17:00:00;2;0.0;0;5;109;103;3.9;25.8;1021
03/06/2015;18:00:00;2;0.3;0;5;110;94;2.0;24.4;1020
03/06/2015;19:00:00;2;0.7;0;4;111;73;0.8;23.9;1020
03/06/2015;20:00:00;2;0.6;5;5;100;135;0.4;23.3;1020
03/06/2015;21:00:00;3;1.0;5;6;78;120;0.1;21.9;1021
03/06/2015;22:00:00;4;1.0;2;3;86;148;0.7;20.9;1021
03/06/2015;23:00:00;7;1.0;0;2;93;46;0.9;20.3;1021
03/06/2015;0:00:00;10;1.2;12;3;59;284;0.3;19.8;1021
04/06/2015;1:00:00;11;1.0;11;;52;267;0.1;19.1;1021
04/06/2015;2:00:00;9;1.5;10;;46;174;0.1;18.5;1021
04/06/2015;3:00:00;10;1.4;13;;50;156;0.3;17.8;1021
04/06/2015;4:00:00;11;2.1;5;;47;239;0.4;17.6;1021
04/06/2015;5:00:00;12;2.4;25;;33;26;0.3;16.8;1020
04/06/2015;6:00:00;11;2.4;25;;45;121;0.3;16.5;1021
04/06/2015;7:00:00;13;8.0;31;;32;179;0.3;17.4;1021
04/06/2015;8:00:00;14;35.5;40;;31;247;0.5;18.9;1021
04/06/2015;9:00:00;10;12.6;25;;44;180;0.7;21.0;1021
04/06/2015;10:00:00;7;5.0;12;;73;134;1.8;23.5;1021
04/06/2015;11:00:00;6;1.0;1;;96;120;2.3;26.1;1021
04/06/2015;12:00:00;2;1.9;4;;97;116;2.4;28.3;1021
04/06/2015;13:00:00;2;0.1;0;;103;113;3.4;28.8;1021
04/06/2015;14:00:00;4;0.0;0;;112;111;3.4;28.8;1020
04/06/2015;15:00:00;1;0.0;0;;112;109;3.7;28.7;1020
04/06/2015;16:00:00;3;0.0;0;;112;108;3.8;28.9;1020
04/06/2015;17:00:00;1;0.0;0;;113;106;3.7;27.8;1020
04/06/2015;18:00:00;1;0.0;0;;114;103;3.4;26.8;1019
04/06/2015;19:00:00;2;0.0;0;;111;102;3.0;26.0;1019
04/06/2015;20:00:00;2;0.1;0;;110;99;2.6;23.9;1019
04/06/2015;21:00:00;1;1.0;0;;110;103;1.7;22.6;1019
04/06/2015;22:00:00;1;1.1;0;;107;126;0.3;21.9;1020
04/06/2015;23:00:00;3;1.9;6;;76;181;0.3;21.2;1020
04/06/2015;0:00:00;3;2.2;17;;47;184;0.1;20.1;1020
05/06/2015;1:00:00;6;2.2;23;;30;190;0.1;19.3;1020
05/06/2015;2:00:00;7;1.2;16;;36;224;0.0;18.6;1020
05/06/2015;3:00:00;5;2.0;9;;43;204;0.4;18.2;1020
05/06/2015;4:00:00;6;2.2;5;;47;184;0.4;17.6;1019
05/06/2015;5:00:00;5;2.4;7;;44;214;0.2;17.3;1019
05/06/2015;6:00:00;8;4.3;21;;26;229;0.0;16.8;1019
05/06/2015;7:00:00;13;9.6;33;;22;237;0.2;17.5;1020
05/06/2015;8:00:00;9;8.3;18;;46;221;0.7;19.1;1020
05/06/2015;9:00:00;6;7.5;18;;60;198;0.2;21.6;1020
05/06/2015;10:00:00;5;4.1;13;;74;158;0.9;24.5;1020
05/06/2015;11:00:00;4;1.6;5;;93;122;2.1;25.6;1020
05/06/2015;12:00:00;4;0.3;4;;101;113;2.6;26.8;1020
05/06/2015;13:00:00;4;0.0;0;2;106;115;3.1;26.9;1020
05/06/2015;14:00:00;3;0.3;3;3;104;116;3.2;27.6;1020
05/06/2015;15:00:00;4;0.0;0;4;105;113;3.5;28.8;1019
05/06/2015;16:00:00;3;0.0;0;6;108;114;3.3;28.5;1019
05/06/2015;17:00:00;2;0.0;0;8;113;115;2.9;28.5;1019
05/06/2015;18:00:00;2;0.0;0;9;108;115;2.5;27.3;1018
05/06/2015;19:00:00;2;0.0;0;8;109;109;1.8;27.4;1018
05/06/2015;20:00:00;3;0.0;0;7;102;115;0.8;25.2;1018
05/06/2015;21:00:00;4;1.0;2;8;93;242;0.4;23.3;1019
05/06/2015;22:00:00;5;1.0;10;10;73;223;0.8;22.6;1019
05/06/2015;23:00:00;6;1.2;12;10;64;103;0.2;21.6;1020
05/06/2015;0:00:00;6;1.7;12;11;56;138;0.3;20.9;1020
06/06/2015;1:00:00;6;2.0;19;17;39;122;0.1;20.0;1020
06/06/2015;2:00:00;5;1.1;10;24;54;237;0.2;19.7;1019
06/06/2015;3:00:00;5;1.5;13;24;46;242;0.3;19.3;1019
06/06/2015;4:00:00;5;1.1;10;22;47;222;0.7;18.7;1019
06/06/2015;5:00:00;4;1.7;10;25;43;223;0.3;18.3;1019
06/06/2015;6:00:00;8;3.0;22;25;25;177;0.1;17.6;1019
06/06/2015;7:00:00;8;5.9;21;22;30;210;0.3;17.9;1020
06/06/2015;8:00:00;9;39.5;44;22;31;256;0.4;19.5;1020
06/06/2015;9:00:00;9;19.6;33;22;51;195;0.8;22.4;1020
06/06/2015;10:00:00;4;7.6;25;15;64;125;1.9;24.9;1020
06/06/2015;11:00:00;3;0.9;6;12;91;146;2.0;25.0;1021
06/06/2015;12:00:00;3;1.2;5;9;86;120;2.9;26.8;1021
06/06/2015;13:00:00;3;0.4;3;9;101;115;3.3;28.0;1021
06/06/2015;14:00:00;3;0.0;0;7;107;111;3.2;30.8;1021
06/06/2015;15:00:00;2;0.0;0;9;109;109;3.2;30.8;1020
06/06/2015;16:00:00;3;0.0;0;9;108;113;2.7;30.6;1020
06/06/2015;17:00:00;3;0.0;0;11;111;116;2.9;29.2;1020
06/06/2015;18:00:00;3;0.0;0;13;113;114;2.5;28.3;1019
06/06/2015;19:00:00;3;0.0;3;15;108;111;1.6;27.6;1019
06/06/2015;20:00:00;3;0.0;0;12;111;109;1.3;25.6;1019
06/06/2015;21:00:00;3;0.7;1;11;105;92;0.2;23.4;1020
06/06/2015;22:00:00;8;1.0;23;20;65;139;0.1;22.7;1020
06/06/2015;23:00:00;7;0.9;29;29;60;171;0.3;21.7;1021
06/06/2015;0:00:00;5;1.0;10;17;90;32;0.7;20.7;1021
07/06/2015;1:00:00;6;1.0;13;14;73;120;0.2;20.1;1020
07/06/2015;2:00:00;6;1.3;12;13;71;67;0.2;19.7;1020
07/06/2015;3:00:00;6;2.8;18;14;55;309;0.3;19.4;1020
07/06/2015;4:00:00;8;1.5;12;15;54;329;0.4;18.6;1020
07/06/2015;5:00:00;6;1.2;2;13;73;133;0.3;18.2;1020
07/06/2015;6:00:00;8;2.1;3;19;66;80;0.0;18.4;1020
07/06/2015;7:00:00;7;2.7;7;19;65;119;0.2;19.7;1020
07/06/2015;8:00:00;5;3.7;10;16;53;170;0.4;21.3;1020
07/06/2015;9:00:00;7;1.3;3;10;94;106;1.3;24.2;1021
07/06/2015;10:00:00;6;0.0;0;11;112;90;1.5;26.1;1021
07/06/2015;11:00:00;6;0.0;0;12;113;88;2.3;26.8;1020
07/06/2015;12:00:00;6;0.0;0;15;117;92;2.2;26.9;1020
07/06/2015;13:00:00;4;0.0;0;21;121;98;2.7;28.5;1020
07/06/2015;14:00:00;4;0.0;0;16;121;98;2.4;29.3;1020
07/06/2015;15:00:00;4;0.0;0;11;120;99;2.1;29.7;1019
07/06/2015;16:00:00;3;0.0;0;12;124;113;3.1;29.6;1019
07/06/2015;17:00:00;2;0.0;0;12;123;118;2.9;28.3;1019
07/06/2015;18:00:00;2;0.1;4;13;123;118;2.7;26.8;1018
07/06/2015;19:00:00;2;0.0;2;12;123;113;1.7;25.8;1018
07/06/2015;20:00:00;2;0.0;2;12;117;116;1.0;24.6;1018
07/06/2015;21:00:00;2;0.0;0;15;116;113;0.8;22.9;1018
07/06/2015;22:00:00;5;1.1;12;17;102;209;0.2;22.5;1019
07/06/2015;23:00:00;7;1.0;11;20;82;126;0.3;22.2;1019
07/06/2015;0:00:00;6;1.3;15;23;74;295;0.2;21.7;1018
08/06/2015;1:00:00;9;2.1;15;23;70;180;0.4;21.4;1018
08/06/2015;2:00:00;6;1.0;4;21;80;92;0.2;20.7;1018
08/06/2015;3:00:00;7;1.0;2;19;68;58;0.6;20.4;1018
08/06/2015;4:00:00;6;1.0;0;17;66;110;0.7;20.1;1017
08/06/2015;5:00:00;6;1.0;5;17;64;179;0.7;19.8;1017
08/06/2015;6:00:00;7;1.5;7;19;55;241;0.1;19.5;1017
08/06/2015;7:00:00;8;3.8;17;22;52;189;0.3;19.9;1017
08/06/2015;8:00:00;5;3.8;12;20;63;212;0.7;20.6;1017
08/06/2015;9:00:00;4;2.2;8;17;85;139;1.1;23.1;1017
08/06/2015;10:00:00;2;1.0;5;15;103;149;2.3;24.2;1017
08/06/2015;11:00:00;2;0.1;1;13;121;150;2.3;25.2;1017
08/06/2015;12:00:00;3;0.0;0;13;127;118;1.2;27.7;1017
08/06/2015;13:00:00;2;0.1;1;11;122;118;3.1;28.2;1016
08/06/2015;14:00:00;1;0.2;3;12;128;113;3.5;28.7;1016
08/06/2015;15:00:00;2;2.1;4;11;128;115;3.6;28.0;1015
08/06/2015;16:00:00;1;0.0;0;12;136;115;2.5;28.9;1015
08/06/2015;17:00:00;1;2.3;7;12;123;118;2.0;29.8;1014
08/06/2015;18:00:00;1;0.0;1;13;128;118;1.8;28.9;1014
08/06/2015;19:00:00;1;0.0;0;11;127;115;1.8;27.3;1014
08/06/2015;20:00:00;1;0.0;0;11;133;69;1.3;26.1;1014
08/06/2015;21:00:00;3;0.1;0;11;125;93;0.5;24.5;1014
08/06/2015;22:00:00;4;0.8;0;12;115;126;0.1;23.3;1015
08/06/2015;23:00:00;6;1.0;0;12;118;138;1.0;22.9;1015
08/06/2015;0:00:00;6;1.0;2;13;102;208;0.6;22.4;1015
09/06/2015;1:00:00;6;1.0;1;16;102;253;0.2;22.1;1015
09/06/2015;2:00:00;5;1.3;11;19;75;275;0.1;21.8;1014
09/06/2015;3:00:00;8;1.1;12;20;46;279;0.0;21.1;1014
09/06/2015;4:00:00;6;1.1;4;20;60;178;0.5;20.6;1014
09/06/2015;5:00:00;8;1.1;7;21;44;164;0.2;20.1;1013
09/06/2015;6:00:00;8;1.0;8;20;48;173;0.6;19.7;1014
09/06/2015;7:00:00;7;1.3;6;18;66;100;0.3;20.5;1014
09/06/2015;8:00:00;5;2.4;7;17;71;149;1.1;22.8;1014
09/06/2015;9:00:00;4;3.1;4;16;75;170;1.3;23.6;1014
09/06/2015;10:00:00;4;0.3;1;13;123;120;2.4;26.1;1014
09/06/2015;11:00:00;3;0.0;0;10;131;98;2.0;27.8;1014
09/06/2015;12:00:00;3;0.0;0;8;132;120;3.1;28.4;1014
09/06/2015;13:00:00;3;0.0;0;8;129;114;3.2;28.2;1014
09/06/2015;14:00:00;3;0.0;0;9;136;111;3.5;29.8;1014
09/06/2015;15:00:00;3;0.0;0;11;137;111;4.1;28.7;1014
09/06/2015;16:00:00;3;0.0;0;11;133;110;3.6;28.7;1013
09/06/2015;17:00:00;3;0.0;0;11;130;113;2.5;28.7;1012
09/06/2015;18:00:00;3;0.0;0;11;133;109;3.5;27.7;1012
09/06/2015;19:00:00;3;0.0;0;10;128;101;3.6;26.7;1012
09/06/2015;20:00:00;3;0.0;0;10;118;97;2.9;25.0;1012
09/06/2015;21:00:00;3;0.5;0;11;117;90;1.9;23.8;1012
09/06/2015;22:00:00;3;1.0;0;11;116;83;0.3;23.3;1013
09/06/2015;23:00:00;3;1.0;0;11;114;96;1.1;22.9;1014
09/06/2015;0:00:00;3;1.0;0;11;109;74;0.6;22.5;1014
10/06/2015;1:00:00;5;1.1;1;14;88;55;0.7;22.1;1014
10/06/2015;2:00:00;7;2.1;8;16;55;253;0.4;22.0;1014
10/06/2015;3:00:00;7;2.0;7;17;51;231;0.4;21.3;1013
10/06/2015;4:00:00;9;1.1;8;18;45;242;0.0;20.8;1013
10/06/2015;5:00:00;7;1.0;4;16;65;131;0.0;20.6;1013
10/06/2015;6:00:00;6;1.0;1;13;93;63;0.4;20.8;1013
10/06/2015;7:00:00;7;1.6;8;15;65;154;0.6;21.3;1013
10/06/2015;8:00:00;5;1.1;1;12;105;108;1.2;23.3;1013
10/06/2015;9:00:00;3;0.6;0;12;113;119;1.8;25.6;1014
10/06/2015;10:00:00;3;0.0;0;11;115;121;2.6;26.5;1013
10/06/2015;11:00:00;3;0.1;0;11;114;111;3.1;27.1;1014
10/06/2015;12:00:00;3;0.1;0;12;110;110;3.3;27.8;1014
10/06/2015;13:00:00;3;0.0;0;12;107;106;3.6;28.4;1014
10/06/2015;14:00:00;3;0.0;0;10;103;106;3.6;29.4;1013
10/06/2015;15:00:00;3;0.0;0;12;106;106;4.1;29.1;1013
10/06/2015;16:00:00;3;0.0;0;12;106;110;3.6;28.4;1013
10/06/2015;17:00:00;3;0.0;0;12;105;108;2.9;28.0;1012
10/06/2015;18:00:00;3;0.0;0;13;101;108;3.3;27.2;1012
10/06/2015;19:00:00;3;0.0;0;14;99;106;3.6;26.1;1012
10/06/2015;20:00:00;3;0.0;1;18;97;110;3.5;25.0;1012
10/06/2015;21:00:00;3;0.0;0;21;100;112;2.6;24.0;1012
10/06/2015;22:00:00;3;0.4;0;22;98;116;3.5;23.7;1013
10/06/2015;23:00:00;2;1.0;0;22;96;114;3.5;23.4;1014
10/06/2015;0:00:00;2;1.0;0;21;95;115;3.7;23.2;1013
11/06/2015;1:00:00;3;1.0;0;21;96;118;4.3;23.2;1013
11/06/2015;2:00:00;2;1.0;0;21;97;121;4.4;23.1;1013
11/06/2015;3:00:00;3;1.0;0;23;98;127;2.9;23.1;1012
11/06/2015;4:00:00;3;1.0;0;22;86;83;0.3;22.4;1012
11/06/2015;5:00:00;3;1.0;0;21;97;104;0.5;22.1;1011
11/06/2015;6:00:00;4;1.0;0;18;100;70;0.3;22.4;1011
11/06/2015;7:00:00;3;1.0;0;18;102;106;2.3;23.2;1010
11/06/2015;8:00:00;3;0.9;0;20;98;113;3.0;24.2;1010
11/06/2015;9:00:00;3;1.0;0;23;92;114;3.7;25.1;1010
11/06/2015;10:00:00;2;0.5;1;26;89;113;3.6;25.9;1010
11/06/2015;11:00:00;3;0.0;0;27;88;110;4.4;26.6;1010
11/06/2015;12:00:00;3;0.1;1;27;88;108;4.5;26.3;1010
11/06/2015;13:00:00;2;0.0;0;28;84;105;4.4;27.0;1009
11/06/2015;14:00:00;3;0.1;0;29;82;107;3.5;27.0;1009
11/06/2015;15:00:00;2;0.0;0;28;85;111;4.2;26.8;1008
11/06/2015;16:00:00;2;0.0;0;29;88;114;4.1;26.2;1008
11/06/2015;17:00:00;3;0.0;0;33;85;107;2.8;25.6;1007
11/06/2015;18:00:00;2;0.0;0;37;83;113;1.5;25.4;1007
11/06/2015;19:00:00;2;0.0;0;39;85;122;1.1;25.1;1007
11/06/2015;20:00:00;2;0.0;0;45;88;123;0.7;24.9;1007
11/06/2015;21:00:00;3;0.3;1;44;82;157;0.7;24.4;1007
11/06/2015;22:00:00;3;0.8;0;41;76;121;1.3;23.8;1008
11/06/2015;23:00:00;3;0.9;0;41;74;72;0.7;23.1;1008
11/06/2015;0:00:00;3;0.9;0;40;75;98;1.1;23.0;1008
12/06/2015;1:00:00;3;0.9;0;32;80;66;0.3;22.7;1007
12/06/2015;2:00:00;5;2.1;8;41;67;216;0.5;22.9;1007
12/06/2015;3:00:00;6;1.2;4;40;68;284;1.0;23.2;1007
12/06/2015;4:00:00;5;1.1;3;39;60;215;0.4;22.7;1007
12/06/2015;5:00:00;4;0.9;2;34;82;155;1.2;22.8;1007
12/06/2015;6:00:00;4;0.9;0;33;84;174;1.4;22.8;1007
12/06/2015;7:00:00;4;0.9;0;29;86;225;2.8;22.8;1007
12/06/2015;8:00:00;4;0.9;2;28;76;65;1.1;22.8;1009
12/06/2015;9:00:00;5;3.3;8;31;66;165;1.0;23.6;1009
12/06/2015;10:00:00;4;0.9;1;28;85;167;1.0;23.7;1010
12/06/2015;11:00:00;5;4.1;24;31;55;262;0.9;23.9;1009
12/06/2015;12:00:00;5;1.7;11;29;61;183;0.9;23.8;1010
12/06/2015;13:00:00;6;1.3;4;26;75;91;1.3;24.0;1009
12/06/2015;14:00:00;4;0.6;2;26;88;106;2.0;25.9;1009
12/06/2015;15:00:00;6;0.0;0;23;95;95;2.0;25.0;1009
12/06/2015;16:00:00;4;0.0;0;22;99;137;2.4;26.4;1009
12/06/2015;17:00:00;3;0.0;0;19;102;116;2.2;26.7;1008
12/06/2015;18:00:00;2;0.0;0;20;104;122;2.2;26.0;1008
12/06/2015;19:00:00;3;0.0;0;18;102;113;1.8;25.5;1008
12/06/2015;20:00:00;3;0.0;0;19;103;120;1.2;24.4;1009
12/06/2015;21:00:00;3;0.5;0;21;96;122;0.2;23.0;1010
12/06/2015;22:00:00;5;1.0;4;21;77;42;0.2;22.5;1010
12/06/2015;23:00:00;5;1.0;6;22;73;62;0.2;22.0;1011
12/06/2015;0:00:00;5;0.9;1;31;67;268;0.6;22.2;1011
13/06/2015;1:00:00;6;0.9;8;31;46;107;0.4;21.6;1011
13/06/2015;2:00:00;6;1.0;6;31;45;238;0.8;21.3;1010
13/06/2015;3:00:00;4;1.0;0;28;51;213;2.1;21.0;1010
13/06/2015;4:00:00;4;1.4;0;30;45;239;1.1;20.3;1010
13/06/2015;5:00:00;5;1.1;4;30;36;100;0.6;19.9;1009
13/06/2015;6:00:00;6;0.9;3;30;34;44;1.0;19.6;1009
13/06/2015;7:00:00;7;2.9;9;32;29;199;0.5;20.5;1010
13/06/2015;8:00:00;5;3.4;5;31;29;194;1.3;20.8;1010
13/06/2015;9:00:00;4;1.9;3;29;47;138;1.2;22.2;1010
13/06/2015;10:00:00;3;0.5;1;26;70;114;1.6;25.1;1010
13/06/2015;11:00:00;3;0.0;0;27;77;115;2.7;26.4;1010
13/06/2015;12:00:00;3;0.5;1;27;77;118;3.7;26.8;1010
13/06/2015;13:00:00;2;0.2;1;26;77;114;4.0;26.9;1009
13/06/2015;14:00:00;2;0.1;0;26;71;112;4.3;26.6;1009
13/06/2015;15:00:00;3;0.0;0;25;60;99;2.9;23.3;1009
13/06/2015;16:00:00;2;0.2;0;23;61;103;2.9;24.0;1008
13/06/2015;17:00:00;2;0.2;1;22;74;186;4.0;25.7;1008
13/06/2015;18:00:00;3;1.8;7;24;65;236;2.0;25.6;1008
13/06/2015;19:00:00;6;9.9;27;38;53;262;2.5;25.9;1008
13/06/2015;20:00:00;12;20.4;41;36;44;265;3.4;24.4;1008
13/06/2015;21:00:00;11;1.7;11;29;68;261;1.9;23.3;1008
13/06/2015;22:00:00;9;0.9;4;50;72;248;1.8;22.5;1009
13/06/2015;23:00:00;6;1.0;0;25;71;226;2.3;21.9;1010
13/06/2015;0:00:00;5;1.0;0;23;78;220;2.3;21.7;1009
14/06/2015;1:00:00;4;1.2;0;23;71;230;1.8;21.1;1008
14/06/2015;2:00:00;5;1.5;4;24;59;258;0.9;20.5;1008
14/06/2015;3:00:00;4;0.9;0;27;69;231;1.1;20.5;1008
14/06/2015;4:00:00;5;1.2;4;28;51;125;0.4;20.0;1008
14/06/2015;5:00:00;4;1.2;0;27;63;222;0.8;20.1;1008
14/06/2015;6:00:00;5;1.4;0;27;58;194;0.3;19.6;1009
14/06/2015;7:00:00;4;2.2;0;26;55;204;0.4;19.8;1009
14/06/2015;8:00:00;5;1.9;0;25;54;203;0.5;20.5;1009
14/06/2015;9:00:00;4;1.0;0;25;58;146;0.6;22.6;1010
14/06/2015;10:00:00;4;1.0;2;24;71;161;1.4;24.6;1010
14/06/2015;11:00:00;3;1.2;3;20;78;129;2.0;26.2;1011
14/06/2015;12:00:00;4;0.0;0;18;79;81;2.6;27.1;1011
14/06/2015;13:00:00;5;0.0;0;20;78;116;2.1;25.9;1011
14/06/2015;14:00:00;5;0.2;2;21;83;108;2.2;23.4;1011
14/06/2015;15:00:00;8;0.1;0;17;85;67;1.9;23.5;1011
14/06/2015;16:00:00;4;0.1;0;16;82;102;1.9;24.5;1011
14/06/2015;17:00:00;4;0.0;0;15;80;110;2.0;25.4;1011
14/06/2015;18:00:00;3;0.0;0;14;82;117;2.5;24.8;1011
14/06/2015;19:00:00;3;0.1;1;16;81;127;1.6;24.5;1011
14/06/2015;20:00:00;3;0.0;0;15;83;116;1.8;23.3;1011
14/06/2015;21:00:00;3;0.9;0;16;90;190;1.5;22.8;1011
14/06/2015;22:00:00;3;1.0;0;14;109;229;2.0;23.0;1012
14/06/2015;23:00:00;3;1.0;0;13;103;221;2.9;22.5;1012
14/06/2015;0:00:00;3;1.0;1;15;90;236;3.7;21.7;1013
15/06/2015;1:00:00;4;1.1;1;17;77;234;2.2;20.6;1012
15/06/2015;2:00:00;4;1.0;0;15;76;221;3.0;20.3;1013
15/06/2015;3:00:00;4;1.6;2;16;68;248;1.8;19.4;1012
15/06/2015;4:00:00;4;1.9;2;15;70;231;2.0;19.0;1012
15/06/2015;5:00:00;4;4.5;3;15;71;249;1.1;18.9;1012
15/06/2015;6:00:00;4;2.6;2;16;65;239;1.2;18.4;1013
15/06/2015;7:00:00;5;2.3;6;18;65;247;1.0;18.4;1013
15/06/2015;8:00:00;5;3.4;8;18;64;214;1.6;19.2;1013
15/06/2015;9:00:00;4;3.1;6;19;82;226;2.2;21.4;1014
15/06/2015;10:00:00;4;2.1;5;18;92;223;1.8;23.3;1014
15/06/2015;11:00:00;3;0.3;1;16;102;160;1.1;25.4;1014
15/06/2015;12:00:00;5;0.0;0;13;100;83;2.4;25.3;1014
15/06/2015;13:00:00;6;0.0;0;13;102;112;2.7;25.5;1014
15/06/2015;14:00:00;6;1.0;5;14;91;265;2.0;24.0;1014
15/06/2015;15:00:00;4;0.6;0;13;96;154;1.7;24.3;1014
15/06/2015;16:00:00;3;0.0;0;13;102;148;2.2;24.6;1014
15/06/2015;17:00:00;3;0.2;1;12;96;123;3.1;25.2;1014
15/06/2015;18:00:00;3;0.0;0;11;91;117;2.7;25.0;1014
15/06/2015;19:00:00;3;0.0;0;12;89;91;1.8;24.8;1014
15/06/2015;20:00:00;3;0.0;0;11;93;100;0.9;24.3;1015
15/06/2015;21:00:00;3;0.0;0;13;88;96;1.0;22.8;1015
15/06/2015;22:00:00;3;0.9;0;15;88;105;0.5;22.1;1016
15/06/2015;23:00:00;5;1.0;0;16;72;44;0.2;21.5;1016
15/06/2015;0:00:00;4;1.0;0;20;73;219;1.9;21.3;1016
16/06/2015;1:00:00;4;1.0;0;22;67;227;1.8;20.5;1016
16/06/2015;2:00:00;4;1.0;0;24;70;224;1.5;20.1;1016
16/06/2015;3:00:00;4;1.0;0;23;74;237;0.9;19.8;1016
16/06/2015;4:00:00;4;1.0;0;23;72;204;0.9;19.8;1015
16/06/2015;5:00:00;4;1.0;14;21;52;91;0.4;19.2;1015
16/06/2015;6:00:00;6;1.0;11;21;40;112;0.6;18.7;1015
16/06/2015;7:00:00;8;1.7;4;21;48;122;0.7;19.2;1015
16/06/2015;8:00:00;5;5.8;11;23;44;252;0.5;19.9;1015
16/06/2015;9:00:00;4;1.6;3;20;77;216;1.1;21.1;1016
16/06/2015;10:00:00;5;2.6;7;18;78;136;1.4;22.8;1016
16/06/2015;11:00:00;4;0.2;0;18;88;85;2.6;21.3;1016
16/06/2015;12:00:00;4;1.0;1;15;94;67;3.8;18.8;1016
16/06/2015;13:00:00;5;1.9;7;12;98;180;1.7;18.4;1017
16/06/2015;14:00:00;4;1.3;3;10;96;70;2.8;17.9;1017
16/06/2015;15:00:00;5;2.1;2;9;96;161;1.3;19.4;1017
16/06/2015;16:00:00;6;1.0;0;9;101;106;1.0;21.4;1017
16/06/2015;17:00:00;4;1.0;0;9;106;113;1.1;21.1;1017
16/06/2015;18:00:00;5;0.5;0;7;115;199;1.5;21.1;1017
16/06/2015;19:00:00;4;0.0;0;5;115;214;1.3;21.7;1017
16/06/2015;20:00:00;4;0.0;0;6;114;156;0.7;21.6;1018
16/06/2015;21:00:00;4;0.9;1;6;99;38;0.5;20.0;1018
16/06/2015;22:00:00;5;1.0;4;8;79;56;0.8;18.8;1019
16/06/2015;23:00:00;5;1.1;5;7;73;92;0.6;18.4;1019
16/06/2015;0:00:00;7;1.0;8;8;52;115;0.3;17.9;1019
17/06/2015;1:00:00;6;1.1;5;8;51;133;0.2;17.3;1019
17/06/2015;2:00:00;7;1.4;16;10;28;70;0.2;16.9;1019
17/06/2015;3:00:00;8;1.0;3;8;48;153;0.2;16.8;1018
17/06/2015;4:00:00;9;1.4;9;9;28;227;0.1;17.1;1018
17/06/2015;5:00:00;8;1.8;10;10;41;260;0.8;17.2;1018
17/06/2015;6:00:00;7;2.7;12;10;37;230;0.4;17.4;1018
17/06/2015;7:00:00;10;6.1;19;11;35;254;0.3;17.6;1018
17/06/2015;8:00:00;7;5.3;19;9;52;295;0.6;19.4;1018
17/06/2015;9:00:00;5;3.5;7;7;70;205;1.9;20.7;1019
17/06/2015;10:00:00;5;1.1;3;7;88;173;1.3;22.4;1019
17/06/2015;11:00:00;6;1.0;0;7;87;114;2.2;23.5;1019
17/06/2015;12:00:00;7;0.5;0;8;90;65;3.4;23.6;1019
17/06/2015;13:00:00;18;12.9;15;12;83;82;3.0;23.7;1019
17/06/2015;14:00:00;5;0.2;0;7;102;88;1.8;24.0;1019
17/06/2015;15:00:00;4;0.0;0;7;110;73;2.1;24.4;1019
17/06/2015;16:00:00;3;0.3;1;7;109;126;2.8;24.3;1019
17/06/2015;17:00:00;3;0.1;0;6;113;148;2.9;23.4;1019
17/06/2015;18:00:00;3;0.0;0;5;115;130;2.4;23.8;1019
17/06/2015;19:00:00;3;0.0;0;5;123;120;2.3;23.8;1019
17/06/2015;20:00:00;3;0.0;0;5;125;130;2.3;22.5;1019
17/06/2015;21:00:00;3;0.3;0;4;126;140;2.1;21.9;1019
17/06/2015;22:00:00;3;1.0;3;4;109;163;0.6;21.2;1020
17/06/2015;23:00:00;4;1.0;0;3;114;285;0.6;21.2;1020
17/06/2015;0:00:00;4;1.0;6;3;85;299;0.3;20.7;1020
18/06/2015;1:00:00;5;1.0;5;3;60;257;0.4;19.2;1020
18/06/2015;2:00:00;5;1.0;7;4;55;274;0.4;18.4;1020
18/06/2015;3:00:00;7;1.0;18;7;38;194;0.1;17.9;1019
18/06/2015;4:00:00;7;1.0;4;7;59;108;0.3;17.9;1019
18/06/2015;5:00:00;5;2.0;13;10;42;235;0.1;17.9;1019
18/06/2015;6:00:00;6;1.1;8;9;47;146;0.4;17.5;1019
18/06/2015;7:00:00;5;2.1;8;9;60;244;0.4;18.1;1019
18/06/2015;8:00:00;5;2.7;10;10;63;207;0.3;20.1;1020
18/06/2015;9:00:00;5;3.8;14;8;72;220;1.0;21.7;1020
