Fecha;Hora;NO;NO2;O3;PM10;TMP;HR;PRB;LL
11/08/2015;13:00:00;1.5;4;108;17;27.7;58;1015;0.0
11/08/2015;14:00:00;1.3;4;107;12;28.0;57;1014;0.0
11/08/2015;15:00:00;2.3;6;107;16;28.8;56;1014;0.0
11/08/2015;16:00:00;1.9;6;99;10;28.4;59;1014;0.0
11/08/2015;17:00:00;1.4;4;100;12;28.0;61;1014;0.0
11/08/2015;18:00:00;1.4;4;96;11;27.5;64;1014;0.0
11/08/2015;19:00:00;1.1;4;93;20;26.7;67;1015;0.0
11/08/2015;20:00:00;2.0;10;80;23;26.3;70;1015;0.0
11/08/2015;21:00:00;1.1;8;72;22;25.5;72;1014;0.0
11/08/2015;22:00:00;1.7;11;64;21;25.4;74;1015;0.0
11/08/2015;23:00:00;1.8;13;54;10;25.0;77;1016;0.0
11/08/2015;0:00:00;1.2;9;62;26;24.5;79;1016;0.0
12/08/2015;1:00:00;1.2;6;66;16;24.4;79;1016;0.0
12/08/2015;2:00:00;1.7;7;64;18;24.5;80;1016;0.0
12/08/2015;3:00:00;7.5;19;56;23;24.7;80;1016;0.0
12/08/2015;4:00:00;1.2;11;55;20;24.4;80;1016;0.0
12/08/2015;5:00:00;3.3;17;39;15;24.0;81;1016;0.0
12/08/2015;6:00:00;6.9;30;33;26;24.4;81;1017;0.0
12/08/2015;7:00:00;9.2;29;58;33;26.4;74;1017;0.0
12/08/2015;8:00:00;2.0;8;92;13;27.0;69;1017;0.0
12/08/2015;9:00:00;1.9;8;94;20;27.5;68;1018;0.0
12/08/2015;10:00:00;;;;;27.7;67;1018;0.0
12/08/2015;11:00:00;;;;;28.5;61;1018;0.0
12/08/2015;12:00:00;;;;;28.5;59;1017;0.0
12/08/2015;13:00:00;;;;21;28.5;60;1017;0.0
12/08/2015;14:00:00;1.3;3;107;20;29.0;60;1017;0.0
12/08/2015;15:00:00;1.0;3;102;21;29.1;59;1017;0.0
12/08/2015;16:00:00;1.3;3;104;24;28.6;61;1017;0.0
12/08/2015;17:00:00;1.4;4;103;20;28.4;62;1016;0.0
12/08/2015;18:00:00;1.2;3;101;17;27.7;65;1016;0.0
12/08/2015;19:00:00;1.2;3;97;21;27.0;68;1017;0.0
12/08/2015;20:00:00;1.8;9;87;21;26.7;69;1017;0.0
12/08/2015;21:00:00;1.0;6;81;18;26.4;70;1017;0.0
12/08/2015;22:00:00;1.1;5;76;27;26.1;71;1017;0.0
12/08/2015;23:00:00;1.0;6;78;22;25.8;73;1017;0.0
12/08/2015;0:00:00;3.0;10;75;28;25.6;73;1016;0.0
13/08/2015;1:00:00;1.9;9;70;17;25.3;73;1016;0.0
13/08/2015;2:00:00;2.0;6;73;16;25.2;75;1016;0.0
13/08/2015;3:00:00;4.4;12;65;24;25.1;76;1016;0.0
13/08/2015;4:00:00;1.9;8;70;19;25.0;78;1015;0.0
13/08/2015;5:00:00;11.9;28;61;21;25.0;78;1015;0.0
13/08/2015;6:00:00;19.4;45;48;30;25.1;79;1015;0.0
13/08/2015;7:00:00;4.8;25;75;32;26.2;75;1015;0.0
13/08/2015;8:00:00;2.6;11;89;20;26.8;72;1015;0.0
13/08/2015;9:00:00;1.8;6;96;29;27.0;70;1015;0.0
13/08/2015;10:00:00;3.4;11;90;20;27.6;69;1015;0.0
13/08/2015;11:00:00;2.5;6;92;25;27.8;68;1015;0.0
13/08/2015;12:00:00;2.0;5;93;18;28.0;68;1014;0.0
13/08/2015;13:00:00;1.6;3;92;21;28.0;69;1013;0.0
13/08/2015;14:00:00;1.2;2;91;24;28.1;67;1013;0.0
13/08/2015;15:00:00;1.4;2;89;24;28.1;68;1013;0.0
13/08/2015;16:00:00;1.1;2;91;28;28.1;70;1012;0.0
13/08/2015;17:00:00;1.3;3;91;26;27.9;70;1012;0.0
13/08/2015;18:00:00;1.4;4;97;30;27.7;69;1012;0.0
13/08/2015;19:00:00;1.2;4;88;42;27.2;77;1012;0.0
13/08/2015;20:00:00;2.7;7;75;48;27.0;82;1012;0.0
13/08/2015;21:00:00;1.2;4;68;46;26.7;84;1012;0.0
13/08/2015;22:00:00;1.3;6;54;55;26.2;85;1012;0.0
13/08/2015;23:00:00;2.3;12;30;49;25.7;86;1012;0.0
13/08/2015;0:00:00;2.4;13;13;43;25.1;87;1012;0.0
14/08/2015;1:00:00;1.6;10;11;36;24.6;87;1012;0.0
14/08/2015;2:00:00;1.1;9;11;42;24.5;88;1012;0.0
14/08/2015;3:00:00;1.1;4;44;48;24.6;87;1012;0.0
14/08/2015;4:00:00;1.3;2;76;49;24.9;86;1012;0.0
14/08/2015;5:00:00;1.0;2;75;33;24.8;83;1012;0.0
14/08/2015;6:00:00;2.4;4;75;39;24.8;80;1012;0.0
14/08/2015;7:00:00;4.3;8;73;33;25.0;77;1012;0.0
14/08/2015;8:00:00;3.2;6;79;32;25.5;74;1013;0.0
14/08/2015;9:00:00;2.0;3;81;32;25.8;71;1013;0.0
14/08/2015;10:00:00;2.4;4;80;37;26.0;68;1013;0.0
14/08/2015;11:00:00;2.4;3;80;26;26.4;64;1013;0.0
14/08/2015;12:00:00;2.2;3;80;23;26.5;63;1013;0.0
14/08/2015;13:00:00;2.1;2;78;14;26.6;62;1013;0.0
14/08/2015;14:00:00;1.9;3;78;25;26.0;63;1013;0.0
14/08/2015;15:00:00;2.3;3;77;30;26.1;62;1013;0.0
14/08/2015;16:00:00;1.6;2;78;15;26.1;62;1013;0.0
14/08/2015;17:00:00;2.3;3;80;24;25.8;62;1013;0.0
14/08/2015;18:00:00;1.5;3;82;29;25.1;66;1013;0.0
14/08/2015;19:00:00;1.6;3;80;35;24.5;70;1013;0.0
14/08/2015;20:00:00;1.2;2;81;28;24.1;71;1014;0.0
14/08/2015;21:00:00;1.4;2;79;36;24.0;70;1014;0.0
14/08/2015;22:00:00;1.3;2;79;30;24.1;69;1014;0.0
14/08/2015;23:00:00;1.3;2;77;21;23.9;68;1014;0.0
14/08/2015;0:00:00;1.1;1;77;27;23.9;67;1014;0.0
15/08/2015;1:00:00;0.8;1;76;23;23.7;67;1013;0.0
15/08/2015;2:00:00;1.1;1;68;34;23.0;74;1013;1.0
15/08/2015;3:00:00;1.3;2;56;30;21.8;82;1014;0.0
15/08/2015;4:00:00;1.5;2;52;26;21.8;84;1014;0.0
15/08/2015;5:00:00;2.8;7;37;32;21.7;86;1013;0.2
15/08/2015;6:00:00;3.0;10;33;30;21.7;87;1014;0.0
15/08/2015;7:00:00;5.0;8;39;22;21.7;86;1013;0.0
15/08/2015;8:00:00;5.3;13;34;;22.1;85;1013;0.2
15/08/2015;9:00:00;2.0;5;61;26;20.7;88;1014;10.8
15/08/2015;10:00:00;1.9;4;59;33;20.8;90;1014;0.2
15/08/2015;11:00:00;2.7;6;53;30;21.7;87;1014;0.0
15/08/2015;12:00:00;3.3;7;53;23;21.8;85;1014;0.0
15/08/2015;13:00:00;4.0;8;68;16;22.4;78;1014;0.0
15/08/2015;14:00:00;1.2;4;83;22;22.9;71;1013;0.0
15/08/2015;15:00:00;1.2;3;87;12;23.3;68;1014;0.0
15/08/2015;16:00:00;1.4;2;88;11;23.8;63;1013;0.0
15/08/2015;17:00:00;1.3;3;91;10;24.1;61;1013;0.0
15/08/2015;18:00:00;1.3;3;92;10;24.0;60;1012;0.0
15/08/2015;19:00:00;1.7;12;76;22;23.3;66;1013;0.0
15/08/2015;20:00:00;2.6;27;38;24;22.5;72;1013;0.0
15/08/2015;21:00:00;1.8;14;49;23;21.4;76;1014;0.0
15/08/2015;22:00:00;1.4;4;64;27;20.6;78;1014;0.0
15/08/2015;23:00:00;1.3;7;55;16;20.8;79;1014;0.0
15/08/2015;0:00:00;2.2;15;29;18;20.6;82;1014;0.0
16/08/2015;1:00:00;1.5;10;32;22;20.5;85;1014;0.0
16/08/2015;2:00:00;1.6;9;31;17;20.4;85;1014;0.0
16/08/2015;3:00:00;2.4;11;22;13;20.2;86;1013;0.0
16/08/2015;4:00:00;4.2;13;18;18;20.1;87;1013;0.0
16/08/2015;5:00:00;6.0;15;23;17;20.0;85;1013;0.0
16/08/2015;6:00:00;5.3;14;32;18;20.8;81;1014;0.0
16/08/2015;7:00:00;2.7;8;46;14;22.4;71;1013;0.0
16/08/2015;8:00:00;2.1;4;62;12;23.9;61;1013;0.0
16/08/2015;9:00:00;2.0;3;63;21;24.5;59;1014;0.0
16/08/2015;10:00:00;2.5;3;66;18;25.0;57;1014;0.0
16/08/2015;11:00:00;1.9;3;69;21;25.1;57;1014;0.0
16/08/2015;12:00:00;1.5;4;73;19;25.7;56;1014;0.0
16/08/2015;13:00:00;1.7;4;75;13;25.8;55;1014;0.0
16/08/2015;14:00:00;1.3;2;79;13;25.9;54;1014;0.0
16/08/2015;15:00:00;1.3;2;82;16;25.8;56;1013;0.0
16/08/2015;16:00:00;1.1;2;83;7;25.7;59;1013;0.0
16/08/2015;17:00:00;1.3;3;89;9;25.6;62;1013;0.0
16/08/2015;18:00:00;1.3;3;87;15;25.5;63;1012;0.0
16/08/2015;19:00:00;1.1;4;85;12;25.3;65;1012;0.0
16/08/2015;20:00:00;1.1;6;80;23;25.1;67;1012;0.0
16/08/2015;21:00:00;1.2;6;76;28;24.6;70;1013;0.0
16/08/2015;22:00:00;2.0;16;50;20;24.4;70;1013;0.0
16/08/2015;23:00:00;6.0;33;12;30;23.5;74;1013;0.0
16/08/2015;0:00:00;4.6;27;11;21;22.8;80;1013;0.0
17/08/2015;1:00:00;2.0;17;30;16;23.0;81;1013;0.0
17/08/2015;2:00:00;2.0;15;44;17;23.6;78;1013;0.0
17/08/2015;3:00:00;1.4;7;65;24;24.2;73;1013;0.0
17/08/2015;4:00:00;4.6;18;21;28;22.7;79;1012;0.0
17/08/2015;5:00:00;15.2;30;20;19;22.6;82;1012;0.0
17/08/2015;6:00:00;13.8;31;15;31;22.6;82;1012;0.0
17/08/2015;7:00:00;22.5;37;39;19;24.5;77;1012;0.0
17/08/2015;8:00:00;;;;18;22.5;67;1012;0.0
17/08/2015;9:00:00;6.2;21;40;32;25.1;73;1012;0.0
17/08/2015;10:00:00;4.8;12;65;29;24.4;75;1014;0.8
17/08/2015;11:00:00;3.2;7;71;28;21.0;88;1015;0.6
17/08/2015;12:00:00;4.6;12;57;21;21.6;90;1014;0.4
17/08/2015;13:00:00;2.3;7;64;13;22.3;87;1014;0.0
17/08/2015;14:00:00;1.4;4;75;19;23.6;80;1013;0.0
17/08/2015;15:00:00;2.0;6;74;23;24.3;74;1013;0.0
17/08/2015;16:00:00;1.5;3;76;22;25.1;74;1012;0.0
17/08/2015;17:00:00;1.4;3;86;29;25.6;68;1012;0.0
17/08/2015;18:00:00;1.2;5;86;20;25.2;67;1012;0.0
17/08/2015;19:00:00;1.3;8;72;17;24.7;72;1012;0.0
17/08/2015;20:00:00;2.2;14;36;31;23.7;78;1013;0.0
17/08/2015;21:00:00;1.4;7;32;29;22.7;85;1013;0.0
17/08/2015;22:00:00;1.3;6;33;27;22.3;87;1013;0.0
17/08/2015;23:00:00;1.2;6;42;30;22.4;88;1014;0.0
17/08/2015;0:00:00;1.3;4;42;21;22.3;89;1014;0.0
18/08/2015;1:00:00;1.2;5;34;19;22.1;89;1013;0.0
18/08/2015;2:00:00;1.1;3;43;23;22.1;90;1013;0.0
18/08/2015;3:00:00;1.2;2;47;21;22.3;90;1012;0.0
18/08/2015;4:00:00;1.0;2;53;13;22.5;89;1012;0.0
18/08/2015;5:00:00;1.6;2;56;23;22.6;88;1012;0.0
18/08/2015;6:00:00;2.5;4;55;8;22.7;87;1012;0.0
18/08/2015;7:00:00;2.9;6;57;16;23.2;86;1012;0.0
18/08/2015;8:00:00;2.7;4;66;14;23.9;82;1013;0.2
18/08/2015;9:00:00;2.2;3;76;23;22.4;82;1014;0.4
18/08/2015;10:00:00;2.1;3;70;19;21.4;86;1014;0.2
18/08/2015;11:00:00;2.3;3;69;25;21.8;84;1014;0.0
18/08/2015;12:00:00;2.0;4;69;38;21.8;84;1014;0.0
18/08/2015;13:00:00;1.9;2;74;14;22.4;82;1014;0.0
18/08/2015;14:00:00;1.6;3;76;32;23.4;77;1013;0.0
18/08/2015;15:00:00;1.6;3;77;38;23.4;76;1014;0.4
18/08/2015;16:00:00;1.7;4;67;28;22.3;83;1014;0.0
18/08/2015;17:00:00;2.0;5;66;25;22.3;83;1013;0.0
18/08/2015;18:00:00;3.0;5;64;14;22.9;83;1014;0.0
18/08/2015;19:00:00;2.9;6;61;33;22.8;82;1014;0.0
18/08/2015;20:00:00;1.4;3;64;19;22.2;84;1015;0.0
18/08/2015;21:00:00;1.4;2;64;25;22.2;83;1016;0.0
18/08/2015;22:00:00;1.5;2;62;19;22.2;82;1016;0.0
18/08/2015;23:00:00;1.4;5;55;24;22.2;82;1016;0.0
18/08/2015;0:00:00;1.2;7;49;23;22.5;82;1016;0.0
19/08/2015;1:00:00;1.3;5;42;22;22.5;82;1016;0.2
19/08/2015;2:00:00;1.0;6;33;18;22.5;83;1016;0.0
19/08/2015;3:00:00;1.2;6;20;26;22.0;85;1016;0.0
19/08/2015;4:00:00;2.0;5;30;;21.5;84;1016;0.0
19/08/2015;5:00:00;4.7;8;48;24;21.7;77;1016;0.0
19/08/2015;6:00:00;1.6;5;72;22;22.7;69;1016;0.0
19/08/2015;7:00:00;4.9;8;73;27;23.7;64;1016;0.0
19/08/2015;8:00:00;2.7;5;78;24;24.4;62;1017;0.0
19/08/2015;9:00:00;2.3;6;82;20;25.0;60;1017;0.0
19/08/2015;10:00:00;2.7;4;86;20;25.2;61;1018;0.0
19/08/2015;11:00:00;2.1;4;87;23;25.3;60;1018;0.0
19/08/2015;12:00:00;2.2;4;90;27;25.2;61;1018;0.0
19/08/2015;13:00:00;2.0;4;93;22;25.5;57;1018;0.0
19/08/2015;14:00:00;1.6;3;93;15;25.6;57;1018;0.0
19/08/2015;15:00:00;2.3;4;94;21;25.5;57;1018;0.0
19/08/2015;16:00:00;1.7;3;98;21;25.3;58;1018;0.0
19/08/2015;17:00:00;2.1;5;96;16;25.0;59;1018;0.0
19/08/2015;18:00:00;2.2;4;94;15;24.7;60;1018;0.0
19/08/2015;19:00:00;1.4;6;86;20;23.9;64;1018;0.0
19/08/2015;20:00:00;1.4;8;71;26;22.9;70;1018;0.0
19/08/2015;21:00:00;1.4;4;73;28;22.4;72;1019;0.0
19/08/2015;22:00:00;1.3;6;66;20;22.1;73;1020;0.0
19/08/2015;23:00:00;1.7;16;40;11;22.0;74;1020;0.0
19/08/2015;0:00:00;2.3;19;19;19;21.4;79;1021;0.0
20/08/2015;1:00:00;1.6;11;20;20;21.0;82;1021;0.0
20/08/2015;2:00:00;1.0;7;33;25;20.7;83;1020;0.0
20/08/2015;3:00:00;1.2;7;30;23;20.4;84;1020;0.0
20/08/2015;4:00:00;1.6;6;33;19;20.4;84;1020;0.0
20/08/2015;5:00:00;3.9;12;20;16;20.3;85;1020;0.0
20/08/2015;6:00:00;20.6;19;18;33;20.9;85;1021;0.0
20/08/2015;7:00:00;19.4;27;35;28;24.0;81;1021;0.0
20/08/2015;8:00:00;6.1;17;76;29;25.5;70;1021;0.0
20/08/2015;9:00:00;3.5;8;89;24;25.7;66;1021;0.0
20/08/2015;10:00:00;3.2;5;90;7;26.1;63;1021;0.0
20/08/2015;11:00:00;2.9;5;93;14;26.8;58;1021;0.0
20/08/2015;12:00:00;2.7;7;94;14;27.4;54;1021;0.0
20/08/2015;13:00:00;1.9;4;96;23;27.4;53;1021;0.0
20/08/2015;14:00:00;2.2;5;94;14;27.4;53;1021;0.0
20/08/2015;15:00:00;2.0;4;95;16;27.2;55;1021;0.0
20/08/2015;16:00:00;2.0;4;94;12;27.0;57;1020;0.0
20/08/2015;17:00:00;2.6;5;91;24;26.9;59;1020;0.0
20/08/2015;18:00:00;2.5;6;89;24;26.6;61;1020;0.0
20/08/2015;19:00:00;3.2;11;82;28;25.6;66;1021;0.0
20/08/2015;20:00:00;1.6;12;70;16;25.2;69;1021;0.0
20/08/2015;21:00:00;2.5;17;38;32;24.5;73;1021;0.0
20/08/2015;22:00:00;4.3;19;16;32;23.6;78;1021;0.0
20/08/2015;23:00:00;2.0;13;22;17;22.8;81;1022;0.0
20/08/2015;0:00:00;1.6;9;32;27;22.4;82;1021;0.0
21/08/2015;1:00:00;1.2;7;34;11;22.1;83;1021;0.0
21/08/2015;2:00:00;1.0;6;34;21;22.0;83;1021;0.0
21/08/2015;3:00:00;1.2;7;33;7;22.2;84;1021;0.0
21/08/2015;4:00:00;1.0;7;27;23;22.1;85;1021;0.0
21/08/2015;5:00:00;4.7;12;25;11;22.0;87;1021;0.0
21/08/2015;6:00:00;10.7;18;20;24;22.3;87;1021;0.0
21/08/2015;7:00:00;14.8;21;48;37;24.7;82;1021;0.0
21/08/2015;8:00:00;17.4;22;70;24;25.9;74;1021;0.0
21/08/2015;9:00:00;6.4;11;75;22;26.4;74;1021;0.0
21/08/2015;10:00:00;3.7;8;80;28;26.7;72;1021;0.0
21/08/2015;11:00:00;3.6;9;79;30;27.2;69;1021;0.0
21/08/2015;12:00:00;4.3;7;80;16;27.7;66;1020;0.0
21/08/2015;13:00:00;2.1;4;83;24;28.0;64;1020;0.0
21/08/2015;14:00:00;1.9;3;84;22;28.0;65;1020;0.0
21/08/2015;15:00:00;1.6;3;85;16;27.7;68;1019;0.0
21/08/2015;16:00:00;1.6;3;84;24;27.4;69;1019;0.0
21/08/2015;17:00:00;1.4;3;91;34;27.3;68;1019;0.0
21/08/2015;18:00:00;1.0;3;98;18;26.7;68;1019;0.0
21/08/2015;19:00:00;1.2;4;94;14;26.1;67;1019;0.0
21/08/2015;20:00:00;1.9;11;76;32;25.6;69;1019;0.0
21/08/2015;21:00:00;1.5;13;64;26;25.0;72;1019;0.0
21/08/2015;22:00:00;1.7;9;71;9;24.7;72;1019;0.0
21/08/2015;23:00:00;1.3;8;60;28;24.3;74;1018;0.0
21/08/2015;0:00:00;1.4;12;52;23;24.2;77;1019;0.0
22/08/2015;1:00:00;1.1;5;68;25;24.3;75;1018;0.0
22/08/2015;2:00:00;1.4;7;48;18;23.5;80;1018;0.0
22/08/2015;3:00:00;1.2;7;48;25;23.3;82;1017;0.0
22/08/2015;4:00:00;1.9;8;38;27;22.9;84;1017;0.0
22/08/2015;5:00:00;3.1;11;36;24;22.6;86;1017;0.0
22/08/2015;6:00:00;3.6;10;42;27;22.6;86;1017;0.0
22/08/2015;7:00:00;4.5;13;53;22;24.3;81;1017;0.0
22/08/2015;8:00:00;3.4;11;87;22;26.0;69;1017;0.0
22/08/2015;9:00:00;2.5;7;95;17;26.9;63;1017;0.0
22/08/2015;10:00:00;2.9;7;98;11;27.3;59;1016;0.0
22/08/2015;11:00:00;2.8;8;97;12;27.5;58;1016;0.0
22/08/2015;12:00:00;1.3;2;99;18;27.9;57;1015;0.0
22/08/2015;13:00:00;1.3;2;99;14;28.0;56;1015;0.0
22/08/2015;14:00:00;1.4;2;96;23;27.7;59;1014;0.0
22/08/2015;15:00:00;1.2;2;94;28;27.4;62;1014;0.0
22/08/2015;16:00:00;1.2;2;94;25;27.3;62;1013;0.0
22/08/2015;17:00:00;1.2;2;89;23;27.1;65;1013;0.0
22/08/2015;18:00:00;1.8;3;85;16;26.5;70;1013;0.0
22/08/2015;19:00:00;1.3;3;82;25;25.9;73;1013;0.0
22/08/2015;20:00:00;1.1;4;81;38;25.3;75;1013;0.0
22/08/2015;21:00:00;1.4;5;77;26;25.0;76;1012;0.0
22/08/2015;22:00:00;1.1;3;80;30;24.9;78;1012;0.0
22/08/2015;23:00:00;1.1;2;86;21;25.2;78;1012;0.0
22/08/2015;0:00:00;4.6;11;82;30;25.3;77;1011;0.0
23/08/2015;1:00:00;1.1;2;94;30;25.3;78;1011;0.0
23/08/2015;2:00:00;1.8;4;88;39;25.4;78;1010;0.0
23/08/2015;3:00:00;2.1;5;92;26;25.4;80;1009;0.0
23/08/2015;4:00:00;1.3;3;92;41;25.5;81;1009;0.0
23/08/2015;5:00:00;1.4;3;95;42;25.5;81;1009;0.0
23/08/2015;6:00:00;1.2;6;95;52;25.4;79;1009;0.0
23/08/2015;7:00:00;1.2;2;99;40;25.7;78;1009;0.0
23/08/2015;8:00:00;1.1;2;101;45;25.7;77;1009;0.0
23/08/2015;9:00:00;1.3;2;102;36;26.2;77;1009;0.0
23/08/2015;10:00:00;1.5;4;100;30;26.8;73;1009;0.0
23/08/2015;11:00:00;1.1;2;101;27;27.0;67;1009;0.0
23/08/2015;12:00:00;1.5;5;102;36;27.4;66;1009;0.0
23/08/2015;13:00:00;1.2;2;85;34;28.3;65;1008;0.0
23/08/2015;14:00:00;1.1;1;78;43;28.1;72;1008;0.0
23/08/2015;15:00:00;1.1;2;87;35;28.2;71;1007;0.0
23/08/2015;16:00:00;1.0;1;81;27;28.0;72;1008;0.0
23/08/2015;17:00:00;1.3;2;76;38;27.9;72;1007;0.0
23/08/2015;18:00:00;1.7;4;78;36;27.5;73;1007;0.0
23/08/2015;19:00:00;1.6;6;77;37;26.9;72;1008;0.0
23/08/2015;20:00:00;2.0;11;59;36;26.3;74;1008;0.0
23/08/2015;21:00:00;1.5;8;56;45;25.6;78;1008;0.0
23/08/2015;22:00:00;1.1;3;79;42;25.9;74;1009;0.0
23/08/2015;23:00:00;1.1;2;80;41;25.8;78;1009;0.0
23/08/2015;0:00:00;1.1;2;78;49;25.6;80;1008;0.0
24/08/2015;1:00:00;1.0;1;80;59;25.4;81;1008;0.0
24/08/2015;2:00:00;1.0;1;80;43;25.3;81;1008;0.0
24/08/2015;3:00:00;1.2;2;70;57;25.2;82;1008;0.0
24/08/2015;4:00:00;1.0;2;65;49;25.1;82;1008;0.0
24/08/2015;5:00:00;1.6;5;61;50;25.2;81;1008;0.0
24/08/2015;6:00:00;2.1;9;54;47;25.3;81;1008;0.0
24/08/2015;7:00:00;2.7;9;53;25;25.8;79;1008;0.0
24/08/2015;8:00:00;5.0;15;50;48;26.0;76;1007;0.0
24/08/2015;9:00:00;3.7;10;62;32;26.9;65;1009;0.0
24/08/2015;10:00:00;2.8;9;71;24;27.4;58;1010;0.0
24/08/2015;11:00:00;1.9;6;79;22;27.8;56;1010;0.0
24/08/2015;12:00:00;1.8;5;84;17;28.4;51;1010;0.0
24/08/2015;13:00:00;1.5;2;81;26;27.6;61;1010;0.0
24/08/2015;14:00:00;1.5;3;82;12;27.9;57;1010;0.0
24/08/2015;15:00:00;2.9;7;82;20;27.9;55;1011;0.0
24/08/2015;16:00:00;2.3;6;86;24;27.8;56;1011;0.0
24/08/2015;17:00:00;2.7;7;84;28;27.4;58;1012;0.0
24/08/2015;18:00:00;1.8;5;90;17;26.7;59;1012;0.0
24/08/2015;19:00:00;1.8;6;90;28;26.1;62;1013;0.0
24/08/2015;20:00:00;1.3;6;88;22;25.6;68;1014;0.0
24/08/2015;21:00:00;1.3;2;89;25;24.9;75;1015;0.0
24/08/2015;22:00:00;1.0;1;83;40;24.4;74;1015;0.0
24/08/2015;23:00:00;1.5;1;80;32;24.0;73;1016;0.0
24/08/2015;0:00:00;0.9;1;78;29;23.8;70;1017;0.0
25/08/2015;1:00:00;1.1;1;73;31;23.6;70;1017;0.0
25/08/2015;2:00:00;1.2;1;68;40;23.4;70;1017;0.0
25/08/2015;3:00:00;1.0;2;66;37;23.3;70;1017;0.0
25/08/2015;4:00:00;1.1;1;66;34;23.3;70;1017;0.0
25/08/2015;5:00:00;1.8;3;62;35;23.1;70;1018;0.0
25/08/2015;6:00:00;2.6;6;55;36;23.0;72;1018;0.0
25/08/2015;7:00:00;6.6;14;51;38;24.5;67;1018;0.0
25/08/2015;8:00:00;3.2;5;67;29;25.2;62;1019;0.0
25/08/2015;9:00:00;2.9;4;71;37;25.7;61;1019;0.0
25/08/2015;10:00:00;2.0;3;72;42;25.9;62;1019;0.0
25/08/2015;11:00:00;2.5;4;73;23;26.2;61;1019;0.0
25/08/2015;12:00:00;2.5;3;74;16;26.2;61;1019;0.0
25/08/2015;13:00:00;1.6;3;78;27;26.9;60;1019;0.0
25/08/2015;14:00:00;1.3;2;84;29;26.7;63;1019;0.0
25/08/2015;15:00:00;1.3;2;81;22;26.6;63;1019;0.0
25/08/2015;16:00:00;1.5;3;77;20;26.7;63;1019;0.0
25/08/2015;17:00:00;1.5;3;76;25;26.5;62;1019;0.0
25/08/2015;18:00:00;1.4;4;77;21;26.3;63;1019;0.0
25/08/2015;19:00:00;1.4;4;74;12;25.1;67;1019;0.0
25/08/2015;20:00:00;2.0;8;62;31;24.7;68;1019;0.0
25/08/2015;21:00:00;2.2;12;41;22;24.1;71;1020;0.0
25/08/2015;22:00:00;1.6;11;50;29;23.6;72;1020;0.0
25/08/2015;23:00:00;1.5;12;48;27;23.4;72;1020;0.0
25/08/2015;0:00:00;1.5;12;37;28;22.9;74;1019;0.0
26/08/2015;1:00:00;1.2;9;33;27;22.3;78;1019;0.0
26/08/2015;2:00:00;1.0;5;35;25;21.7;81;1018;0.0
26/08/2015;3:00:00;1.2;4;40;23;21.5;83;1018;0.0
26/08/2015;4:00:00;1.6;6;36;13;21.2;84;1018;0.0
26/08/2015;5:00:00;2.3;7;34;21;21.2;84;1017;0.0
26/08/2015;6:00:00;6.4;12;34;24;21.3;85;1017;0.0
26/08/2015;7:00:00;14.8;29;31;27;23.7;78;1017;0.0
26/08/2015;8:00:00;3.8;9;63;32;25.4;70;1018;0.0
26/08/2015;9:00:00;3.3;7;73;24;26.6;63;1018;0.0
26/08/2015;10:00:00;2.3;6;80;18;26.9;60;1018;0.0
26/08/2015;11:00:00;3.0;9;83;22;27.6;58;1018;0.0
26/08/2015;12:00:00;2.3;6;87;19;27.5;61;1018;0.0
26/08/2015;13:00:00;1.8;3;89;19;28.0;53;1017;0.0
26/08/2015;14:00:00;1.8;3;90;12;28.0;50;1017;0.0
26/08/2015;15:00:00;1.6;2;86;15;27.6;53;1016;0.0
26/08/2015;16:00:00;1.4;2;84;13;27.5;54;1016;0.0
26/08/2015;17:00:00;1.7;3;78;14;27.5;55;1015;0.0
26/08/2015;18:00:00;1.4;5;75;15;26.9;57;1015;0.0
26/08/2015;19:00:00;1.6;6;74;13;25.8;60;1015;0.0
26/08/2015;20:00:00;1.8;9;60;13;25.1;63;1016;0.0
26/08/2015;21:00:00;1.4;8;59;16;24.3;67;1016;0.0
26/08/2015;22:00:00;1.1;4;65;21;23.9;67;1017;0.0
26/08/2015;23:00:00;1.3;5;62;21;23.6;70;1017;0.0
26/08/2015;0:00:00;1.2;5;53;22;23.2;72;1017;0.0
27/08/2015;1:00:00;1.2;5;46;15;22.8;74;1017;0.0
27/08/2015;2:00:00;1.1;5;38;15;22.2;78;1016;0.0
27/08/2015;3:00:00;1.4;6;41;21;22.1;79;1016;0.0
27/08/2015;4:00:00;1.5;6;42;9;21.9;79;1016;0.0
27/08/2015;5:00:00;2.8;5;44;16;21.5;81;1016;0.0
27/08/2015;6:00:00;13.8;11;41;21;21.8;80;1016;0.0
27/08/2015;7:00:00;;;;;24.5;72;1016;0.0
27/08/2015;8:00:00;;;;20;26.3;65;1016;0.0
27/08/2015;9:00:00;;;;7;27.2;56;1017;0.0
27/08/2015;10:00:00;3.3;9;81;10;28.0;52;1017;0.0
27/08/2015;11:00:00;3.6;11;83;10;27.7;57;1017;0.0
27/08/2015;12:00:00;2.2;5;84;9;27.8;56;1017;0.0
27/08/2015;13:00:00;1.7;3;79;13;27.7;59;1016;0.0
27/08/2015;14:00:00;1.7;3;79;10;27.6;60;1016;0.0
27/08/2015;15:00:00;1.3;2;79;18;27.9;58;1016;0.0
27/08/2015;16:00:00;1.2;2;75;13;27.6;57;1015;0.0
27/08/2015;17:00:00;1.6;3;74;13;27.1;61;1015;0.0
