Fecha;Hora;SO2;NO;NO2;dd;vv;TMP;O3
09/08/2015;3:00:00;0;0.0;5;286;1.4;24.2;56
09/08/2015;4:00:00;0;0.0;4;286;0.8;24.4;62
09/08/2015;5:00:00;0;0.0;4;285;0.3;23.9;50
09/08/2015;6:00:00;0;0.0;4;286;0.3;23.9;48
09/08/2015;7:00:00;0;0.5;7;255;0.1;23.7;41
09/08/2015;8:00:00;0;1.3;5;228;0.4;24.9;58
09/08/2015;9:00:00;0;0.3;3;150;0.2;27.1;72
09/08/2015;10:00:00;0;0.4;4;296;1.1;27.7;75
09/08/2015;11:00:00;0;0.3;5;287;0.6;28.7;80
09/08/2015;12:00:00;0;1.0;8;244;1.5;30.0;89
09/08/2015;13:00:00;0;0.1;3;286;2.7;28.7;89
09/08/2015;14:00:00;0;0.0;6;178;1.3;32.1;98
09/08/2015;15:00:00;0;0.9;8;256;1.5;30.1;86
09/08/2015;16:00:00;0;1.5;12;228;1.4;30.2;86
09/08/2015;17:00:00;0;1.1;14;199;1.5;28.3;80
09/08/2015;18:00:00;0;0.8;6;229;1.3;29.2;85
09/08/2015;19:00:00;0;0.1;2;304;3.1;29.1;90
09/08/2015;20:00:00;0;0.0;3;237;2.5;28.0;87
09/08/2015;21:00:00;0;0.0;9;92;2.4;26.4;66
09/08/2015;22:00:00;0;0.0;10;94;0.8;25.6;61
09/08/2015;23:00:00;0;0.0;10;92;0.2;25.1;58
09/08/2015;0:00:00;0;0.0;9;92;0.1;24.3;46
10/08/2015;1:00:00;0;0.0;6;92;0.2;23.1;36
10/08/2015;2:00:00;0;0.0;5;92;0.2;22.2;32
10/08/2015;3:00:00;0;0.0;4;92;0.4;21.6;35
10/08/2015;4:00:00;0;0.0;4;161;0.7;21.2;34
10/08/2015;5:00:00;0;0.0;4;299;0.7;21.0;37
10/08/2015;6:00:00;1;0.1;4;299;0.7;20.9;38
10/08/2015;7:00:00;1;18.7;21;298;0.6;20.7;19
10/08/2015;8:00:00;1;20.4;32;295;0.4;23.0;23
10/08/2015;9:00:00;0;3.0;12;264;2.1;26.1;69
10/08/2015;10:00:00;0;0.5;4;307;4.0;27.4;90
10/08/2015;11:00:00;0;0.8;6;298;2.7;28.5;89
10/08/2015;12:00:00;0;2.1;7;298;3.4;29.1;94
10/08/2015;13:00:00;49;5.4;4;304;3.9;29.5;87
10/08/2015;14:00:00;0;0.0;2;304;5.2;29.8;98
10/08/2015;15:00:00;0;0.6;3;311;4.4;30.2;97
10/08/2015;16:00:00;0;1.2;5;309;4.3;30.6;101
10/08/2015;17:00:00;1;0.8;6;300;3.5;30.6;109
10/08/2015;18:00:00;0;0.2;3;305;3.2;30.5;108
10/08/2015;19:00:00;0;0.2;5;122;3.2;29.8;99
10/08/2015;20:00:00;0;0.0;6;100;3.1;27.9;94
10/08/2015;21:00:00;0;0.0;11;103;2.1;26.5;86
10/08/2015;22:00:00;0;0.0;11;106;0.8;25.6;80
10/08/2015;23:00:00;0;0.0;11;107;0.5;24.8;76
10/08/2015;0:00:00;0;0.0;8;155;0.4;24.0;65
11/08/2015;1:00:00;0;0.0;9;292;0.7;23.1;58
11/08/2015;2:00:00;0;0.0;8;296;0.8;22.4;57
11/08/2015;3:00:00;0;0.0;8;296;0.5;21.8;51
11/08/2015;4:00:00;0;0.0;4;295;1.1;21.5;60
11/08/2015;5:00:00;0;0.0;4;294;0.6;21.1;59
11/08/2015;6:00:00;0;0.0;4;181;1.0;20.9;66
11/08/2015;7:00:00;0;1.7;9;5;0.6;20.9;58
11/08/2015;8:00:00;1;45.2;56;5;0.0;23.3;16
11/08/2015;9:00:00;1;4.3;27;104;0.3;26.9;69
11/08/2015;10:00:00;1;2.1;17;184;0.6;29.0;90
11/08/2015;11:00:00;0;2.1;15;222;1.0;29.6;92
11/08/2015;12:00:00;0;1.4;13;201;1.0;30.6;98
11/08/2015;13:00:00;0;1.4;12;206;1.3;31.0;92
11/08/2015;14:00:00;0;2.3;15;230;1.4;31.3;86
11/08/2015;15:00:00;0;1.6;10;228;1.7;31.7;97
11/08/2015;16:00:00;0;2.7;12;223;2.1;31.0;86
11/08/2015;17:00:00;0;2.9;11;236;1.8;30.4;81
11/08/2015;18:00:00;0;1.7;8;226;1.6;29.7;84
11/08/2015;19:00:00;0;0.8;8;217;1.3;29.0;84
11/08/2015;20:00:00;0;0.5;12;216;0.8;27.7;72
11/08/2015;21:00:00;0;0.0;8;196;0.1;26.9;69
11/08/2015;22:00:00;0;0.1;5;196;0.0;26.4;67
11/08/2015;23:00:00;0;0.1;10;196;0.2;25.8;45
11/08/2015;0:00:00;0;0.0;4;193;0.3;25.2;47
12/08/2015;1:00:00;0;0.1;10;66;1.1;24.7;44
12/08/2015;2:00:00;0;0.0;7;64;0.1;24.7;51
12/08/2015;3:00:00;0;0.0;4;64;0.3;24.4;52
12/08/2015;4:00:00;0;0.0;3;64;0.2;24.0;47
12/08/2015;5:00:00;0;0.0;2;204;0.7;23.4;41
12/08/2015;6:00:00;0;0.5;5;324;0.6;22.9;31
12/08/2015;7:00:00;0;26.5;20;324;0.6;22.8;18
12/08/2015;8:00:00;0;1.9;13;324;0.0;24.3;41
12/08/2015;9:00:00;0;1.0;6;218;0.4;27.4;86
12/08/2015;10:00:00;0;3.2;16;165;0.5;28.9;85
12/08/2015;11:00:00;0;1.3;11;157;1.1;30.4;99
12/08/2015;12:00:00;0;2.0;12;221;1.1;31.7;97
12/08/2015;13:00:00;0;1.0;6;229;1.3;32.4;110
12/08/2015;14:00:00;0;1.2;6;220;1.7;32.6;113
12/08/2015;15:00:00;0;1.3;8;220;2.2;32.1;106
12/08/2015;16:00:00;0;1.4;9;223;2.0;32.1;104
12/08/2015;17:00:00;0;1.1;7;218;2.2;31.4;109
12/08/2015;18:00:00;0;1.1;7;224;1.7;30.4;100
12/08/2015;19:00:00;0;1.1;10;227;1.4;29.6;98
12/08/2015;20:00:00;0;0.4;7;213;0.7;28.2;93
12/08/2015;21:00:00;0;0.2;4;223;0.2;27.1;92
12/08/2015;22:00:00;0;0.3;7;227;0.1;26.7;79
12/08/2015;23:00:00;0;0.2;8;233;0.5;26.0;67
12/08/2015;0:00:00;0;0.2;5;261;0.3;25.4;68
13/08/2015;1:00:00;0;0.2;5;261;0.1;24.7;54
13/08/2015;2:00:00;0;0.2;7;261;0.1;24.0;39
13/08/2015;3:00:00;0;0.2;3;261;0.4;23.7;53
13/08/2015;4:00:00;0;0.2;6;261;0.8;23.2;43
13/08/2015;5:00:00;0;0.1;4;261;0.2;22.9;42
13/08/2015;6:00:00;0;0.2;3;261;0.4;22.7;50
13/08/2015;7:00:00;0;5.3;11;261;0.2;22.8;39
13/08/2015;8:00:00;0;22.7;39;218;0.5;24.6;37
13/08/2015;9:00:00;0;2.1;11;149;0.5;27.3;90
13/08/2015;10:00:00;0;3.0;21;192;1.3;28.4;83
13/08/2015;11:00:00;0;1.9;13;206;1.6;29.4;93
13/08/2015;12:00:00;0;1.8;15;212;1.9;29.9;91
13/08/2015;13:00:00;0;1.3;10;211;1.9;29.9;93
13/08/2015;14:00:00;0;1.9;10;225;2.0;30.5;90
13/08/2015;15:00:00;0;1.5;9;219;2.6;30.4;86
13/08/2015;16:00:00;0;3.6;10;224;2.5;31.4;80
13/08/2015;17:00:00;0;4.7;16;236;2.2;32.2;77
13/08/2015;18:00:00;0;1.2;7;268;2.9;33.5;100
13/08/2015;19:00:00;0;0.8;8;291;2.5;33.2;106
13/08/2015;20:00:00;0;0.3;3;241;1.4;31.2;102
13/08/2015;21:00:00;0;0.3;5;179;0.8;28.5;98
13/08/2015;22:00:00;0;0.4;8;224;0.4;27.8;94
13/08/2015;23:00:00;1;0.3;10;258;0.2;26.5;78
13/08/2015;0:00:00;0;0.2;8;278;1.2;25.1;76
14/08/2015;1:00:00;0;0.2;6;308;1.0;24.6;76
14/08/2015;2:00:00;0;0.2;4;268;1.3;24.4;75
14/08/2015;3:00:00;0;0.1;3;334;1.5;25.4;85
14/08/2015;4:00:00;0;0.3;2;313;1.9;26.9;101
14/08/2015;5:00:00;0;0.2;2;233;1.2;26.5;95
14/08/2015;6:00:00;0;0.3;12;64;0.5;25.2;65
14/08/2015;7:00:00;0;0.8;15;94;0.7;24.5;63
14/08/2015;8:00:00;0;1.1;11;100;0.9;25.4;70
14/08/2015;9:00:00;0;1.2;6;103;2.5;26.9;81
14/08/2015;10:00:00;0;1.1;6;106;2.6;28.1;87
14/08/2015;11:00:00;0;1.1;6;114;2.6;29.4;93
14/08/2015;12:00:00;0;0.9;6;120;1.6;29.6;97
14/08/2015;13:00:00;0;1.3;10;123;2.5;29.2;91
14/08/2015;14:00:00;0;1.0;6;148;1.3;29.0;96
14/08/2015;15:00:00;0;1.2;6;248;1.9;31.2;97
14/08/2015;16:00:00;0;1.0;6;157;1.9;30.4;97
14/08/2015;17:00:00;0;1.1;7;98;2.7;28.8;94
14/08/2015;18:00:00;0;0.9;6;106;1.8;28.9;98
14/08/2015;19:00:00;0;0.9;8;94;2.4;27.4;88
14/08/2015;20:00:00;0;0.6;10;110;2.0;26.5;79
14/08/2015;21:00:00;0;0.3;11;212;0.3;24.1;75
14/08/2015;22:00:00;0;0.3;11;186;0.3;24.0;68
14/08/2015;23:00:00;1;0.4;12;102;0.2;24.2;63
14/08/2015;0:00:00;0;0.5;10;94;0.1;24.3;57
15/08/2015;1:00:00;0;0.4;9;92;0.3;23.9;53
15/08/2015;2:00:00;0;0.3;8;92;0.4;23.3;47
15/08/2015;3:00:00;0;0.4;5;139;1.7;22.9;58
15/08/2015;4:00:00;0;0.4;2;183;1.6;20.6;76
15/08/2015;5:00:00;0;0.3;4;71;1.3;19.9;67
15/08/2015;6:00:00;0;0.4;4;271;1.0;19.8;54
15/08/2015;7:00:00;0;0.6;5;159;0.5;20.0;54
15/08/2015;8:00:00;0;0.9;8;150;0.1;20.3;45
15/08/2015;9:00:00;0;1.0;6;174;0.3;20.8;54
15/08/2015;10:00:00;0;0.7;4;286;1.3;22.1;65
15/08/2015;11:00:00;0;0.6;4;121;1.7;20.5;64
15/08/2015;12:00:00;0;0.7;6;216;0.4;19.9;62
15/08/2015;13:00:00;0;1.0;5;259;0.1;20.4;62
15/08/2015;14:00:00;0;1.2;6;242;0.7;21.5;67
15/08/2015;15:00:00;0;1.0;7;154;0.6;22.6;69
15/08/2015;16:00:00;0;1.1;6;136;0.7;22.5;67
15/08/2015;17:00:00;0;1.0;5;164;0.5;23.4;75
15/08/2015;18:00:00;0;0.7;6;190;0.1;23.5;79
15/08/2015;19:00:00;0;0.7;7;194;0.1;23.1;78
15/08/2015;20:00:00;0;0.6;10;209;0.1;22.6;71
15/08/2015;21:00:00;0;0.6;14;228;0.2;22.2;51
15/08/2015;22:00:00;0;0.6;18;332;0.3;21.6;28
15/08/2015;23:00:00;0;0.7;16;358;0.4;21.1;24
15/08/2015;0:00:00;0;1.2;16;358;0.1;20.7;17
16/08/2015;1:00:00;0;0.9;14;315;0.9;20.3;22
16/08/2015;2:00:00;0;0.5;4;89;1.8;19.2;81
16/08/2015;3:00:00;0;0.5;5;217;0.8;18.0;68
16/08/2015;4:00:00;0;0.5;7;307;1.3;17.8;47
16/08/2015;5:00:00;0;0.5;8;323;0.2;17.7;34
16/08/2015;6:00:00;0;0.4;7;318;0.9;17.5;38
16/08/2015;7:00:00;0;0.9;8;315;0.2;17.6;34
16/08/2015;8:00:00;0;1.4;8;315;0.0;19.5;42
16/08/2015;9:00:00;0;1.1;6;279;0.1;22.9;66
16/08/2015;10:00:00;0;1.0;7;114;0.5;24.7;80
16/08/2015;11:00:00;0;1.1;8;179;0.9;26.1;83
16/08/2015;12:00:00;0;1.4;11;218;1.3;26.9;85
16/08/2015;13:00:00;0;1.3;10;218;1.8;27.2;91
16/08/2015;14:00:00;0;1.1;9;224;1.8;26.6;91
16/08/2015;15:00:00;0;1.0;7;219;2.1;25.7;94
16/08/2015;16:00:00;0;1.0;5;231;1.8;27.2;94
16/08/2015;17:00:00;0;1.0;5;237;2.2;28.2;92
16/08/2015;18:00:00;0;1.0;5;231;1.8;27.5;95
16/08/2015;19:00:00;0;0.8;4;234;1.4;26.9;97
16/08/2015;20:00:00;0;0.7;5;232;0.4;25.6;89
16/08/2015;21:00:00;0;0.6;6;246;0.2;24.5;83
16/08/2015;22:00:00;0;0.6;15;247;0.4;23.8;61
16/08/2015;23:00:00;0;0.6;12;248;0.3;22.6;47
16/08/2015;0:00:00;0;0.5;10;248;0.4;21.9;44
17/08/2015;1:00:00;0;0.6;9;248;0.3;21.5;38
17/08/2015;2:00:00;0;0.5;8;248;0.4;21.2;37
17/08/2015;3:00:00;0;0.5;8;248;0.2;21.1;38
17/08/2015;4:00:00;0;0.6;7;252;0.8;21.4;42
17/08/2015;5:00:00;0;0.7;10;268;0.0;21.6;28
17/08/2015;6:00:00;0;0.9;9;268;0.1;21.7;33
17/08/2015;7:00:00;0;1.1;15;268;0.1;21.9;26
17/08/2015;8:00:00;0;2.0;23;101;0.3;22.7;29
17/08/2015;9:00:00;0;2.8;27;40;0.5;23.3;25
17/08/2015;10:00:00;0;1.2;13;127;1.8;23.7;60
17/08/2015;11:00:00;0;0.9;4;260;3.3;21.1;82
17/08/2015;12:00:00;0;0.9;12;258;0.5;20.4;61
17/08/2015;13:00:00;0;1.1;10;191;1.6;20.3;54
17/08/2015;14:00:00;0;1.4;10;261;0.2;20.7;55
17/08/2015;15:00:00;0;1.7;9;272;0.6;21.3;61
17/08/2015;16:00:00;0;1.0;5;281;0.6;22.4;81
17/08/2015;17:00:00;0;1.0;4;8;0.0;24.1;81
17/08/2015;18:00:00;0;1.1;6;38;0.0;26.5;84
17/08/2015;19:00:00;0;1.1;11;40;0.0;26.3;75
17/08/2015;20:00:00;0;1.1;19;89;0.2;25.1;59
17/08/2015;21:00:00;0;1.0;21;75;0.3;23.7;38
17/08/2015;22:00:00;0;1.5;21;40;0.2;22.7;18
17/08/2015;23:00:00;0;1.0;13;38;0.1;21.7;21
17/08/2015;0:00:00;0;1.0;12;38;0.1;21.3;19
18/08/2015;1:00:00;0;0.9;9;38;0.1;21.1;19
18/08/2015;2:00:00;0;0.9;7;38;0.2;21.5;36
18/08/2015;3:00:00;0;0.8;5;38;0.2;22.1;49
18/08/2015;4:00:00;0;0.8;3;33;0.9;22.6;60
18/08/2015;5:00:00;0;0.9;3;18;0.1;22.8;62
18/08/2015;6:00:00;0;0.9;4;18;0.2;22.0;45
18/08/2015;7:00:00;0;1.2;8;18;0.6;21.5;41
18/08/2015;8:00:00;0;1.3;9;14;0.6;23.0;53
18/08/2015;9:00:00;0;1.1;6;96;0.9;24.8;64
18/08/2015;10:00:00;0;1.1;5;88;1.6;25.7;74
18/08/2015;11:00:00;0;1.1;6;128;1.8;25.6;75
18/08/2015;12:00:00;0;1.1;14;92;4.5;21.9;66
18/08/2015;13:00:00;0;1.9;11;124;1.6;22.4;60
18/08/2015;14:00:00;0;1.7;7;98;4.2;23.9;74
18/08/2015;15:00:00;0;1.2;5;95;3.4;24.9;80
18/08/2015;16:00:00;0;1.1;5;92;3.0;25.2;80
18/08/2015;17:00:00;0;1.0;7;87;3.4;24.4;76
18/08/2015;18:00:00;0;1.1;10;97;2.4;23.9;65
18/08/2015;19:00:00;0;1.1;7;94;3.0;23.6;76
18/08/2015;20:00:00;0;0.8;7;94;1.0;23.5;75
18/08/2015;21:00:00;0;0.8;10;100;0.1;23.0;66
18/08/2015;22:00:00;0;0.8;13;100;0.0;22.5;43
18/08/2015;23:00:00;0;0.8;11;100;0.2;22.2;37
18/08/2015;0:00:00;0;0.9;9;100;0.3;21.9;33
19/08/2015;1:00:00;0;0.9;7;100;0.0;21.7;32
19/08/2015;2:00:00;0;0.8;6;96;1.1;21.9;55
19/08/2015;3:00:00;0;0.8;4;38;0.5;21.9;50
19/08/2015;4:00:00;0;0.8;4;29;0.4;21.9;50
19/08/2015;5:00:00;0;0.7;4;264;0.2;21.7;44
19/08/2015;6:00:00;0;0.8;4;352;0.3;21.6;41
19/08/2015;7:00:00;0;1.1;11;302;0.3;21.6;40
19/08/2015;8:00:00;0;2.2;15;126;0.3;23.1;50
19/08/2015;9:00:00;0;1.2;7;98;2.6;24.6;80
19/08/2015;10:00:00;0;1.4;11;99;3.0;25.5;84
19/08/2015;11:00:00;0;1.3;11;102;2.4;26.1;89
19/08/2015;12:00:00;0;1.3;11;115;2.0;27.6;94
19/08/2015;13:00:00;0;1.1;8;132;1.3;28.1;100
19/08/2015;14:00:00;0;1.7;12;150;1.5;27.5;93
19/08/2015;15:00:00;0;1.8;16;217;0.7;28.0;93
19/08/2015;16:00:00;0;1.2;8;224;1.2;27.9;103
19/08/2015;17:00:00;0;1.1;9;229;1.0;27.6;97
19/08/2015;18:00:00;0;1.1;11;217;0.4;27.4;95
19/08/2015;19:00:00;0;1.1;11;218;0.2;27.2;94
19/08/2015;20:00:00;0;1.0;17;143;0.9;25.9;83
19/08/2015;21:00:00;0;1.0;12;94;1.1;24.2;82
19/08/2015;22:00:00;0;1.0;11;74;0.1;23.5;72
19/08/2015;23:00:00;0;2.2;25;74;0.2;22.7;41
19/08/2015;0:00:00;1;0.7;12;72;0.4;21.9;46
20/08/2015;1:00:00;0;0.8;10;67;0.5;22.1;46
20/08/2015;2:00:00;0;0.8;9;360;0.4;21.8;43
20/08/2015;3:00:00;0;0.7;6;354;0.5;21.0;54
20/08/2015;4:00:00;0;0.8;3;312;1.2;20.6;61
20/08/2015;5:00:00;0;0.7;4;314;0.5;20.2;52
20/08/2015;6:00:00;0;0.7;3;299;0.9;20.0;53
20/08/2015;7:00:00;0;7.1;16;298;0.6;19.9;35
20/08/2015;8:00:00;0;3.2;11;155;0.9;21.5;45
20/08/2015;9:00:00;0;1.5;9;86;0.3;24.6;76
20/08/2015;10:00:00;0;2.1;14;151;0.4;26.7;84
20/08/2015;11:00:00;0;1.8;13;119;1.0;28.2;92
20/08/2015;12:00:00;0;2.6;18;216;1.1;29.4;92
20/08/2015;13:00:00;0;1.4;11;223;1.4;29.8;106
20/08/2015;14:00:00;0;1.1;9;222;1.5;29.8;109
20/08/2015;15:00:00;0;1.1;7;231;1.9;29.0;96
20/08/2015;16:00:00;0;1.1;6;225;2.0;28.7;97
20/08/2015;17:00:00;0;1.1;6;223;1.7;27.6;99
20/08/2015;18:00:00;0;1.1;6;216;1.3;27.0;95
20/08/2015;19:00:00;0;0.9;5;219;1.0;26.8;94
20/08/2015;20:00:00;0;0.9;5;209;0.4;25.9;93
20/08/2015;21:00:00;0;0.8;9;197;0.1;25.3;81
20/08/2015;22:00:00;0;0.8;12;203;0.5;24.3;63
20/08/2015;23:00:00;1;0.8;8;247;0.7;23.3;50
20/08/2015;0:00:00;0;0.7;5;268;0.5;22.7;48
21/08/2015;1:00:00;0;0.7;4;273;0.3;22.0;43
21/08/2015;2:00:00;0;0.7;2;280;1.1;21.4;46
21/08/2015;3:00:00;0;0.6;2;290;0.8;21.1;47
21/08/2015;4:00:00;0;0.8;2;290;1.0;20.6;41
21/08/2015;5:00:00;0;0.7;2;290;0.5;20.2;38
21/08/2015;6:00:00;0;0.8;2;290;0.8;20.4;45
21/08/2015;7:00:00;0;3.2;12;290;0.5;20.6;36
21/08/2015;8:00:00;0;1.9;12;294;0.4;22.3;47
21/08/2015;9:00:00;0;2.2;11;222;0.3;25.4;67
21/08/2015;10:00:00;0;2.3;14;140;0.7;27.3;79
21/08/2015;11:00:00;0;1.4;11;126;0.8;28.8;96
21/08/2015;12:00:00;0;3.4;21;193;0.8;29.8;89
21/08/2015;13:00:00;0;2.4;17;205;1.0;30.4;97
21/08/2015;14:00:00;0;2.5;15;221;1.4;30.7;96
21/08/2015;15:00:00;0;1.8;11;216;1.3;31.0;97
21/08/2015;16:00:00;0;1.2;7;220;1.5;30.4;98
21/08/2015;17:00:00;0;1.2;6;219;1.5;29.5;93
21/08/2015;18:00:00;0;1.1;7;225;1.4;28.7;89
21/08/2015;19:00:00;0;1.1;4;222;1.1;27.7;91
21/08/2015;20:00:00;0;1.0;4;189;0.4;26.4;89
21/08/2015;21:00:00;0;1.0;6;153;0.1;25.7;80
21/08/2015;22:00:00;0;0.9;10;154;0.1;25.0;63
21/08/2015;23:00:00;0;0.9;9;155;0.3;23.9;52
21/08/2015;0:00:00;0;0.9;10;155;0.2;23.3;43
22/08/2015;1:00:00;0;0.9;8;157;0.3;22.6;40
22/08/2015;2:00:00;0;0.8;7;222;0.6;22.0;44
22/08/2015;3:00:00;0;0.9;6;249;0.3;21.6;37
22/08/2015;4:00:00;0;0.9;5;257;0.4;20.9;39
22/08/2015;5:00:00;0;0.9;5;281;0.8;20.4;36
22/08/2015;6:00:00;0;0.9;4;312;0.8;20.5;59
22/08/2015;7:00:00;0;1.0;5;297;1.0;20.8;73
22/08/2015;8:00:00;0;1.2;7;301;1.0;22.0;69
22/08/2015;9:00:00;0;1.3;8;315;0.6;25.0;86
22/08/2015;10:00:00;0;1.1;6;103;1.4;27.7;111
22/08/2015;11:00:00;0;1.1;6;111;1.6;29.1;108
22/08/2015;12:00:00;0;1.1;6;111;1.9;30.6;102
22/08/2015;13:00:00;0;1.2;6;159;1.9;32.0;102
22/08/2015;14:00:00;0;1.6;10;216;1.8;32.2;96
22/08/2015;15:00:00;0;1.1;6;215;1.8;31.9;97
22/08/2015;16:00:00;0;1.2;6;200;2.1;32.0;101
22/08/2015;17:00:00;0;1.3;9;215;2.1;30.9;101
22/08/2015;18:00:00;0;1.1;7;233;1.6;29.3;102
22/08/2015;19:00:00;0;1.1;10;211;1.3;28.4;96
22/08/2015;20:00:00;0;1.1;7;128;1.9;27.5;95
22/08/2015;21:00:00;0;1.0;8;115;1.5;26.2;92
22/08/2015;22:00:00;0;1.0;8;109;1.1;25.5;93
22/08/2015;23:00:00;0;1.0;4;97;2.0;25.2;98
22/08/2015;0:00:00;0;1.0;4;92;2.0;25.1;98
23/08/2015;1:00:00;0;1.0;3;88;2.3;25.2;99
23/08/2015;2:00:00;0;1.0;2;93;1.8;25.3;98
23/08/2015;3:00:00;0;1.1;2;87;1.6;25.1;98
23/08/2015;4:00:00;0;1.0;3;141;0.3;24.9;90
23/08/2015;5:00:00;0;0.9;4;153;0.2;24.3;71
23/08/2015;6:00:00;0;0.9;3;148;0.7;23.6;70
23/08/2015;7:00:00;0;0.8;4;143;0.3;23.6;66
23/08/2015;8:00:00;0;1.0;3;143;0.1;24.3;75
23/08/2015;9:00:00;0;1.0;2;206;0.6;26.4;92
23/08/2015;10:00:00;0;1.1;3;213;0.8;28.0;83
23/08/2015;11:00:00;0;1.1;4;224;1.5;28.7;80
23/08/2015;12:00:00;0;1.1;4;236;2.1;29.2;80
23/08/2015;13:00:00;0;1.0;2;244;1.8;29.8;83
23/08/2015;14:00:00;0;1.1;2;241;2.1;30.0;85
23/08/2015;15:00:00;0;1.0;2;237;1.9;31.1;87
23/08/2015;16:00:00;0;1.1;2;244;2.8;31.2;89
23/08/2015;17:00:00;0;1.0;2;266;3.8;31.3;85
23/08/2015;18:00:00;0;1.0;2;271;3.3;30.9;85
23/08/2015;19:00:00;0;1.0;2;248;2.4;29.7;84
23/08/2015;20:00:00;0;1.0;2;226;1.3;27.5;89
23/08/2015;21:00:00;0;0.9;2;217;0.7;26.6;87
23/08/2015;22:00:00;0;0.9;3;223;0.6;26.1;86
23/08/2015;23:00:00;0;0.9;2;221;0.4;25.5;83
23/08/2015;0:00:00;0;1.0;4;222;0.1;25.1;74
24/08/2015;1:00:00;0;0.9;5;221;0.5;24.3;62
24/08/2015;2:00:00;0;0.9;5;221;0.5;23.7;55
24/08/2015;3:00:00;0;0.9;3;222;0.6;23.4;55
24/08/2015;4:00:00;0;0.9;2;270;0.9;23.3;56
24/08/2015;5:00:00;0;1.0;2;309;0.6;23.0;43
24/08/2015;6:00:00;0;1.6;5;309;0.7;22.4;28
24/08/2015;7:00:00;0;3.7;16;299;1.2;23.1;33
24/08/2015;8:00:00;0;1.5;8;278;2.1;25.7;57
24/08/2015;9:00:00;0;1.7;6;265;2.7;27.2;65
24/08/2015;10:00:00;0;1.2;5;262;2.8;28.0;71
24/08/2015;11:00:00;0;1.6;7;271;3.5;28.7;74
24/08/2015;12:00:00;0;1.3;5;289;4.0;28.7;79
24/08/2015;13:00:00;0;1.1;3;299;3.7;29.1;84
24/08/2015;14:00:00;0;1.1;3;294;3.9;29.6;86
24/08/2015;15:00:00;0;1.0;2;307;5.1;28.9;90
24/08/2015;16:00:00;0;1.1;2;306;4.1;29.1;90
24/08/2015;17:00:00;0;1.1;2;311;4.7;28.4;93
24/08/2015;18:00:00;0;1.1;3;304;2.5;28.4;94
24/08/2015;19:00:00;0;1.1;2;306;3.1;28.0;97
24/08/2015;20:00:00;0;1.0;2;310;1.3;26.4;97
24/08/2015;21:00:00;0;0.9;2;309;0.7;25.7;91
24/08/2015;22:00:00;0;0.9;7;309;0.4;24.7;73
24/08/2015;23:00:00;0;2.8;16;312;0.3;23.7;52
24/08/2015;0:00:00;0;1.0;6;348;0.3;22.8;55
25/08/2015;1:00:00;0;1.2;10;349;0.3;22.3;44
25/08/2015;2:00:00;0;1.0;6;285;0.7;22.4;61
25/08/2015;3:00:00;0;0.8;3;48;1.6;22.9;72
25/08/2015;4:00:00;0;0.9;3;73;2.3;23.4;82
25/08/2015;5:00:00;0;0.9;4;81;1.0;23.1;78
25/08/2015;6:00:00;0;0.9;4;67;0.7;22.6;71
25/08/2015;7:00:00;0;1.1;9;62;0.3;22.8;65
25/08/2015;8:00:00;0;1.2;7;98;1.4;23.8;68
25/08/2015;9:00:00;0;1.1;5;100;2.1;25.1;75
25/08/2015;10:00:00;0;1.2;6;103;1.8;26.4;80
25/08/2015;11:00:00;0;1.1;7;140;1.2;27.7;86
25/08/2015;12:00:00;0;1.1;6;145;1.0;29.5;93
25/08/2015;13:00:00;0;1.6;9;182;1.5;30.5;97
25/08/2015;14:00:00;0;2.6;12;228;1.9;30.3;83
25/08/2015;15:00:00;0;2.5;14;225;1.5;29.0;75
25/08/2015;16:00:00;0;1.6;14;224;1.2;28.2;74
25/08/2015;17:00:00;0;1.1;9;178;0.7;27.2;78
25/08/2015;18:00:00;0;1.1;8;104;1.1;26.2;75
25/08/2015;19:00:00;0;1.1;10;154;0.6;25.6;60
25/08/2015;20:00:00;0;2.2;13;286;0.6;24.7;45
25/08/2015;21:00:00;0;0.9;9;180;0.3;24.6;51
25/08/2015;22:00:00;0;1.0;6;153;0.9;24.7;66
25/08/2015;23:00:00;0;0.9;7;119;0.5;24.3;62
25/08/2015;0:00:00;0;0.9;5;95;0.8;23.7;64
26/08/2015;1:00:00;0;1.0;4;54;1.0;23.3;63
26/08/2015;2:00:00;0;0.9;2;5;0.2;22.6;55
26/08/2015;3:00:00;0;16.4;17;140;0.7;21.4;27
26/08/2015;4:00:00;0;31.4;24;341;0.5;20.6;29
26/08/2015;5:00:00;0;2.3;16;341;0.5;20.5;32
26/08/2015;6:00:00;1;39.7;30;341;0.5;20.1;15
26/08/2015;7:00:00;0;22.8;28;341;0.3;19.9;13
26/08/2015;8:00:00;0;3.5;16;341;0.2;21.2;37
26/08/2015;9:00:00;0;1.5;8;273;0.2;24.6;71
26/08/2015;10:00:00;57;7.1;8;105;0.5;27.0;73
26/08/2015;11:00:00;0;1.6;10;159;0.7;28.3;84
26/08/2015;12:00:00;0;1.1;6;179;0.8;29.4;97
26/08/2015;13:00:00;0;1.8;10;199;1.4;30.8;97
26/08/2015;14:00:00;0;1.5;8;228;1.7;30.5;92
26/08/2015;15:00:00;0;1.4;8;226;1.8;30.2;91
26/08/2015;16:00:00;0;1.2;6;229;1.5;30.1;89
26/08/2015;17:00:00;0;1.4;8;228;1.3;30.3;87
