Fecha;Hora;SO2;NO;NO2;PM10;dd;vv;TMP;O3
02/05/2015;2:00:00;1;12.5;9;16;253;0.1;15.5;69
02/05/2015;3:00:00;1;8.0;9;19;267;0.0;14.9;59
02/05/2015;4:00:00;1;7.1;11;19;278;0.0;14.0;30
02/05/2015;5:00:00;1;7.3;7;18;278;0.0;13.4;29
02/05/2015;6:00:00;1;12.8;13;18;278;0.0;13.1;29
02/05/2015;7:00:00;1;13.7;18;19;277;0.0;14.0;31
02/05/2015;8:00:00;1;11.7;8;14;175;0.6;18.4;70
02/05/2015;9:00:00;1;14.0;10;9;150;1.2;21.7;75
02/05/2015;10:00:00;1;8.1;10;9;153;1.6;22.7;79
02/05/2015;11:00:00;1;8.2;7;9;153;1.9;23.0;80
02/05/2015;12:00:00;1;6.9;8;10;151;1.9;23.4;79
02/05/2015;13:00:00;1;10.3;4;10;161;2.5;23.6;78
02/05/2015;14:00:00;1;12.5;9;9;166;2.4;23.7;80
02/05/2015;15:00:00;1;8.5;9;9;166;2.3;23.7;89
02/05/2015;16:00:00;1;11.3;9;9;188;1.4;23.9;102
02/05/2015;17:00:00;1;8.1;6;11;206;1.4;22.9;107
02/05/2015;18:00:00;1;7.8;11;12;186;1.0;21.7;106
02/05/2015;19:00:00;1;7.9;8;12;208;1.2;20.4;105
02/05/2015;20:00:00;1;15.8;8;15;216;1.2;18.9;104
02/05/2015;21:00:00;1;6.9;4;17;218;1.3;17.7;98
02/05/2015;22:00:00;0;2.0;3;13;217;1.2;17.4;101
02/05/2015;23:00:00;1;2.3;5;9;219;1.3;17.2;93
02/05/2015;0:00:00;1;3.4;3;9;213;0.5;16.9;94
03/05/2015;1:00:00;1;1.2;2;12;219;0.7;16.6;93
03/05/2015;2:00:00;1;5.3;3;15;219;1.0;16.5;91
03/05/2015;3:00:00;0;10.1;9;16;221;1.6;16.6;90
03/05/2015;4:00:00;1;4.3;10;15;221;1.6;16.6;88
03/05/2015;5:00:00;1;2.9;5;14;221;1.6;16.9;92
03/05/2015;6:00:00;1;4.6;3;13;220;1.2;16.5;93
03/05/2015;7:00:00;1;4.0;6;13;221;0.9;17.3;88
03/05/2015;8:00:00;1;2.6;12;10;222;0.7;20.6;91
03/05/2015;9:00:00;1;3.1;5;8;221;0.7;23.8;98
03/05/2015;10:00:00;2;3.3;7;8;200;1.0;25.2;102
03/05/2015;11:00:00;1;5.1;4;8;201;1.3;25.5;111
03/05/2015;12:00:00;1;5.1;8;9;197;1.4;26.4;112
03/05/2015;13:00:00;1;5.5;3;9;184;1.3;27.7;111
03/05/2015;14:00:00;1;6.6;6;9;178;1.5;28.0;112
03/05/2015;15:00:00;1;3.6;8;10;194;1.3;28.4;118
03/05/2015;16:00:00;1;1.7;2;11;198;1.1;27.3;123
03/05/2015;17:00:00;1;1.2;1;13;203;1.3;26.3;125
03/05/2015;18:00:00;1;2.1;7;15;205;1.0;24.8;128
03/05/2015;19:00:00;1;1.6;3;17;221;0.9;22.2;124
03/05/2015;20:00:00;1;3.8;5;19;219;0.3;20.8;113
03/05/2015;21:00:00;1;4.2;6;22;219;0.4;19.1;95
03/05/2015;22:00:00;1;0.2;9;20;217;0.2;17.8;83
03/05/2015;23:00:00;1;1.1;9;16;211;0.4;17.5;76
03/05/2015;0:00:00;1;0.3;9;16;215;0.5;17.3;72
04/05/2015;1:00:00;0;0.7;7;16;216;0.6;17.3;79
04/05/2015;2:00:00;0;1.8;10;14;217;0.5;17.3;84
04/05/2015;3:00:00;0;0.8;10;13;227;0.5;17.2;76
04/05/2015;4:00:00;0;0.2;8;15;244;0.1;16.4;62
04/05/2015;5:00:00;0;0.2;6;18;240;0.1;15.5;40
04/05/2015;6:00:00;1;0.4;18;21;237;0.0;14.8;37
04/05/2015;7:00:00;1;6.3;42;22;237;0.0;15.3;14
04/05/2015;8:00:00;2;23.4;76;20;235;0.2;17.4;7
04/05/2015;9:00:00;1;2.5;21;19;103;0.8;20.6;95
04/05/2015;10:00:00;0;0.3;18;19;50;0.6;22.4;116
04/05/2015;11:00:00;1;0.3;19;19;85;1.3;23.2;116
04/05/2015;12:00:00;0;0.6;8;19;114;1.0;25.2;113
04/05/2015;13:00:00;1;0.9;11;19;118;1.1;26.9;120
04/05/2015;14:00:00;0;0.4;11;21;140;1.4;26.8;130
04/05/2015;15:00:00;0;0.6;12;23;121;1.1;24.9;140
04/05/2015;16:00:00;0;0.9;17;26;102;1.1;23.3;140
04/05/2015;17:00:00;0;0.8;11;28;130;0.9;23.2;132
04/05/2015;18:00:00;0;1.6;16;30;124;0.7;22.8;123
04/05/2015;19:00:00;0;2.8;13;32;136;0.4;21.5;116
04/05/2015;20:00:00;0;1.0;12;36;148;0.4;19.7;110
04/05/2015;21:00:00;0;0.3;14;36;164;0.4;18.8;91
04/05/2015;22:00:00;0;1.4;6;30;206;0.8;18.8;117
04/05/2015;23:00:00;0;2.4;3;25;219;1.2;19.2;132
04/05/2015;0:00:00;0;4.2;3;25;220;2.0;19.3;134
05/05/2015;1:00:00;0;1.5;5;28;221;1.8;18.6;130
05/05/2015;2:00:00;0;3.4;3;27;223;1.8;18.3;127
05/05/2015;3:00:00;0;4.6;10;27;273;0.6;18.1;109
05/05/2015;4:00:00;0;2.4;4;30;290;0.2;16.8;85
05/05/2015;5:00:00;0;1.2;9;33;290;0.1;16.0;70
05/05/2015;6:00:00;1;1.3;7;34;289;0.1;15.0;45
05/05/2015;7:00:00;1;7.9;26;34;288;0.0;15.4;37
05/05/2015;8:00:00;0;4.0;15;33;275;0.2;18.1;61
05/05/2015;9:00:00;0;2.1;8;26;235;0.5;19.8;76
05/05/2015;10:00:00;0;1.6;5;21;203;0.8;21.1;85
05/05/2015;11:00:00;0;2.1;4;23;264;0.9;22.9;79
05/05/2015;12:00:00;1;6.2;12;24;300;2.1;26.1;59
05/05/2015;13:00:00;1;7.1;8;25;89;1.3;25.9;79
05/05/2015;14:00:00;1;4.8;6;25;192;1.2;27.2;77
05/05/2015;15:00:00;1;4.0;5;24;127;1.4;26.5;93
05/05/2015;16:00:00;1;7.2;9;25;88;1.9;23.9;89
05/05/2015;17:00:00;1;5.5;4;27;105;1.2;23.0;82
05/05/2015;18:00:00;1;5.3;9;28;220;0.9;22.7;80
05/05/2015;19:00:00;1;6.7;20;28;240;1.5;21.4;66
05/05/2015;20:00:00;1;12.6;45;29;231;1.1;19.9;34
05/05/2015;21:00:00;1;5.4;56;33;238;0.9;19.0;27
05/05/2015;22:00:00;1;1.9;40;34;127;0.6;18.5;48
05/05/2015;23:00:00;1;2.6;15;34;33;0.1;18.0;77
05/05/2015;0:00:00;1;2.5;9;34;176;0.2;17.4;66
06/05/2015;1:00:00;1;4.2;13;33;174;0.5;17.4;62
06/05/2015;2:00:00;1;4.4;12;32;287;0.7;17.5;69
06/05/2015;3:00:00;1;3.4;11;31;205;0.4;17.6;58
06/05/2015;4:00:00;1;1.4;22;31;285;0.7;16.9;43
06/05/2015;5:00:00;1;0.4;13;31;297;0.8;17.0;63
06/05/2015;6:00:00;1;2.8;22;30;285;1.2;17.1;54
06/05/2015;7:00:00;0;7.1;43;29;150;1.4;17.4;40
06/05/2015;8:00:00;0;4.0;13;28;95;1.7;18.0;62
06/05/2015;9:00:00;0;6.4;20;26;102;2.1;18.5;60
06/05/2015;10:00:00;1;4.7;20;24;122;2.0;18.5;56
06/05/2015;11:00:00;1;14.0;23;23;162;1.9;18.2;41
06/05/2015;12:00:00;1;2.6;13;22;125;2.2;20.0;55
06/05/2015;13:00:00;1;1.1;9;18;104;2.2;21.3;65
06/05/2015;14:00:00;1;3.0;4;16;77;2.2;22.0;68
06/05/2015;15:00:00;1;2.6;8;15;146;1.9;21.9;72
06/05/2015;16:00:00;1;1.4;13;14;128;2.0;22.1;73
06/05/2015;17:00:00;1;1.0;10;15;110;1.7;21.8;74
06/05/2015;18:00:00;1;2.8;11;15;132;1.6;21.4;73
06/05/2015;19:00:00;1;6.5;21;16;225;1.3;20.1;62
06/05/2015;20:00:00;1;16.9;60;20;248;1.0;18.5;26
06/05/2015;21:00:00;1;9.4;61;23;300;0.7;17.5;22
06/05/2015;22:00:00;1;7.3;21;25;317;0.5;16.9;61
06/05/2015;23:00:00;1;7.1;15;25;264;0.7;16.6;53
06/05/2015;0:00:00;1;6.9;15;24;319;0.8;16.2;61
07/05/2015;1:00:00;1;8.5;17;24;322;0.8;15.8;55
07/05/2015;2:00:00;1;11.3;22;24;325;0.5;15.8;34
07/05/2015;3:00:00;1;9.7;23;24;320;0.4;15.4;38
07/05/2015;4:00:00;1;17.6;35;23;336;0.4;15.3;18
07/05/2015;5:00:00;1;9.0;8;23;163;0.5;15.2;56
07/05/2015;6:00:00;1;10.8;9;22;353;0.3;14.8;52
07/05/2015;7:00:00;1;9.0;14;21;154;0.6;15.6;42
07/05/2015;8:00:00;1;10.8;12;18;54;1.3;18.3;61
07/05/2015;9:00:00;1;10.9;10;15;100;1.5;19.6;76
07/05/2015;10:00:00;1;11.4;4;14;69;1.5;20.7;80
07/05/2015;11:00:00;1;13.4;5;13;74;1.7;21.1;84
07/05/2015;12:00:00;1;7.0;7;13;74;1.7;21.5;85
07/05/2015;13:00:00;1;9.4;6;13;75;1.4;21.8;88
07/05/2015;14:00:00;1;9.4;5;13;78;1.5;21.7;91
07/05/2015;15:00:00;1;9.9;8;13;119;1.2;22.2;90
07/05/2015;16:00:00;1;11.6;7;13;132;1.1;22.2;93
07/05/2015;17:00:00;1;6.8;4;14;131;1.1;22.0;91
07/05/2015;18:00:00;1;9.6;8;14;113;0.8;21.0;89
07/05/2015;19:00:00;1;9.9;7;14;131;0.7;19.8;91
07/05/2015;20:00:00;1;13.2;7;16;152;0.6;18.3;87
07/05/2015;21:00:00;1;9.9;18;19;174;0.2;17.0;71
07/05/2015;22:00:00;1;4.2;28;21;182;0.0;16.0;65
07/05/2015;23:00:00;1;1.9;46;23;184;0.1;15.2;64
07/05/2015;0:00:00;1;1.4;35;22;186;0.0;14.4;50
08/05/2015;1:00:00;1;1.3;43;21;186;0.0;14.0;44
08/05/2015;2:00:00;1;0.9;31;21;187;0.0;13.1;37
08/05/2015;3:00:00;1;1.9;36;20;188;0.0;12.9;41
08/05/2015;4:00:00;1;0.3;38;19;188;0.0;12.5;34
08/05/2015;5:00:00;1;0.3;39;18;189;0.0;12.6;36
08/05/2015;6:00:00;1;0.6;44;18;260;0.0;13.0;47
08/05/2015;7:00:00;1;0.4;74;20;266;0.1;13.7;19
08/05/2015;8:00:00;1;4.0;36;21;113;0.6;17.6;68
08/05/2015;9:00:00;0;2.8;43;8;127;0.7;20.3;77
08/05/2015;10:00:00;1;1.6;30;6;186;1.1;22.2;86
08/05/2015;11:00:00;1;1.0;45;7;179;1.4;23.4;88
08/05/2015;12:00:00;1;0.6;35;8;192;1.5;23.9;96
08/05/2015;13:00:00;1;1.4;31;9;208;1.6;24.3;102
08/05/2015;14:00:00;1;0.5;43;9;195;1.6;24.9;104
08/05/2015;15:00:00;1;2.2;48;10;206;1.8;24.3;92
08/05/2015;16:00:00;1;0.8;38;11;224;1.8;23.2;88
08/05/2015;17:00:00;0;0.5;39;13;226;1.5;23.2;82
08/05/2015;18:00:00;0;0.5;36;13;226;1.7;22.0;79
08/05/2015;19:00:00;0;0.5;38;13;242;1.2;20.9;76
08/05/2015;20:00:00;0;0.9;30;16;263;0.4;20.0;69
08/05/2015;21:00:00;0;1.3;40;19;308;1.0;19.1;95
08/05/2015;22:00:00;0;12.8;26;19;313;1.0;18.5;95
08/05/2015;23:00:00;1;22.8;15;19;315;0.8;18.1;91
08/05/2015;0:00:00;1;21.8;9;19;304;1.0;17.7;88
09/05/2015;1:00:00;1;23.2;6;19;303;1.0;17.7;89
09/05/2015;2:00:00;1;27.7;5;19;307;0.5;17.5;89
09/05/2015;3:00:00;1;24.9;6;19;319;0.7;17.7;83
09/05/2015;4:00:00;1;41.1;34;18;295;1.0;18.0;36
09/05/2015;5:00:00;2;42.5;44;17;301;0.8;18.0;16
09/05/2015;6:00:00;1;28.0;2;17;322;0.8;17.2;67
09/05/2015;7:00:00;1;31.7;21;16;185;1.0;18.3;40
09/05/2015;8:00:00;2;27.6;13;14;192;1.9;20.0;51
09/05/2015;9:00:00;1;32.4;14;13;168;2.3;20.6;60
09/05/2015;10:00:00;1;31.4;16;13;131;2.8;21.3;63
09/05/2015;11:00:00;1;30.9;6;13;166;2.5;22.0;62
09/05/2015;12:00:00;1;32.3;7;13;170;2.3;22.2;59
09/05/2015;13:00:00;1;29.7;12;13;208;1.5;23.2;63
09/05/2015;14:00:00;1;40.5;14;13;201;0.9;23.8;61
09/05/2015;15:00:00;1;29.1;6;14;115;1.5;22.5;80
09/05/2015;16:00:00;1;25.4;1;15;70;1.7;21.8;89
09/05/2015;17:00:00;1;24.5;0;16;80;1.0;21.2;89
09/05/2015;18:00:00;1;24.7;1;16;69;0.6;20.8;91
09/05/2015;19:00:00;1;22.9;4;16;57;0.4;19.8;92
09/05/2015;20:00:00;1;27.1;6;19;90;0.0;18.7;84
09/05/2015;21:00:00;1;23.7;14;21;27;0.0;17.5;72
09/05/2015;22:00:00;1;24.4;12;22;268;0.0;16.8;88
09/05/2015;23:00:00;1;28.7;15;22;311;0.0;15.5;64
09/05/2015;0:00:00;1;34.3;12;23;229;0.0;15.2;71
10/05/2015;1:00:00;1;26.5;16;29;223;0.0;15.7;65
10/05/2015;2:00:00;1;30.2;13;29;247;0.0;15.4;64
10/05/2015;3:00:00;1;31.2;11;28;270;0.0;15.4;64
10/05/2015;4:00:00;1;28.5;10;26;274;0.0;15.1;59
10/05/2015;5:00:00;1;27.9;9;24;272;0.0;15.0;53
10/05/2015;6:00:00;1;27.9;9;23;272;0.0;15.5;54
10/05/2015;7:00:00;0;30.0;8;23;271;0.0;16.5;57
10/05/2015;8:00:00;0;27.2;14;20;278;0.5;18.1;60
10/05/2015;9:00:00;0;26.8;16;9;288;0.4;20.2;69
10/05/2015;10:00:00;1;26.1;11;9;257;0.4;22.4;74
10/05/2015;11:00:00;1;27.8;22;9;210;0.4;24.5;75
10/05/2015;12:00:00;1;32.6;23;9;220;0.6;24.8;73
10/05/2015;13:00:00;1;31.2;11;10;233;0.3;24.9;83
10/05/2015;14:00:00;1;28.6;15;10;215;0.3;25.6;86
10/05/2015;15:00:00;1;27.0;13;10;108;0.7;25.3;84
10/05/2015;16:00:00;1;27.4;11;10;72;0.5;22.8;89
10/05/2015;17:00:00;1;28.5;12;11;76;0.3;23.2;87
10/05/2015;18:00:00;1;29.6;11;11;71;0.1;23.0;88
10/05/2015;19:00:00;;;;;;;;
10/05/2015;20:00:00;;;;;;;;
10/05/2015;21:00:00;;;;;;;;
10/05/2015;22:00:00;;;;;;;;
10/05/2015;23:00:00;;;;;;;;
10/05/2015;0:00:00;;;;;;;;
11/05/2015;1:00:00;;;;;;;;
11/05/2015;2:00:00;;;;;;;;
11/05/2015;3:00:00;;;;;;;;
11/05/2015;4:00:00;;;;;;;;
11/05/2015;5:00:00;;;;;;;;
11/05/2015;6:00:00;;;;;;;;
11/05/2015;7:00:00;;;;;;;;
11/05/2015;8:00:00;;;;;;;;
11/05/2015;9:00:00;;;;;;;;
11/05/2015;10:00:00;;;;;;;;
11/05/2015;11:00:00;;;;;;;;
11/05/2015;12:00:00;;;;;;;;
11/05/2015;13:00:00;;;;;;;;
11/05/2015;14:00:00;;;;;;;;
11/05/2015;15:00:00;;;;;;;;
11/05/2015;16:00:00;;;;;;;;
11/05/2015;17:00:00;;;;;;;;
11/05/2015;18:00:00;;;;;;;;
11/05/2015;19:00:00;;;;;;;;
11/05/2015;20:00:00;;;;;;;;
11/05/2015;21:00:00;;;;;;;;
11/05/2015;22:00:00;;;;;;;;
11/05/2015;23:00:00;;;;;;;;
11/05/2015;0:00:00;;;;;;;;
12/05/2015;1:00:00;;;;;;;;
12/05/2015;2:00:00;;;;;;;;
12/05/2015;3:00:00;;;;;;;;
12/05/2015;4:00:00;;;;;;;;
12/05/2015;5:00:00;;;;;;;;
12/05/2015;6:00:00;;;;;;;;
12/05/2015;7:00:00;;;;;;;;
12/05/2015;8:00:00;;;;;;;;
12/05/2015;9:00:00;;;;;;;;
12/05/2015;10:00:00;;;;;;;;
12/05/2015;11:00:00;;;;;;;;
12/05/2015;12:00:00;;;;;;;;
12/05/2015;13:00:00;;;;;;;;
12/05/2015;14:00:00;;;;;;;;
12/05/2015;15:00:00;;;;;;;;
12/05/2015;16:00:00;;;;;;;;
12/05/2015;17:00:00;;;;;;;;
12/05/2015;18:00:00;;;;;;;;
12/05/2015;19:00:00;;;;;;;;
12/05/2015;20:00:00;;;;;;;;
12/05/2015;21:00:00;;;;;;;;
12/05/2015;22:00:00;;;;;;;;
12/05/2015;23:00:00;;;;;;;;
12/05/2015;0:00:00;;;;;;;;
13/05/2015;1:00:00;;;;;;;;
13/05/2015;2:00:00;;;;;;;;
13/05/2015;3:00:00;;;;;;;;
13/05/2015;4:00:00;;;;;;;;
13/05/2015;5:00:00;;;;;;;;
13/05/2015;6:00:00;1;8.9;19;6;212;0.0;14.7;47
13/05/2015;7:00:00;0;18.8;42;10;206;0.0;16.2;30
13/05/2015;8:00:00;0;16.0;31;12;178;0.0;18.7;59
13/05/2015;9:00:00;0;10.1;15;3;192;0.1;21.6;90
13/05/2015;10:00:00;1;10.3;19;3;191;0.7;24.1;99
13/05/2015;11:00:00;1;7.4;18;5;203;1.3;25.4;108
13/05/2015;12:00:00;1;8.5;11;7;205;0.9;26.0;112
13/05/2015;13:00:00;1;8.0;11;7;197;1.0;26.2;112
13/05/2015;14:00:00;1;6.0;11;9;203;1.8;25.7;114
13/05/2015;15:00:00;1;8.5;9;10;211;1.9;25.4;112
13/05/2015;16:00:00;1;8.3;16;11;209;2.1;25.0;114
13/05/2015;17:00:00;1;7.8;10;12;196;0.7;24.5;108
13/05/2015;18:00:00;1;6.5;12;7;203;0.6;23.4;107
13/05/2015;19:00:00;1;8.5;12;7;203;0.6;21.8;104
13/05/2015;20:00:00;0;7.8;11;11;217;0.5;20.2;94
13/05/2015;21:00:00;0;8.5;10;12;210;0.2;19.3;93
13/05/2015;22:00:00;0;9.2;11;9;198;0.0;19.1;90
13/05/2015;23:00:00;0;2.0;4;6;207;0.1;18.9;80
13/05/2015;0:00:00;0;3.5;2;4;217;0.3;18.7;85
14/05/2015;1:00:00;0;2.3;2;5;220;0.9;18.8;83
14/05/2015;2:00:00;0;1.3;2;7;220;1.7;18.9;88
14/05/2015;3:00:00;0;1.3;0;7;219;1.9;18.8;86
14/05/2015;4:00:00;0;1.8;4;10;218;1.6;18.6;76
14/05/2015;5:00:00;0;2.4;1;10;217;1.9;18.7;71
14/05/2015;6:00:00;0;1.4;1;9;223;2.2;18.5;73
14/05/2015;7:00:00;0;0.8;2;11;220;2.5;18.8;86
14/05/2015;8:00:00;0;3.4;3;14;220;2.8;20.3;94
14/05/2015;9:00:00;0;1.4;3;15;225;2.4;21.9;100
14/05/2015;10:00:00;0;1.5;3;17;227;1.8;23.6;105
14/05/2015;11:00:00;0;2.9;5;18;226;1.5;25.1;109
14/05/2015;12:00:00;1;2.2;3;19;226;1.6;26.3;115
14/05/2015;13:00:00;1;5.0;6;19;229;1.8;27.3;120
14/05/2015;14:00:00;1;2.6;3;20;228;2.1;28.0;129
14/05/2015;15:00:00;1;3.2;4;20;222;2.5;28.1;127
14/05/2015;16:00:00;1;0.8;1;21;221;2.7;28.9;116
14/05/2015;17:00:00;1;0.6;1;22;225;2.7;28.6;112
14/05/2015;18:00:00;1;0.2;1;22;219;2.5;27.2;112
14/05/2015;19:00:00;1;0.9;3;23;220;1.8;25.8;110
14/05/2015;20:00:00;1;2.0;6;25;232;0.8;23.8;104
14/05/2015;21:00:00;1;1.4;3;26;128;2.0;22.8;111
14/05/2015;22:00:00;0;3.3;6;29;82;3.4;20.4;93
14/05/2015;23:00:00;0;5.9;0;25;105;3.1;19.7;79
14/05/2015;0:00:00;0;9.4;1;25;92;3.0;19.5;70
15/05/2015;1:00:00;0;10.1;0;26;81;3.6;19.0;66
15/05/2015;2:00:00;0;8.7;0;27;109;4.4;18.0;70
15/05/2015;3:00:00;1;7.8;0;27;136;3.9;17.3;81
15/05/2015;4:00:00;1;8.3;1;27;161;3.5;16.9;79
15/05/2015;5:00:00;1;8.4;0;26;146;3.6;16.5;86
15/05/2015;6:00:00;1;9.1;0;26;143;3.9;16.1;87
15/05/2015;7:00:00;1;14.5;2;26;158;3.9;15.8;76
15/05/2015;8:00:00;1;18.7;5;27;180;3.3;15.9;63
15/05/2015;9:00:00;1;16.3;4;26;179;3.7;17.2;54
15/05/2015;10:00:00;1;12.0;1;25;143;3.7;18.0;72
15/05/2015;11:00:00;1;16.3;0;24;146;3.1;18.5;73
15/05/2015;12:00:00;1;13.1;1;23;111;3.2;19.0;80
15/05/2015;13:00:00;1;14.7;1;22;206;1.9;18.4;67
15/05/2015;14:00:00;1;17.3;3;22;236;1.9;18.4;57
15/05/2015;15:00:00;1;10.4;1;22;281;1.9;18.3;78
15/05/2015;16:00:00;1;12.9;0;21;281;1.4;18.9;83
15/05/2015;17:00:00;1;7.2;1;20;236;1.5;20.4;85
15/05/2015;18:00:00;1;9.4;1;19;232;1.1;19.8;86
15/05/2015;19:00:00;1;9.4;1;19;214;0.6;19.0;85
15/05/2015;20:00:00;1;10.0;0;22;216;0.2;17.3;83
15/05/2015;21:00:00;1;13.2;3;26;171;0.6;16.3;65
15/05/2015;22:00:00;1;11.0;2;29;114;0.1;15.0;35
15/05/2015;23:00:00;1;6.0;7;27;123;0.3;13.9;54
15/05/2015;0:00:00;1;0.5;13;23;311;0.2;13.7;53
16/05/2015;1:00:00;1;11.8;40;22;239;0.4;14.3;30
16/05/2015;2:00:00;1;2.1;24;23;275;0.9;15.2;53
16/05/2015;3:00:00;1;3.6;10;22;305;2.0;15.5;80
16/05/2015;4:00:00;1;1.8;10;22;299;2.2;15.6;80
16/05/2015;5:00:00;1;1.4;8;21;282;2.7;13.8;81
16/05/2015;6:00:00;1;1.5;9;20;302;3.5;13.1;77
16/05/2015;7:00:00;1;0.9;10;19;294;2.5;13.1;69
16/05/2015;8:00:00;1;1.7;9;17;297;3.1;14.6;73
16/05/2015;9:00:00;1;0.9;8;16;297;3.1;14.7;72
16/05/2015;10:00:00;1;2.4;11;15;296;3.4;14.9;76
16/05/2015;11:00:00;1;4.8;17;15;257;4.3;17.1;72
16/05/2015;12:00:00;1;12.0;32;14;216;4.6;17.6;66
16/05/2015;13:00:00;1;6.6;36;15;231;4.7;18.2;65
16/05/2015;14:00:00;1;14.1;33;15;202;4.5;18.8;60
16/05/2015;15:00:00;2;13.7;43;16;192;4.2;18.7;56
16/05/2015;16:00:00;2;14.4;46;17;214;4.1;18.8;52
16/05/2015;17:00:00;2;14.7;55;18;212;3.8;18.8;44
16/05/2015;18:00:00;2;7.6;34;18;227;3.5;18.5;62
16/05/2015;19:00:00;2;7.9;28;19;240;2.9;18.2;63
16/05/2015;20:00:00;1;3.0;8;21;253;2.5;17.5;86
16/05/2015;21:00:00;1;5.6;15;22;260;2.7;17.4;89
16/05/2015;22:00:00;1;4.7;10;22;267;3.0;17.7;92
16/05/2015;23:00:00;1;15.2;5;21;260;2.4;17.6;93
16/05/2015;0:00:00;1;23.7;8;21;270;2.1;17.4;96
17/05/2015;1:00:00;1;35.9;9;20;274;2.4;17.3;98
17/05/2015;2:00:00;1;30.5;5;20;274;2.9;17.0;98
17/05/2015;3:00:00;1;29.0;8;19;269;2.9;17.0;98
17/05/2015;4:00:00;1;30.3;3;19;290;2.6;16.8;93
17/05/2015;5:00:00;1;29.6;1;18;254;2.9;16.7;89
17/05/2015;6:00:00;1;30.5;3;17;245;3.4;16.9;86
17/05/2015;7:00:00;1;29.5;2;16;251;3.7;17.1;78
17/05/2015;8:00:00;1;35.6;5;15;255;3.8;17.9;72
17/05/2015;9:00:00;1;23.6;18;15;247;3.9;18.5;72
17/05/2015;10:00:00;1;35.8;10;14;233;3.8;19.1;63
17/05/2015;11:00:00;1;42.4;26;14;223;4.0;19.6;45
17/05/2015;12:00:00;1;44.5;13;14;211;3.6;20.3;45
17/05/2015;13:00:00;1;37.1;20;15;165;4.4;20.3;46
17/05/2015;14:00:00;1;37.5;22;15;202;4.0;20.6;47
17/05/2015;15:00:00;1;35.1;14;14;256;4.2;20.7;63
17/05/2015;16:00:00;1;32.7;12;14;244;3.9;21.0;64
17/05/2015;17:00:00;1;29.7;2;14;252;3.6;21.2;70
17/05/2015;18:00:00;1;30.1;5;13;243;3.2;20.7;70
17/05/2015;19:00:00;1;27.1;18;12;253;2.9;20.0;75
17/05/2015;20:00:00;1;27.5;5;13;259;2.2;18.9;76
17/05/2015;21:00:00;1;31.1;7;14;296;1.8;18.2;78
17/05/2015;22:00:00;1;29.3;7;13;305;1.5;17.9;77
17/05/2015;23:00:00;1;15.8;26;13;304;0.9;17.3;71
17/05/2015;0:00:00;1;2.2;42;12;308;1.0;17.1;74
18/05/2015;1:00:00;1;4.9;51;13;302;0.2;16.0;67
18/05/2015;2:00:00;1;2.2;44;14;298;0.5;15.2;70
18/05/2015;3:00:00;1;0.8;40;13;296;0.7;15.5;71
18/05/2015;4:00:00;1;0.6;43;13;298;0.9;15.4;78
18/05/2015;5:00:00;1;0.3;45;12;296;0.8;15.0;75
18/05/2015;6:00:00;1;1.6;49;12;298;0.9;14.7;69
18/05/2015;7:00:00;1;0.6;55;11;304;1.6;16.5;72
18/05/2015;8:00:00;1;2.9;49;9;300;1.4;19.0;70
18/05/2015;9:00:00;1;6.6;63;7;252;1.7;21.1;55
18/05/2015;10:00:00;2;5.5;75;6;209;1.5;22.5;55
18/05/2015;11:00:00;2;2.0;48;6;131;1.4;23.6;74
18/05/2015;12:00:00;1;2.4;46;6;78;1.3;23.7;84
18/05/2015;13:00:00;1;4.4;42;6;125;0.8;24.4;87
18/05/2015;14:00:00;1;1.7;47;6;186;1.0;25.1;94
18/05/2015;15:00:00;1;0.3;46;7;187;0.9;24.8;96
18/05/2015;16:00:00;1;0.3;46;7;192;1.0;24.8;91
18/05/2015;17:00:00;1;0.3;50;8;186;0.9;23.8;90
18/05/2015;18:00:00;1;0.3;50;8;172;1.1;22.1;89
18/05/2015;19:00:00;1;0.3;47;8;191;0.7;20.9;89
18/05/2015;20:00:00;1;1.3;53;10;179;0.6;19.2;87
18/05/2015;21:00:00;0;1.3;43;12;179;0.3;18.0;78
18/05/2015;22:00:00;1;0.3;47;13;175;0.1;17.0;68
18/05/2015;23:00:00;0;0.8;27;13;186;0.0;16.3;62
18/05/2015;0:00:00;0;0.1;1;13;190;0.0;15.3;52
19/05/2015;1:00:00;1;0.1;1;12;183;0.0;14.6;42
19/05/2015;2:00:00;1;0.1;2;12;187;0.0;14.2;32
19/05/2015;3:00:00;1;0.1;1;12;192;0.0;13.9;36
19/05/2015;4:00:00;1;0.2;2;11;193;0.0;13.9;43
19/05/2015;5:00:00;0;0.1;1;12;150;0.0;14.6;44
19/05/2015;6:00:00;0;0.1;0;12;68;0.0;15.2;47
19/05/2015;7:00:00;0;0.4;4;9;46;0.0;16.2;40
19/05/2015;8:00:00;0;0.7;6;4;38;0.8;17.8;63
19/05/2015;9:00:00;0;0.2;1;3;51;1.6;19.3;82
19/05/2015;10:00:00;1;0.1;0;4;57;2.2;20.7;90
19/05/2015;11:00:00;1;0.1;1;6;92;2.5;21.7;94
19/05/2015;12:00:00;1;0.1;0;7;96;3.6;20.4;86
19/05/2015;13:00:00;1;0.1;1;10;66;3.2;18.3;81
19/05/2015;14:00:00;1;0.3;1;13;67;2.5;17.5;79
19/05/2015;15:00:00;1;0.2;1;15;96;3.4;17.9;80
