Fecha;Hora;SO2;NO;NO2;dd;vv;TMP;O3
17/03/2015;0:00:00;1;0.4;1;114;1.0;12.2;92
18/03/2015;1:00:00;1;0.3;1;130;1.0;12.4;95
18/03/2015;2:00:00;3;0.3;1;84;0.9;12.5;93
18/03/2015;3:00:00;2;0.3;1;62;1.1;12.1;85
18/03/2015;4:00:00;2;0.4;1;56;1.3;11.8;78
18/03/2015;5:00:00;0;0.3;3;83;1.3;12.3;84
18/03/2015;6:00:00;1;0.2;5;91;1.3;12.4;84
18/03/2015;7:00:00;2;0.3;6;97;1.0;12.6;83
18/03/2015;8:00:00;0;0.3;8;85;1.0;12.7;80
18/03/2015;9:00:00;1;0.3;6;114;1.0;13.2;86
18/03/2015;10:00:00;0;0.3;5;128;1.3;13.9;87
18/03/2015;11:00:00;0;0.3;5;137;1.3;14.1;92
18/03/2015;12:00:00;0;0.4;7;137;1.2;14.4;90
18/03/2015;13:00:00;0;0.3;5;140;1.1;14.3;91
18/03/2015;14:00:00;0;0.3;5;141;1.3;14.4;92
18/03/2015;15:00:00;0;0.3;4;140;1.1;14.2;94
18/03/2015;16:00:00;1;0.3;4;155;1.0;14.4;96
18/03/2015;17:00:00;0;0.3;4;147;1.1;13.9;95
18/03/2015;18:00:00;0;0.2;4;133;1.1;13.9;93
18/03/2015;19:00:00;0;0.3;5;134;1.1;13.9;93
18/03/2015;20:00:00;1;0.3;5;139;1.2;13.8;96
18/03/2015;21:00:00;0;0.3;4;124;1.2;13.8;98
18/03/2015;22:00:00;1;0.3;4;129;1.3;13.9;97
18/03/2015;23:00:00;1;0.2;4;125;9.8;17.3;98
18/03/2015;0:00:00;1;0.2;5;119;1.2;13.9;96
19/03/2015;1:00:00;2;0.2;4;105;1.5;13.9;96
19/03/2015;2:00:00;2;0.3;5;110;1.4;14.0;96
19/03/2015;3:00:00;1;0.3;4;107;1.5;13.9;96
19/03/2015;4:00:00;0;0.3;4;104;1.5;14.0;97
19/03/2015;5:00:00;1;0.4;3;121;1.3;14.0;97
19/03/2015;6:00:00;1;0.5;4;126;1.1;13.9;94
19/03/2015;7:00:00;0;0.7;4;122;1.2;13.9;94
19/03/2015;8:00:00;0;0.7;3;122;1.1;13.9;93
19/03/2015;9:00:00;0;0.6;4;132;1.0;14.0;93
19/03/2015;10:00:00;0;5.3;3;141;0.9;14.1;89
19/03/2015;11:00:00;23;1.8;4;132;1.1;14.4;95
19/03/2015;12:00:00;0;1.4;4;131;1.4;14.7;95
19/03/2015;13:00:00;1;1.6;3;130;1.4;14.7;97
19/03/2015;14:00:00;1;1.6;4;123;1.5;14.7;97
19/03/2015;15:00:00;1;1.5;4;126;1.6;14.7;97
19/03/2015;16:00:00;1;1.7;3;126;1.6;14.7;99
19/03/2015;17:00:00;2;1.5;4;134;1.5;14.6;99
19/03/2015;18:00:00;1;1.5;4;132;1.6;14.5;98
19/03/2015;19:00:00;2;1.5;4;108;1.8;14.3;98
19/03/2015;20:00:00;1;1.2;4;119;1.9;14.2;99
19/03/2015;21:00:00;2;1.4;3;124;1.9;14.2;100
19/03/2015;22:00:00;1;1.3;4;119;2.1;14.3;101
19/03/2015;23:00:00;2;1.6;4;121;2.2;14.4;101
19/03/2015;0:00:00;1;1.3;4;117;1.9;14.2;100
20/03/2015;1:00:00;1;1.5;3;106;1.8;14.3;101
20/03/2015;2:00:00;2;1.3;4;122;1.8;14.2;104
20/03/2015;3:00:00;2;1.2;3;119;1.7;14.1;105
20/03/2015;4:00:00;1;1.8;3;122;1.5;14.1;103
20/03/2015;5:00:00;1;1.2;3;125;1.5;14.1;103
20/03/2015;6:00:00;0;0.5;3;111;1.7;14.0;100
20/03/2015;7:00:00;0;0.5;2;105;1.8;14.1;99
20/03/2015;8:00:00;0;0.5;3;98;1.9;14.1;99
20/03/2015;9:00:00;1;0.4;6;88;1.7;14.2;97
20/03/2015;10:00:00;1;0.7;6;78;2.0;13.9;93
20/03/2015;11:00:00;1;0.7;7;94;1.8;14.1;91
20/03/2015;12:00:00;1;0.7;6;81;2.7;14.2;89
20/03/2015;13:00:00;1;0.8;4;92;2.5;15.2;92
20/03/2015;14:00:00;2;0.6;3;106;2.5;15.5;94
20/03/2015;15:00:00;2;0.8;5;100;2.1;15.7;94
20/03/2015;16:00:00;3;0.7;4;117;1.5;15.5;91
20/03/2015;17:00:00;1;0.7;4;112;1.5;15.2;86
20/03/2015;18:00:00;2;0.4;3;122;1.3;14.8;84
20/03/2015;19:00:00;1;0.3;2;122;0.9;14.6;84
20/03/2015;20:00:00;1;0.8;4;133;0.9;14.4;81
20/03/2015;21:00:00;4;0.4;2;144;1.1;14.5;84
20/03/2015;22:00:00;6;0.5;6;158;1.1;14.6;79
20/03/2015;23:00:00;2;0.6;3;138;1.0;14.1;83
20/03/2015;0:00:00;4;0.6;4;124;1.0;14.0;80
21/03/2015;1:00:00;3;0.6;4;97;1.1;13.9;78
21/03/2015;2:00:00;4;0.4;2;114;1.0;13.9;80
21/03/2015;3:00:00;5;0.5;4;136;1.5;14.0;75
21/03/2015;4:00:00;3;0.4;1;178;1.4;13.9;80
21/03/2015;5:00:00;5;0.4;1;189;1.2;13.9;87
21/03/2015;6:00:00;5;0.3;2;196;1.1;13.9;86
21/03/2015;7:00:00;4;0.3;3;195;1.4;13.9;86
21/03/2015;8:00:00;3;0.3;2;195;1.4;13.6;86
21/03/2015;9:00:00;0;0.3;2;195;1.4;14.3;86
21/03/2015;10:00:00;3;0.4;2;198;1.2;15.5;85
21/03/2015;11:00:00;4;0.3;2;200;1.4;16.0;88
21/03/2015;12:00:00;1;0.3;3;213;1.5;15.6;91
21/03/2015;13:00:00;3;0.3;2;213;1.5;15.8;91
21/03/2015;14:00:00;3;0.7;3;195;1.9;16.9;91
21/03/2015;15:00:00;4;0.3;3;191;1.9;17.7;93
21/03/2015;16:00:00;4;0.5;5;162;3.2;18.1;92
21/03/2015;17:00:00;3;0.3;3;169;2.9;18.4;95
21/03/2015;18:00:00;2;0.4;4;196;2.5;17.5;94
21/03/2015;19:00:00;1;0.3;3;158;4.7;16.2;96
21/03/2015;20:00:00;2;0.6;12;59;2.3;14.1;85
21/03/2015;21:00:00;2;5.7;44;64;0.7;13.8;46
21/03/2015;22:00:00;3;4.4;32;58;0.9;13.6;58
21/03/2015;23:00:00;3;0.3;12;65;0.6;13.3;54
21/03/2015;0:00:00;1;0.4;27;143;0.8;13.5;37
22/03/2015;1:00:00;4;2.0;23;142;0.8;13.5;43
22/03/2015;2:00:00;6;0.4;18;209;0.8;13.4;42
22/03/2015;3:00:00;5;0.9;20;183;0.2;13.1;41
22/03/2015;4:00:00;7;2.6;23;76;0.0;12.2;29
22/03/2015;5:00:00;1;0.3;7;92;0.4;12.2;55
22/03/2015;6:00:00;4;1.0;12;99;0.6;11.8;45
22/03/2015;7:00:00;2;1.8;14;51;0.7;11.8;46
22/03/2015;8:00:00;4;3.2;15;171;1.0;12.3;48
22/03/2015;9:00:00;1;3.5;19;184;0.4;13.4;48
22/03/2015;10:00:00;1;7.9;24;66;0.0;15.3;45
22/03/2015;11:00:00;2;1.9;17;140;0.6;16.2;66
22/03/2015;12:00:00;1;2.6;16;180;0.9;16.4;68
22/03/2015;13:00:00;1;2.7;11;166;1.3;17.6;76
22/03/2015;14:00:00;1;0.5;7;189;1.9;17.7;94
22/03/2015;15:00:00;6;0.4;7;193;2.5;18.4;97
22/03/2015;16:00:00;2;0.6;9;165;2.7;17.9;95
22/03/2015;17:00:00;0;0.3;7;191;3.2;18.4;100
22/03/2015;18:00:00;0;0.4;6;125;3.8;17.4;99
22/03/2015;19:00:00;0;0.3;5;184;4.9;16.0;96
22/03/2015;20:00:00;0;0.3;7;161;4.8;14.6;95
22/03/2015;21:00:00;0;0.3;6;162;4.7;14.4;96
22/03/2015;22:00:00;0;0.3;7;152;3.4;14.2;91
22/03/2015;23:00:00;0;0.3;6;252;3.6;14.0;95
22/03/2015;0:00:00;0;0.5;10;268;1.9;13.9;85
23/03/2015;1:00:00;0;0.5;13;202;2.8;13.9;80
23/03/2015;2:00:00;0;1.2;9;159;1.5;13.7;86
23/03/2015;3:00:00;0;0.3;5;142;1.0;13.7;91
23/03/2015;4:00:00;0;0.4;6;145;0.6;13.8;89
23/03/2015;5:00:00;0;0.3;5;162;0.6;13.9;87
23/03/2015;6:00:00;0;1.2;14;156;0.4;13.7;78
23/03/2015;7:00:00;0;0.5;8;139;0.7;13.7;86
23/03/2015;8:00:00;0;0.6;7;133;0.9;13.7;85
23/03/2015;9:00:00;0;0.4;10;152;0.9;14.1;79
23/03/2015;10:00:00;0;0.8;13;161;0.8;14.4;78
23/03/2015;11:00:00;0;1.0;12;163;0.5;15.1;78
23/03/2015;12:00:00;0;0.8;10;155;0.4;15.7;83
23/03/2015;13:00:00;0;6.6;25;164;1.0;16.3;67
23/03/2015;14:00:00;0;2.8;15;168;1.5;16.2;81
23/03/2015;15:00:00;0;0.4;6;161;1.4;15.3;91
23/03/2015;16:00:00;2;0.5;7;141;1.1;14.9;88
23/03/2015;17:00:00;2;0.5;7;140;0.9;14.5;87
23/03/2015;18:00:00;2;0.6;7;134;0.9;14.6;88
23/03/2015;19:00:00;3;0.7;6;130;0.8;14.1;89
23/03/2015;20:00:00;1;0.6;7;129;0.4;13.9;87
23/03/2015;21:00:00;3;0.5;6;142;0.3;14.0;87
23/03/2015;22:00:00;3;0.5;6;123;0.7;13.9;85
23/03/2015;23:00:00;0;0.6;7;129;0.9;14.0;86
23/03/2015;0:00:00;4;0.4;6;147;0.7;14.1;90
24/03/2015;1:00:00;3;0.4;6;134;0.7;14.2;90
24/03/2015;2:00:00;1;0.5;5;138;0.7;14.2;92
24/03/2015;3:00:00;3;0.8;11;139;0.8;14.0;83
24/03/2015;4:00:00;3;0.5;8;268;0.5;14.0;83
24/03/2015;5:00:00;2;0.4;5;230;0.4;14.1;86
24/03/2015;6:00:00;4;1.2;6;252;0.6;14.2;81
24/03/2015;7:00:00;3;1.3;5;179;0.8;14.0;89
24/03/2015;8:00:00;1;1.6;10;241;0.4;14.1;80
24/03/2015;9:00:00;1;1.8;13;210;0.2;15.4;78
24/03/2015;10:00:00;;;;;;;
24/03/2015;11:00:00;0;2.4;13;138;0.6;16.1;83
24/03/2015;12:00:00;0;1.7;7;140;1.1;16.0;88
24/03/2015;13:00:00;0;1.8;8;147;1.5;16.3;86
24/03/2015;14:00:00;0;1.4;6;138;1.2;16.7;88
24/03/2015;15:00:00;0;1.6;6;177;1.4;16.5;91
24/03/2015;16:00:00;1;1.9;11;128;1.6;16.5;86
24/03/2015;17:00:00;1;1.4;12;212;1.2;15.6;84
24/03/2015;18:00:00;1;2.0;12;113;1.6;15.1;84
24/03/2015;19:00:00;1;2.7;18;74;1.5;14.8;78
24/03/2015;20:00:00;1;3.9;21;70;1.8;14.0;72
24/03/2015;21:00:00;1;6.0;31;63;1.7;13.8;60
24/03/2015;22:00:00;3;29.5;49;109;1.4;13.5;39
24/03/2015;23:00:00;2;6.7;23;105;1.6;13.6;63
24/03/2015;0:00:00;0;7.9;30;71;2.1;13.5;59
25/03/2015;1:00:00;3;4.0;21;70;2.1;13.1;67
25/03/2015;2:00:00;3;1.4;18;70;1.9;13.1;73
25/03/2015;3:00:00;0;1.8;18;111;2.6;12.2;65
25/03/2015;4:00:00;0;2.2;24;91;3.1;11.0;64
25/03/2015;5:00:00;1;2.2;24;85;3.3;10.4;66
25/03/2015;6:00:00;0;1.3;16;63;3.5;10.2;69
25/03/2015;7:00:00;0;2.6;16;76;3.7;9.7;69
25/03/2015;8:00:00;0;5.8;20;69;3.3;9.8;62
25/03/2015;9:00:00;0;24.4;48;82;2.8;9.6;33
25/03/2015;10:00:00;0;20.5;39;103;2.4;9.7;41
25/03/2015;11:00:00;0;22.8;42;72;1.6;10.0;37
25/03/2015;12:00:00;0;18.7;39;103;2.1;9.8;45
25/03/2015;13:00:00;0;16.5;33;73;1.9;9.7;43
25/03/2015;14:00:00;0;32.0;40;69;2.1;9.8;36
25/03/2015;15:00:00;0;15.5;27;63;2.6;10.0;51
25/03/2015;16:00:00;0;12.6;25;63;2.8;10.2;56
25/03/2015;17:00:00;0;0.6;9;59;2.7;10.3;71
25/03/2015;18:00:00;0;0.4;9;63;2.3;10.4;69
25/03/2015;19:00:00;0;0.4;5;69;2.0;10.3;72
25/03/2015;20:00:00;0;0.4;10;63;2.3;9.9;69
25/03/2015;21:00:00;0;0.3;18;54;2.9;10.1;58
25/03/2015;22:00:00;0;0.4;19;117;3.0;10.3;54
25/03/2015;23:00:00;0;0.4;17;251;3.1;10.3;54
25/03/2015;0:00:00;1;0.4;9;244;3.1;10.3;61
26/03/2015;1:00:00;0;0.7;8;246;2.4;10.2;65
26/03/2015;2:00:00;0;0.4;3;221;1.9;10.7;69
26/03/2015;3:00:00;0;0.3;1;245;1.7;10.5;71
26/03/2015;4:00:00;1;0.3;1;277;1.8;10.3;73
26/03/2015;5:00:00;0;0.3;2;190;1.4;9.5;67
26/03/2015;6:00:00;1;1.1;2;114;2.0;9.5;71
26/03/2015;7:00:00;1;1.4;2;111;2.0;9.5;74
26/03/2015;8:00:00;0;1.6;8;167;1.1;9.7;67
26/03/2015;9:00:00;0;5.7;19;179;1.5;11.0;58
26/03/2015;10:00:00;0;6.9;14;114;1.7;11.6;65
26/03/2015;11:00:00;0;7.2;12;150;1.4;12.2;68
26/03/2015;12:00:00;0;12.9;20;98;1.5;12.7;61
26/03/2015;13:00:00;0;1.7;3;178;2.2;13.1;79
26/03/2015;14:00:00;0;1.6;2;200;1.6;13.5;82
26/03/2015;15:00:00;0;2.3;5;210;1.5;13.8;81
26/03/2015;16:00:00;0;12.7;25;105;1.7;14.0;63
26/03/2015;17:00:00;0;1.8;3;212;2.1;14.4;85
26/03/2015;18:00:00;0;1.3;3;230;2.2;14.8;84
26/03/2015;19:00:00;0;1.1;3;223;1.8;12.8;84
26/03/2015;20:00:00;0;1.3;4;223;1.4;11.9;84
26/03/2015;21:00:00;0;1.1;3;228;1.4;11.8;89
26/03/2015;22:00:00;0;1.2;2;224;1.5;12.5;91
26/03/2015;23:00:00;0;1.2;1;221;1.6;12.8;92
26/03/2015;0:00:00;0;1.1;1;224;1.5;13.1;92
27/03/2015;1:00:00;0;1.2;1;237;1.3;12.8;87
27/03/2015;2:00:00;0;1.6;3;226;1.2;12.5;81
27/03/2015;3:00:00;4;1.1;3;60;1.8;11.2;74
27/03/2015;4:00:00;3;1.5;3;66;0.9;11.6;69
27/03/2015;5:00:00;4;1.9;9;52;1.7;12.1;60
27/03/2015;6:00:00;4;2.4;12;75;1.4;12.7;52
27/03/2015;7:00:00;6;2.1;21;63;1.6;13.0;50
27/03/2015;8:00:00;4;4.6;24;71;1.8;12.7;47
27/03/2015;9:00:00;2;1.9;13;63;1.8;15.1;62
27/03/2015;10:00:00;5;5.9;23;177;1.7;17.1;56
27/03/2015;11:00:00;1;6.7;21;89;1.5;17.7;63
27/03/2015;12:00:00;1;12.4;26;149;2.1;18.7;56
27/03/2015;13:00:00;5;1.9;12;157;2.4;20.0;73
27/03/2015;14:00:00;4;3.7;13;156;1.5;19.4;74
27/03/2015;15:00:00;7;2.2;12;127;2.1;18.9;79
27/03/2015;16:00:00;7;1.9;12;160;2.6;20.0;78
27/03/2015;17:00:00;4;1.9;10;198;1.8;19.5;81
27/03/2015;18:00:00;4;1.1;7;225;1.4;18.2;85
27/03/2015;19:00:00;4;0.9;8;227;1.3;18.0;80
27/03/2015;20:00:00;2;0.9;10;224;1.3;16.1;80
27/03/2015;21:00:00;2;1.1;10;232;1.1;15.3;79
27/03/2015;22:00:00;4;0.9;12;256;1.1;15.2;73
27/03/2015;23:00:00;2;0.8;17;218;0.5;14.8;64
27/03/2015;0:00:00;4;2.3;15;179;0.2;14.8;64
28/03/2015;1:00:00;4;1.0;18;139;1.2;16.0;61
28/03/2015;2:00:00;4;1.4;29;129;1.5;17.1;43
28/03/2015;3:00:00;0;1.3;29;102;2.7;16.9;36
28/03/2015;4:00:00;0;1.0;7;63;1.5;16.9;49
28/03/2015;5:00:00;0;0.9;9;56;1.9;16.6;47
28/03/2015;6:00:00;0;0.8;7;58;1.5;15.4;44
28/03/2015;7:00:00;0;0.3;1;56;1.4;15.1;49
28/03/2015;8:00:00;0;0.4;6;62;2.1;15.8;47
28/03/2015;9:00:00;0;0.9;6;57;2.3;16.9;50
28/03/2015;10:00:00;0;0.7;4;73;2.6;18.1;54
28/03/2015;11:00:00;0;1.1;8;62;2.1;18.8;53
28/03/2015;12:00:00;0;0.7;5;112;1.7;19.8;57
28/03/2015;13:00:00;0;0.4;1;188;2.1;20.0;65
28/03/2015;14:00:00;0;0.9;3;184;3.0;20.1;65
28/03/2015;15:00:00;0;0.3;1;167;3.3;20.0;67
28/03/2015;16:00:00;0;0.3;1;208;2.0;20.3;68
28/03/2015;17:00:00;0;0.3;1;222;2.2;18.6;76
28/03/2015;18:00:00;0;0.3;0;223;1.9;17.8;82
28/03/2015;19:00:00;0;0.3;1;223;1.7;17.3;84
28/03/2015;20:00:00;0;0.3;1;220;1.3;16.2;81
28/03/2015;21:00:00;0;0.3;1;217;1.3;15.8;76
28/03/2015;22:00:00;0;0.3;2;216;1.4;15.4;72
28/03/2015;23:00:00;0;0.3;1;220;1.5;15.5;79
28/03/2015;0:00:00;0;0.3;0;219;6.3;19.9;82
29/03/2015;1:00:00;0;0.3;1;223;1.7;15.1;77
29/03/2015;2:00:00;0;0.3;3;233;2.0;14.7;65
29/03/2015;3:00:00;1;0.3;3;259;1.9;14.4;58
29/03/2015;4:00:00;0;0.3;3;175;0.5;14.9;64
29/03/2015;5:00:00;1;0.3;4;117;0.1;14.6;60
29/03/2015;6:00:00;2;0.3;4;123;1.4;14.3;55
29/03/2015;7:00:00;1;1.1;12;53;1.5;14.5;49
29/03/2015;8:00:00;2;1.6;13;50;1.4;15.6;49
29/03/2015;9:00:00;0;5.1;14;57;1.8;16.4;54
29/03/2015;10:00:00;3;0.4;4;72;1.6;17.7;66
29/03/2015;11:00:00;2;1.1;7;62;1.9;18.9;65
29/03/2015;12:00:00;1;7.9;21;123;3.6;19.7;51
29/03/2015;13:00:00;3;3.7;14;102;1.8;19.7;60
29/03/2015;14:00:00;3;3.2;11;180;3.5;20.3;64
29/03/2015;15:00:00;6;0.3;3;205;2.2;20.4;75
29/03/2015;16:00:00;6;0.8;4;198;1.9;19.8;75
29/03/2015;17:00:00;7;0.3;2;202;1.5;17.6;82
29/03/2015;18:00:00;5;0.3;4;217;1.6;17.5;85
29/03/2015;19:00:00;3;0.4;3;219;1.5;16.8;80
29/03/2015;20:00:00;1;0.4;3;221;1.5;15.8;76
29/03/2015;21:00:00;0;0.4;5;239;1.6;15.6;72
29/03/2015;22:00:00;1;0.4;5;219;1.0;15.2;69
29/03/2015;23:00:00;3;0.3;3;220;1.1;15.3;76
29/03/2015;0:00:00;2;0.3;2;242;1.1;15.7;80
30/03/2015;1:00:00;3;0.3;2;233;1.1;15.8;76
30/03/2015;2:00:00;3;0.3;5;168;1.1;15.4;64
30/03/2015;3:00:00;6;0.4;2;234;1.8;16.2;73
30/03/2015;4:00:00;3;0.3;2;221;1.6;16.4;75
30/03/2015;5:00:00;3;0.3;3;238;2.9;15.9;76
30/03/2015;6:00:00;4;0.4;4;230;4.1;15.6;75
30/03/2015;7:00:00;1;1.6;12;224;2.9;15.6;64
30/03/2015;8:00:00;1;2.0;23;232;1.2;15.7;53
30/03/2015;9:00:00;2;1.3;9;222;1.2;16.9;70
30/03/2015;10:00:00;2;1.9;9;230;1.5;19.3;70
30/03/2015;11:00:00;1;2.5;8;231;1.4;21.5;69
30/03/2015;12:00:00;2;1.5;5;254;1.5;23.9;74
30/03/2015;13:00:00;5;1.3;7;258;1.6;23.5;82
30/03/2015;14:00:00;5;1.5;6;256;1.8;23.7;85
30/03/2015;15:00:00;2;1.3;6;247;1.6;24.1;88
30/03/2015;16:00:00;1;1.4;6;200;1.7;24.7;88
30/03/2015;17:00:00;3;1.2;9;246;1.5;25.7;86
30/03/2015;18:00:00;1;1.4;6;218;1.6;22.2;94
30/03/2015;19:00:00;2;0.9;9;203;1.3;20.6;96
30/03/2015;20:00:00;2;0.8;8;213;1.3;19.0;94
30/03/2015;21:00:00;0;1.0;24;175;3.8;19.0;64
30/03/2015;22:00:00;1;1.0;36;93;3.0;18.7;45
30/03/2015;23:00:00;1;1.2;39;57;1.8;17.9;34
30/03/2015;0:00:00;6;1.0;13;55;2.6;18.7;61
31/03/2015;1:00:00;7;0.5;8;52;4.3;19.6;69
31/03/2015;2:00:00;4;0.9;6;77;4.3;18.8;65
31/03/2015;3:00:00;3;0.8;8;88;5.2;17.4;59
31/03/2015;4:00:00;2;1.0;3;63;5.4;16.8;65
31/03/2015;5:00:00;2;0.7;5;136;5.4;17.1;64
31/03/2015;6:00:00;1;0.8;3;77;5.4;16.3;60
31/03/2015;7:00:00;4;0.5;11;64;5.4;16.3;55
31/03/2015;8:00:00;0;4.3;22;45;2.7;16.4;43
31/03/2015;9:00:00;2;11.2;30;203;4.7;19.1;38
31/03/2015;10:00:00;1;1.2;8;203;1.9;19.6;63
31/03/2015;11:00:00;3;1.0;5;196;1.2;20.0;71
31/03/2015;12:00:00;1;0.5;4;200;1.3;20.8;81
31/03/2015;13:00:00;2;0.5;4;214;1.6;21.4;84
31/03/2015;14:00:00;4;1.2;6;220;1.8;21.3;83
31/03/2015;15:00:00;7;0.6;3;218;2.1;21.1;87
31/03/2015;16:00:00;4;0.5;3;226;2.1;21.1;89
31/03/2015;17:00:00;3;0.7;4;224;1.9;21.1;88
31/03/2015;18:00:00;4;0.6;4;221;1.8;21.0;88
31/03/2015;19:00:00;5;0.5;3;220;1.6;20.8;87
31/03/2015;20:00:00;1;0.4;5;228;1.3;19.9;86
31/03/2015;21:00:00;2;0.5;8;232;2.1;20.0;85
31/03/2015;22:00:00;1;0.5;21;189;4.7;19.7;60
31/03/2015;23:00:00;0;0.5;19;153;5.5;18.8;56
31/03/2015;0:00:00;4;0.5;5;52;4.2;18.5;75
01/04/2015;1:00:00;6;0.4;6;50;1.9;18.5;74
01/04/2015;2:00:00;3;0.6;10;62;1.5;19.6;76
01/04/2015;3:00:00;3;0.5;8;52;1.5;18.6;77
01/04/2015;4:00:00;0;0.4;6;52;1.6;17.0;73
01/04/2015;5:00:00;1;0.8;12;52;2.8;15.4;62
01/04/2015;6:00:00;1;0.7;18;49;5.0;14.7;55
01/04/2015;7:00:00;2;1.1;19;51;1.9;14.5;51
01/04/2015;8:00:00;2;10.3;33;50;1.4;14.5;34
01/04/2015;9:00:00;1;8.2;27;57;2.3;16.3;47
01/04/2015;10:00:00;2;2.2;13;64;3.2;16.9;65
01/04/2015;11:00:00;2;2.9;12;62;3.9;17.1;70
01/04/2015;12:00:00;4;1.3;9;65;3.0;17.5;74
01/04/2015;13:00:00;2;1.3;9;70;2.5;17.6;79
01/04/2015;14:00:00;2;0.9;7;75;2.0;17.9;83
01/04/2015;15:00:00;2;0.7;4;143;1.6;17.5;82
01/04/2015;16:00:00;2;0.7;3;152;2.5;16.6;76
01/04/2015;17:00:00;1;0.6;3;151;3.1;15.9;75
01/04/2015;18:00:00;2;0.5;6;202;3.9;15.8;74
01/04/2015;19:00:00;0;0.4;6;137;3.0;15.0;79
01/04/2015;20:00:00;1;0.5;5;147;3.5;14.5;80
01/04/2015;21:00:00;0;1.9;9;203;3.6;14.3;73
01/04/2015;22:00:00;3;0.4;4;230;3.6;13.9;80
01/04/2015;23:00:00;3;0.5;4;227;3.1;13.9;80
01/04/2015;0:00:00;4;0.7;3;231;3.7;14.0;83
02/04/2015;1:00:00;4;0.6;2;205;3.5;14.1;82
02/04/2015;2:00:00;2;0.6;3;163;4.5;14.0;82
02/04/2015;3:00:00;1;0.5;1;170;4.5;13.9;83
02/04/2015;4:00:00;1;0.4;2;142;4.5;13.6;83
02/04/2015;5:00:00;1;0.4;9;48;4.5;13.0;49
02/04/2015;6:00:00;1;1.9;17;60;4.3;12.7;36
02/04/2015;7:00:00;0;2.4;12;93;2.7;12.4;32
02/04/2015;8:00:00;0;7.8;32;53;1.2;12.7;21
02/04/2015;9:00:00;0;12.7;31;109;0.9;14.5;37
02/04/2015;10:00:00;2;0.6;5;199;2.3;16.6;75
02/04/2015;11:00:00;0;0.5;8;194;2.9;17.5;76
02/04/2015;12:00:00;1;0.3;1;202;1.8;17.8;85
02/04/2015;13:00:00;1;0.4;2;190;1.8;18.0;81
02/04/2015;14:00:00;1;0.3;1;204;1.6;18.1;81
02/04/2015;15:00:00;1;0.3;1;217;1.5;17.7;83
02/04/2015;16:00:00;2;0.3;1;215;1.6;17.5;83
02/04/2015;17:00:00;1;0.3;1;218;1.5;17.4;84
02/04/2015;18:00:00;2;0.3;1;224;1.4;17.2;83
02/04/2015;19:00:00;1;0.3;0;220;1.6;16.2;82
02/04/2015;20:00:00;0;0.3;0;223;4.1;14.8;83
02/04/2015;21:00:00;0;0.3;1;205;0.6;14.3;84
02/04/2015;22:00:00;0;0.3;0;208;0.8;14.1;81
02/04/2015;23:00:00;1;0.3;1;212;1.3;14.1;82
02/04/2015;0:00:00;0;0.3;1;217;1.3;13.9;80
03/04/2015;1:00:00;1;0.3;0;223;1.3;13.4;74
03/04/2015;2:00:00;2;0.3;6;246;1.6;12.5;52
03/04/2015;3:00:00;4;0.3;12;252;1.4;11.6;33
03/04/2015;4:00:00;3;0.3;5;162;1.4;11.3;45
03/04/2015;5:00:00;4;0.2;4;250;1.3;11.7;51
03/04/2015;6:00:00;2;0.3;4;154;1.3;11.2;47
03/04/2015;7:00:00;2;0.4;5;83;1.3;11.5;56
03/04/2015;8:00:00;2;5.8;15;94;1.6;12.0;43
03/04/2015;9:00:00;0;35.5;37;144;1.8;14.0;18
03/04/2015;10:00:00;2;1.5;12;187;0.4;16.0;63
03/04/2015;11:00:00;2;0.9;6;178;0.9;17.4;78
03/04/2015;12:00:00;3;0.7;4;190;2.4;18.0;78
03/04/2015;13:00:00;1;2.3;9;194;2.4;18.0;73
03/04/2015;14:00:00;4;0.7;3;193;2.0;18.8;82
03/04/2015;15:00:00;3;0.5;2;194;2.2;18.8;81
03/04/2015;16:00:00;4;0.5;2;192;2.5;18.6;80
03/04/2015;17:00:00;3;0.4;1;188;2.5;18.8;80
03/04/2015;18:00:00;3;0.8;8;188;2.9;18.6;76
03/04/2015;19:00:00;0;0.7;7;175;3.4;16.6;75
03/04/2015;20:00:00;1;0.6;8;173;4.8;14.9;73
03/04/2015;21:00:00;0;0.5;4;188;2.7;14.6;76
03/04/2015;22:00:00;0;0.6;3;176;3.4;14.4;78
03/04/2015;23:00:00;0;0.4;2;193;2.8;14.3;75
03/04/2015;0:00:00;3;0.7;4;200;2.5;14.0;67
04/04/2015;1:00:00;;;;;;;
04/04/2015;2:00:00;2;0.4;11;98;2.3;13.2;47
04/04/2015;3:00:00;3;0.6;11;60;0.0;12.4;43
04/04/2015;4:00:00;0;0.5;7;83;0.5;12.1;46
04/04/2015;5:00:00;1;0.5;11;156;0.8;12.2;45
04/04/2015;6:00:00;1;0.4;9;117;0.9;12.0;42
04/04/2015;7:00:00;0;1.2;13;54;1.1;11.9;31
04/04/2015;8:00:00;0;9.0;25;58;1.4;12.3;25
04/04/2015;9:00:00;0;9.6;24;58;1.1;13.3;31
04/04/2015;10:00:00;0;1.4;6;88;0.7;15.2;66
04/04/2015;11:00:00;0;1.7;8;141;0.7;16.1;71
04/04/2015;12:00:00;0;4.4;10;152;1.2;16.8;71
04/04/2015;13:00:00;0;8.3;17;169;1.6;18.2;64
04/04/2015;14:00:00;0;2.0;10;166;1.9;17.0;80
04/04/2015;15:00:00;0;1.7;6;160;2.8;17.3;80
