Nombre;Longitud;Latitud;Fecha;SO2;NO;NO2;NOX;PM10;PM25;CO;O3;BEN;TOL;OXL
ELCIEGO;-2.619475212;42.51824807;2015-01-25;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-24;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-23;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-22;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-21;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-20;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-19;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-18;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-17;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-16;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-15;;5. MUY BAJO;2. ALTO;3. MEDIO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-14;;5. MUY BAJO;3. MEDIO;4. BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-13;;5. MUY BAJO;3. MEDIO;3. MEDIO;5. MUY BAJO;;;5. MUY BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-12;;5. MUY BAJO;3. MEDIO;4. BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-11;;5. MUY BAJO;4. BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-10;;5. MUY BAJO;2. ALTO;4. BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-09;;5. MUY BAJO;2. ALTO;3. MEDIO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-08;;5. MUY BAJO;3. MEDIO;3. MEDIO;5. MUY BAJO;;;5. MUY BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-07;;5. MUY BAJO;3. MEDIO;4. BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-06;;5. MUY BAJO;4. BAJO;4. BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-05;;5. MUY BAJO;4. BAJO;5. MUY BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-04;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-03;;5. MUY BAJO;4. BAJO;4. BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-02;;5. MUY BAJO;3. MEDIO;4. BAJO;5. MUY BAJO;;;4. BAJO;;;
ELCIEGO;-2.619475212;42.51824807;2015-01-01;;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;5. MUY BAJO;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-10-01;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-30;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-29;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-28;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-27;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-26;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-25;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-24;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-23;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-22;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-21;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-20;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-19;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-18;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-17;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-16;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-15;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-14;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-13;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-12;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-11;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-10;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-09;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-08;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-07;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-06;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-05;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-04;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-03;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-02;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-09-01;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-31;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-30;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-29;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-28;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-27;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-26;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-25;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-24;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-23;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-22;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-21;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-20;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-19;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-18;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-17;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-16;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-15;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-14;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-13;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-12;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-11;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-10;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-09;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-08;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-07;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-06;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-05;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-04;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-03;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-02;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-08-01;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-31;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-30;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-29;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-28;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-27;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-26;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-25;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-24;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-23;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-22;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-21;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-20;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-19;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-18;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-17;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-16;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-15;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-14;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-13;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-12;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-11;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-10;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-09;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-08;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-07;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-06;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-05;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-04;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-03;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-02;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-07-01;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-30;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-29;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-28;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-27;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-26;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-25;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-24;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-23;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-22;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-21;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-20;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-19;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-18;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-17;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-16;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-15;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-14;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-13;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-12;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-11;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-10;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-09;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-08;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-07;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-06;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-05;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-04;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-03;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-02;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-06-01;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-31;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-30;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-29;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-28;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-27;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-26;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-25;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-24;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-23;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-22;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-21;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-20;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-19;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-18;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-17;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-16;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-15;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-14;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-13;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-12;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-11;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-10;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-09;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-08;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-07;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-06;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-05;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-04;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-03;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-02;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-05-01;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-30;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-29;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-28;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-27;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-26;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-25;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-24;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-23;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-22;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-21;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-20;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-19;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-18;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-17;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-16;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-15;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-14;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-13;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-12;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-11;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-10;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-09;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-08;;;;;;;;1. MUY ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-07;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-06;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-05;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-04;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-03;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-02;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-04-01;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-31;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-30;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-29;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-28;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-27;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-26;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-25;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-24;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-23;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-22;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-21;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-20;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-19;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-18;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-17;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-16;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-15;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-14;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-13;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-12;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-11;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-10;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-09;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-08;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-07;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-06;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-05;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-04;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-03;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-02;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-03-01;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-28;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-27;;;;;;;;2. ALTO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-26;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-25;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-24;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-23;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-22;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-21;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-20;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-19;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-18;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-17;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-16;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-15;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-14;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-13;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-12;;;;;;;;5. MUY BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-11;;;;;;;;5. MUY BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-10;;;;;;;;5. MUY BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-09;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-08;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-07;;;;;;;;5. MUY BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-06;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-05;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-04;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-03;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-02;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-02-01;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-31;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-30;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-29;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-28;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-27;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-26;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-25;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-24;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-23;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-22;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-21;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-20;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-19;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-18;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-17;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-16;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-15;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-14;;;;;;;;3. MEDIO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-13;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-12;;;;;;;;5. MUY BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-11;;;;;;;;4. BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-10;;;;;;;;5. MUY BAJO;;;
FARMACIA;-2.672563184;42.84009962;2015-01-09;;;;;;;;5. MUY BAJO;;;
